global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	t_comp_cor_00	t_comp_cor_01	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16
0.3745971742324319	-0.9687108679521529	1.6992961451675974	-0.07039387579887561	0.24715321053911402	-0.016502596209641916	0.10889297383636586	0.04915418911545315	0.0031442537374552614	-1.164025067352152	0.5081113264927428	0.1036182361288233	-0.23518820010613542	0.626342592173837	0.054271916309760145	0.476277807893843	-0.7887367663606294	0.6242702253862945	-0.5550875675733212	0.24959308847608502	0.4471823396391599	0.41035826663415126	-0.5194005751408933	-0.9329228647780758	0.5058923502598379	0.06970262548706938	-0.11202693690072743	0.14976325751316896	-0.14484879059392466	-0.2573132494610265	-0.13447855331541228	0.1926621348180627	-0.5823607477656831	-0.43129741673797406
0.6909724153866561	0.3527613239485753	1.1981443839532258	0.056272632597193686	0.309980164247069	0.3702676753903913	-0.012447603559988724	-0.08050605144318813	-0.07228947993636081	-0.5227957209186966	0.4699379379717065	0.21143366670422267	-0.29211885475819366	0.9798088666615333	-0.0413245971099493	0.5598673953526309	-0.1752655208532479	0.3294771354207579	-0.46156395762397284	0.7005673992983568	0.528516981932358	0.21509604361139684	-0.4946449516349956	-0.8371798232831125	0.00598923945931216	0.19896838966106653	0.38310747689602465	0.7209723525060483	-0.2799144925151609	-0.2006723160845798	-0.2042314712619998	0.5203572561513229	-0.28959837401417315	-0.1326145055205324
0.5066800377373232	0.41890782950135086	0.4104220971342245	-0.03736251072265123	0.3439388514490213	0.38300365829828653	-0.1264582070405133	-0.04387342679052581	0.0060017581588805435	-0.4056056098201988	0.2221551989888287	0.5237594751064781	-0.6255712812219734	1.0937727985431658	-0.05664282091149266	0.8860713698209167	-0.01230577564805762	-0.31395658857741465	0.10820043686382826	0.8921556110197923	0.3035044820956911	-0.3043268617964032	-0.1484430023126018	-0.7508139205928503	-0.08629009990633606	0.31224085194936696	1.0793965374854513	0.5974926259452658	-0.02445461331725113	0.2723178395508638	-0.10298216912494791	0.19426380046933206	0.0721279277171345	0.06413265535885523
0.17282577504871163	0.8586594134768252	-0.47001977778529863	-0.048461546919826196	0.5417508257459502	0.37940012920974364	-0.4258732959535061	-0.0952600725869279	0.024983726879012822	0.34876425603570965	-0.13619281345236323	0.8363751717268609	-0.6202382176496606	0.8120924489068247	-0.1423108213480906	1.0906584502877272	-0.39606369366654454	-0.611846082058646	0.037971230739371434	0.07104661882977166	0.5548766583174815	-0.8153829589923908	0.22291687048848477	-0.4533308385681247	0.13629132208476	0.4974174731084387	0.9130486779869554	0.24811681309942257	0.07409981931941576	0.505200793820936	-0.03184674747149009	0.25016791827275925	0.4448695035595961	0.08255373702690054
0.5703718136515354	1.9590877975740666	0.47622272615367567	0.7177544585881009	0.3803236738394422	0.4830944846101048	-0.49776941985605855	-0.0254548921897656	0.04966286933852859	0.9329995252732279	0.002229174983469477	0.3039361752031408	-0.30998682156014723	0.9515552664269485	-0.010850214009928614	0.6090158501378117	-0.7859909502309546	-0.0968965180152667	0.3199062647515142	-0.38268228323576065	1.0144433657870509	-0.5948208017956834	0.6260631625230904	-0.2727983289696092	0.38330823906450406	0.6080272012372917	0.5574807591831492	-0.21416865252277828	-0.24307345300330124	-0.19463456890382513	-0.44654776181478256	0.13941020924984557	0.6274848258090482	-0.25836506632588935
0.31943777358596404	1.3736300190390107	0.8603319829870016	0.7647644573918508	0.2641883499642381	0.40148459973441425	-0.5045150500067287	0.026386621638281843	0.12711422649212462	1.2365062381782523	0.4991665809955108	-0.00030957842799121237	0.003714254088862049	0.5047004490436922	-0.015275025976240841	0.09678967144085175	-0.5829294337903	0.29684119775845297	0.003357944235881405	-0.3282829363923354	1.024487424666188	-0.30255720954489923	0.6139765915013683	-0.4289797313741865	0.6466327803439094	0.6822659166488205	0.13166602077560086	-0.324198584200685	-0.6097597235438161	-0.05497400171995065	-0.12009000598157146	0.14149760661654756	0.4407037835955963	-0.8168712169817599
0.3101358162013781	1.4266123825933108	0.7503004091790104	0.851161491073828	-0.09882048698002588	0.4150164025860893	-0.5746511154586944	0.1882474179130377	0.18154465089609584	0.9220249730580286	0.29563721048903785	-0.4771527959876724	0.11833793126143775	0.4385080555313939	0.2739562472478106	-0.23977244786697247	0.0147810313810959	0.6372244794058344	-0.5542233289331832	0.13887388207064463	0.6426518790173152	0.3644058854344047	0.4512141135889838	-0.5135711576372478	0.5199268075533888	0.4763239436216675	-0.407742548147535	0.18759164440638193	-0.45330677770174777	0.06303270061863034	0.4009267623102128	-0.4402794455582455	0.08746454106604881	-0.7960442860506741
0.46905232790085377	0.6166973148061454	1.0418379998107654	0.6989689931799482	-0.19924239719088638	0.4210190254805869	-0.8366170750953676	-0.0528456749719346	0.1965492920160833	0.8736024114187252	-0.42149837493641557	-0.6121832394916219	-0.29360898349424935	0.20518228000189673	0.5562813200003541	-0.6028076361948179	0.4652565888215135	0.2702896027950218	-0.6683625437207258	0.08833986096142181	0.5127648429830991	0.4954003575122055	0.49402992428554376	-0.5531174832373622	-0.11621817908632028	0.21464871381321368	-0.2188208008359768	0.5785539399342801	-0.09477178168761821	0.3913625002263576	0.9550520067434626	-1.0251871411907154	-0.6166920561350155	-0.6003605992195574
0.6830244640835288	-0.23780653988311018	1.3052478398811744	0.6825408296315457	-0.26410774696430594	-0.1622702028153341	-0.867479095042441	0.11478255023232095	0.34733376037161234	0.6519576433331424	-0.5773031126379006	-0.6422045128788757	0.00016922900813767683	0.27784232779752677	0.3120913408328096	-0.720904703657787	0.7038187582620937	-0.165865033259919	-0.8525476072370123	-0.04235080685402974	0.45318284017191623	0.6121600855630125	0.8834912377460427	-0.5703897295396542	-0.8637004156751078	-0.09191725622482995	-0.32787873294853914	0.5855940912605775	0.3504650447832054	0.32377867099779806	0.6455157582020776	-1.526491113157252	-0.5867611444885965	-0.28546580653506076
0.8125669882450812	-0.6813920329010728	1.3588388931949757	0.6384767086240604	-0.26030851116926235	-0.15366642392016044	-0.9728660085602534	0.0703370022657678	0.3232861265795578	0.002625452429946492	-0.35574294507231796	-0.49914299069375184	0.0881920803443108	0.027336942511921963	-0.20039588526015842	-0.8531462838061544	0.45214241702807334	-0.3053313871822984	-0.04591376613149987	-0.1324540730319527	0.4427911976192788	0.8075656425038852	0.5076781137716803	-0.7149367053879551	-1.2596254128488635	-0.5655456997481206	-0.589060578391739	0.417916332888332	0.13805215284844313	0.2501750129671262	0.06177106478185635	-1.1541241183458248	-0.08379446849929385	0.33520879874027615
0.33772425382206	-0.5445586138984086	0.9001149684508342	0.7107986710747063	-0.2350419014691887	-0.21247992803230725	-0.7541071595791842	0.15427433342962005	0.32062406637811686	-0.5782236196757654	0.41077052951200765	-0.6838423676542427	0.1699558494302643	-0.33719488097366807	-0.31126770295859446	-0.7585263684721147	0.15655178760948674	-0.4851423380053648	0.5631817520531716	-0.647609560917174	-0.2683267972159988	0.41634984140151104	0.3546586559376003	-0.7542485699164524	-1.2609714840708621	-0.6627130842575073	-0.6755454163335926	0.11064379059360284	0.14775326028927754	0.3307496168359825	-0.16175138937643999	-0.5715020604083448	0.6214722710360994	0.9200494733969182
0.01668906744961679	0.38497423513518514	0.16975992311653776	0.7542461058773337	-0.16796043531706534	-0.43239946888698544	-0.7097744334684712	0.08618403063523035	0.36935169961603215	-0.39233478110155046	0.9957666269353536	-0.5266817277883122	-0.10705250515061082	0.2268397514710619	-0.3644775958844251	-0.3145182299207968	-0.4634545363800653	0.08201963240470232	1.5183830896265844	-0.9202678213433361	-0.21250543683634293	0.16705775117180505	-0.09605474755217304	0.09257005030849866	-0.7730286723771335	-0.3278110932736556	-0.509770104873123	0.04313618211124984	-0.04843540187924819	0.22462657226518615	-0.03965033595507757	-0.464328506721938	0.6654705474439143	0.5089998583147661
-0.7025371142312815	-0.8358166184897523	-0.573121035708773	0.7465213679055289	-0.30698936942699373	-0.7265625348245465	-0.7356489538690522	0.06528444804622513	0.4063587350772315	-0.2801335230696157	0.8591601258978135	0.29219355413403003	-0.25637052922162273	-0.05716251406670358	0.1454909789330104	0.4613322597989181	-0.14637779966711661	0.6010524422951026	1.2425086605175515	-0.77823211251854	0.006232356562242899	-0.044687046253852086	-0.450599971077325	0.5786781189203625	-0.2657690483253302	0.0721105760950569	-0.20956087702252105	0.08728944805781091	-0.45385747886034367	-0.1245640775694921	0.0018769999583218607	-0.40474321791465273	0.48874444556816016	-0.05270181919776826
-1.1467498445342705	-1.0733878947892697	-0.8905501032691999	0.6859192156260328	-0.2386119993874118	-0.6658615790333233	-0.931499405217807	0.010609979381887222	0.36128905075531303	-0.20119345016175433	0.3190014219690474	0.9460014967363948	-0.5590965470842019	0.32022026721155794	0.29415997896807106	0.6577877022734283	0.07189639161533427	0.7207883732666152	0.23514362731349256	-0.3348225428545259	-0.2271609417605248	-0.09294794195604332	-0.9151058211887583	0.8550215594009777	-0.005545720851912137	0.16743440738551651	-0.24816812133695101	-0.24166349236840878	-0.3625650355541013	-0.27463280961820036	-0.1893256712722195	-0.17940920678615085	0.32122994987084086	-0.7632088949169645
-0.5402667572989674	-1.6122596432802414	-0.06025690980594929	0.6270007485917717	0.013722973340720923	-0.5736826925478317	-0.9781875003215621	0.05104300950407306	0.5011230459693273	-0.08420891333538927	-0.4776074661417613	0.9235506735453195	-0.5420655900321328	0.09214925328298575	0.2193702496352062	-0.12986925702334104	0.450705477190709	0.522930626457638	-0.4765325808424994	0.574892519694945	-0.34337668422759815	-0.24349002029331618	-1.1916775419223284	-0.05762305350967506	0.33388690641564955	0.3044324228344424	-0.13175195756582764	-0.033268548197060224	-0.0982926738860723	0.07223608046500976	-0.150119369883962	0.008432884215242893	0.3134078148936246	-0.3456644481770535
-0.03208744981709677	-1.578349848812442	0.33425898637676155	1.0831366285567963	0.023507160346818864	-0.5199221062360013	-0.9080784985537292	0.00972191692992333	0.38988288795245696	-0.3163405596261081	-1.052328314963442	0.23020088120773038	-0.444409307545785	0.26853883029679165	-0.02491578933515676	-0.8540441769628224	0.5898931062155307	0.10790724391168116	-0.7043694884720978	0.8727210843741781	0.1282596054855016	-0.6056659739862725	-0.9394639212640871	-0.6922524196105244	0.47026630878776166	-0.201903840582155	-0.00622992970668463	0.5333606867045211	-0.041877532998591815	0.4499928074214962	-0.05756165026034738	-0.002186796911581382	0.08181127391211064	-0.16357801151906076
0.20521883073385705	-0.8548065359596944	0.8528402706283642	1.075094412704392	0.033280995609063	-0.4949074531848198	-0.7808957942468708	-0.022782214370153923	0.5353773700654096	-0.9839755999384129	-0.5926029574869063	-9.479001431031975e-05	-0.285918145268296	0.27270414337139826	0.4883610619522886	-0.8050277747699055	0.9257780481541975	0.05597176674418552	-0.22626921341491618	0.7953761511952702	0.5460607125813143	-0.7154785120262397	-0.7124334057077792	-0.7014025992692088	0.22205240413140254	-0.6994340902140123	-0.015901464370585188	0.6844874013930826	-0.3322069452040677	0.7093180425416814	-0.2183072307302036	0.056453494298717405	0.08345176263961358	-0.10550054077138131
0.10483438062407632	0.3019069119293203	-0.07891836669413585	0.7488079371830063	0.0780766283247506	-0.44301843262406826	-0.9142176021826027	-0.08637590930671016	0.5012723405947569	-1.7703832665071046	-0.036674642788541593	-0.37746719075169777	-0.8019469628383471	0.052395260643879685	0.687266026533398	-0.07476773165775524	0.5675628696924911	0.21264078717453874	-0.12468651406973015	0.8330029283967098	0.7127233927952866	-0.40808247408762666	-0.7049257371070494	-0.7142621380292203	-0.24912397335146017	-0.9457244048573543	0.3469581607307059	0.464017823723055	-0.5803853321704175	0.8240397860433314	-0.3259247539026808	0.09087966309050743	-0.24334844254643964	-0.2277869719765896
-0.1776469797637485	1.1234809939756794	-1.2843701616477894	0.6430985415993454	0.029110336490227234	-0.5091387638366638	-0.8968310407543914	-0.1231254263847329	0.41837938492923804	-1.5524583239747776	0.2701556310973917	-0.27451903642555714	-1.2048603922301617	0.033160934348108184	0.5873722416240719	0.3301652155714398	0.19199768140439527	0.21283479246869264	-0.44553523564518815	0.4709509002920297	0.7773380551135556	-0.004376096581850049	-0.4928161183251481	-0.6473300666241153	-0.6991642573240827	-0.594681948576212	0.7711958131792692	0.352399940514112	-0.8486641103504748	0.988057615049208	-0.18383698513462235	0.5089427370711871	-0.07624419891536988	-0.6157371060955018
