global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	t_comp_cor_00	t_comp_cor_01	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11
0.31480915387057196	-0.2508536736156267	0.6725489168444383	0.1178021399230832	-0.018119915977732645	0.18585882406864834	-0.01686646039818129	-0.05470523419252558	-0.18008738835528262	0.990061767588336	-0.7818779280233599	0.01919912975639024	0.009440330424040553	-0.6177388426636355	0.07860998695244203	0.42553457336424116	-0.4053664415135934	-0.7387771190564869	-0.960345623732691	0.4882582124883564	0.4335779697749951	0.28300204933356543	0.9004678202574865	-0.29128329453498153	-1.1660191304270147	-0.575651516462846	0.0280855648250722	-0.4237648780568922
0.5664561212817945	-0.5729656431605089	0.1787133183436755	0.05864499616977532	-0.15341079473857583	0.2796944913509022	-0.011297186922885241	-0.09546186601324635	-0.10933227516412737	1.2716606781098845	-0.5651608692528	0.16023388225895696	-0.26523116585363604	-0.9445425595238099	0.5538166354708763	0.7998791619691269	-0.2587631543174883	-0.6211124173082184	-0.0975864330519579	0.5438503729069603	0.1620155808530459	-0.016834682936924368	0.7468183651885658	-0.009859524543586929	-1.0677667900471093	-0.8000372764681419	-0.618411893887089	-0.07178659476208844
0.34170729430626384	-0.9930159956584863	-0.6330794637237578	0.09396157639935898	-0.007893664230029684	0.21556093464169784	0.02006852261761872	-0.10144440186081902	0.06013761880927525	1.6923821568093302	-0.4867446141718556	-0.26133079412202986	-0.18264688289840406	-0.4533187225504567	0.6293163979721733	0.4825403200304404	0.06276686167608597	-0.6718123044961243	0.683610660509734	0.5862682542749297	0.04858628525371508	0.2405651212896015	0.6031519975282317	0.18384698407401812	-0.5295887694422218	-0.7313147259494124	-0.9825804813005751	-0.020885322154085315
0.29148808802971893	-0.4171398846363167	-1.169321495044417	-0.05549801569485455	-0.47637170787450583	0.17778435432400144	0.04088115376751812	-0.22968912025523158	0.05742182035788099	1.7865183174709582	-0.4068902018021903	-0.43039501954795484	-0.06001308990794629	-0.12468389744482557	0.8377092332689122	0.19979459236933125	0.6793756666864214	-0.08281229692433258	0.7223495772107076	0.6132815411276322	-0.050416128530068355	0.12273498725182862	0.3515623500464275	0.6425209107064505	-0.1063402702183264	-0.12635637953440249	-1.0787262495615955	0.14956867889809672
0.30722236240367296	-0.8708451906353505	0.07412362242723813	-0.09716516408042929	-0.42513560464013517	0.1581113829388523	0.07911728534836204	-0.20918716792736172	-0.06462570722136239	1.2803463648634645	-0.2515073065830569	-0.3865987621709533	0.27346461906182323	0.266877727982141	0.7113149692043872	0.6368734568396702	0.7544050715121189	0.5264847060360847	0.38399190036439584	1.0239645958787693	-0.31675902211560564	-0.5444044047774634	0.003377462932235474	0.9171600251919356	0.4974772849774721	0.09372549591983347	-0.4272631179527849	0.2499079928389204
0.10778309984046885	-1.2102380094150027	0.7900780173991909	-0.0018335936393150537	-0.7046003834349622	0.22987927183332407	0.06313686153059586	0.16359225216217918	0.05352254431978214	0.6786706632215008	0.030127020072654945	-0.32604561209192995	0.19395071159794952	0.5738523117494216	0.5143614450444167	0.6959772398599248	0.6706044336664573	0.7880837409777475	0.017473286912415786	0.7333908537850427	-0.16728551532811006	-0.4523592253725523	-0.16950443664940537	0.6122368172413207	0.9658998312034784	0.024780611360092054	0.5784795386217912	0.11771664314667214
-0.30552532085048945	-2.0679444608582505	0.37041497368094295	-0.003216210995286222	-0.7113938267872393	0.3881703357026898	0.06627610736417014	-0.40372365700114476	0.0195440972313278	0.013969713454495037	-0.1635496829811589	-0.02263370212005083	-0.0022249338863222193	0.6231345897306876	-0.1084466985364717	0.3235976486692323	0.21532792525520542	0.522890798068705	0.6091866650663074	0.0678668080526631	0.23881984765527872	0.1586453929442993	0.3092842470081911	0.4265486499364661	0.9507356616562431	-0.2574964769043743	1.154005112196335	0.3329567876125695
-0.8952242312687249	-2.550241414595148	-0.6815258710468202	0.026281150528680384	-0.7704705813357513	0.3564605499526319	0.04076246677526162	-0.5539949788830129	0.012037988825783738	-0.6055516725472697	-0.08472312579269428	0.3953214263384293	-0.5118117680738573	0.3271512778520926	-0.7660857443328005	0.06749350066240264	0.1563146062853149	-0.13708607736883063	1.3665434404299945	-0.020822700410935112	0.3254100172004317	0.4055309075728111	0.11857192476470507	0.059316456833336334	0.5240958286955201	0.28612738079439276	1.1704378231716495	0.39603664657816073
-1.0457359571859333	-1.7566663502531117	-0.6500722770041887	0.15862064450444996	-0.7385835939345455	0.36470296348657116	0.09122749481336959	-0.6009917763796754	-0.02605220321830406	-0.9738888650747831	-0.037786482152037365	0.5021421648076537	-0.42360011773876854	-0.2987574731085121	-0.8795254580984064	-0.6231390921095928	0.08161117113695009	-0.4125189280520909	1.8401827995694562	0.05277998350003267	0.25764192686105203	0.46766074673139735	0.5380446246453022	-0.22363734645098943	-0.4262764391550127	0.8380765999765106	0.37675239761177537	0.26834464662924323
-0.8314747750944648	-1.1346283152236079	-0.5650187746014318	0.3397553196764193	-0.6891536746678438	0.26635549682608956	-0.029690156044681726	-0.6045306448843772	-0.03212764075504176	-0.9989418699283408	-0.15933323711367173	-0.1579958795215024	-0.21801351576495615	-0.6041069127326529	-0.22402599113288038	-0.7059539564049022	0.13057940535204052	0.02248918260802026	1.6818284080120143	0.12035932146162877	0.18506958766927636	0.35206757347055806	0.2908809250292127	-0.40151989139848726	-0.5201519134815192	1.197097347850397	-0.3823993057561056	0.14096298387222717
-0.7294369877448217	-1.2691931254682962	-0.974197775221492	0.26403506793134707	-0.6004421901008598	0.49697860452186987	0.06287077675560646	-0.5384396976660287	-0.14205966089058544	-0.6870136568160958	-0.4603653164055904	-0.44648246775569955	-0.03767045680246355	-0.9081594134349368	0.14100218296854	-0.6720204862579352	0.6515336863472172	0.6461245872224394	1.2975227880828895	0.6352085309099027	0.04385858675252395	0.48752360011676776	0.1546996685995184	-0.3566838387612379	-0.36862778612423414	0.9937638327645175	-0.6923201413983545	0.3399075959908742
-0.47251868168391115	-0.8695442586393805	-1.5715703769480278	0.4059819747852589	-0.6031422438911866	0.49376590603892795	0.269291862974399	-0.4474331996030906	-0.12379874255944229	-0.7410638754794354	-0.9919003242571026	-0.3765612600948917	-0.2093771435045605	-0.46182345864739865	0.39188496851130283	-0.5464101947857473	0.6766518458289303	0.22656749203086993	0.9061033322605874	0.7793219994442295	0.4532689100069659	0.37563364598647486	0.30846415714529735	-0.23321258131546274	-0.07931019079817242	0.5215024444144035	-0.9539219740315604	0.5048217765306312
-0.5857573324098676	0.2951018701891465	-2.854333021902006	0.41711568331973636	-0.7176613456303758	0.46555432505874766	0.1649739104344537	-0.4709621672573911	-0.1712731258241639	-1.0338994236345371	-0.27929556150980145	-0.02968185113478006	-0.6630889418255593	-0.09460130923923442	0.7936191935977811	-0.21030253521820272	0.7938341560383162	-0.4047062393834927	0.20248172760184963	0.44668863432126366	0.9104899508381871	0.2171784970299491	0.47671210318815527	0.0812779562944452	0.09126696123957277	0.2313073492931951	-1.184320781299605	0.4414501088767525
-0.2487387204812429	0.9021294759303073	-2.267078776283396	0.40176853737895213	-0.6759072374460006	0.33296079289375613	0.19803685050787104	-0.47864957826825005	0.19730984251019415	-0.8407275859430817	0.6951012781373058	0.17604355670129143	-0.5116830740512389	0.12378871213845401	0.3988888199226832	0.2934918351855198	0.2614727909866178	-0.49429034374997083	0.16212483930248198	0.32777469218454	1.2293132906336897	-0.405922524921407	0.3677136187424896	0.2544722536012735	0.13396813866487736	-0.23502725825906823	-0.8445581678824012	0.30543619987316545
-0.23328009648410433	1.387664160818272	-2.1579164077685626	0.46170965163150696	-0.6002818469318157	0.29108794709334684	0.2369662082478984	-0.5844407835336618	0.33940895521687503	-0.6764070920178546	1.6706939848307247	1.02616354888823	-0.17128465848393193	0.11002498722911648	-0.11947709059741336	0.5603849192975616	-0.027818757633252176	-0.35202982986130116	0.09964344892288733	0.6139629637981268	0.4400654327967203	-0.44357974404206457	0.293475132646907	0.15748938384808364	0.05261799579785205	-0.6813833740199586	-0.6086324860739547	-0.19031605692647008
0.26404681693920673	2.0487393720212816	-1.1140690891001213	0.6300451398636719	-0.5918721578501578	0.3043443723094647	0.39506354838691865	-0.4870670062329745	0.2750203014397875	-0.3719219850259914	1.745867332882233	1.4037486379397428	-0.3511375369834521	0.08021780093520683	-0.27126722342510723	0.6757210731301069	0.19165253220878845	-0.03094144412783652	0.16340329438401285	0.5976777926556927	-0.7301091554628465	-0.010806885094568593	0.25424037140593947	-0.12005042449545965	0.24640166004940361	-0.6597089829048352	-0.42127277869506125	-0.34789944745652784
0.8433796407812861	1.09883725644851	0.2982487026510028	0.5181236125647013	-0.25458839500873215	0.57572152238875	0.47961691816169016	-0.5547664209494321	0.1781553109936373	-0.4844132704844604	1.08680184132654	1.0022789435091481	-0.6245760986656654	-0.02565237234257984	0.1913336122285679	0.21225250337206436	0.428664711795396	0.2683280727933736	0.4492119177709383	-0.1002213189527339	-0.7206266317053064	0.22479023111123594	0.4108759584209955	0.0605267084123704	0.26036094576431584	-0.5637866590177206	0.09140719067634831	-0.27607981149947225
1.2120595989131497	2.242606057788035	0.8171763895492916	0.5247284300453756	-0.2900173302187437	0.7813425471126634	0.46099358916769595	-0.5770517781377573	0.3504040019321383	-0.6541710364441331	0.08901987085795489	0.33420577386288025	-0.588493770288364	-0.049871672340869	0.8831106403374959	-0.13756747045920115	0.7596986391761714	0.5616113915163631	0.24660486486541464	-0.6902892307786469	0.0067982944531534036	0.45606941187604894	0.36982629502542025	-0.23162365286386644	0.1277929078456899	-0.6648486313647631	0.517228110211654	-0.39831774807314524
0.7761002381830616	1.9557797573368385	1.1222747590184423	0.7833618680484735	-0.25202155087871636	0.6107608330305522	0.6188212790380534	-0.6344160107265702	0.3810823376373229	-1.0146562332357576	-0.5668409047239631	-0.1518124642585551	-0.3789138311150056	-0.27908087923785946	1.2844755095649074	-0.24403829980750477	0.23514288366130473	0.5301363944757795	-0.3953552853389938	-0.7031864988700597	0.8042378325613787	0.7002419362091655	0.4225949611827864	-0.09425800037415172	-0.10476177938010067	-0.6178408739525032	0.7201713131761188	-0.118895466738091
0.4862033658921832	1.2822972827149204	1.5844630563714976	1.1560828674607038	-0.2293638012415914	0.6404277281020954	0.6734824638172544	-0.732490928371504	0.39161864973594207	-0.9134355976426862	-0.7313508748518739	-0.11032986302962479	-0.23830645246772092	0.06469957493946726	1.2419329365161624	-0.2655586857468901	0.02024739576011632	0.3155027934939897	-0.8707723929221449	0.3485819591483635	0.9631416881382163	0.6690565071919788	0.39760964513630304	-0.1347588012899343	-0.2507585385717167	-0.65661193327698	0.7048483449416137	0.4958259025927605
