global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25
-0.5045932182745807	-0.1013002248822078	-0.06458438899491073	-0.1133146483251441	-0.16487795522959514	0.00021237043177006168	0.2923420730518624	-0.03073055378360752	0.06605129932576755	0.29793947940754634	0.15593650416611918	0.8667745690261655	0.38577571665433347	0.275952321070057	0.156336067205117	-0.8652619470125247	0.3145961416102514	-0.17250438613290578	0.4312819085031033	-0.0021090181738943558	-0.7692394915516405	-0.5687803900867153	-0.2955686815819453	-0.7840063338549569	-0.027972913446743804	1.1672292576017171	-0.18634848936756113	0.5879288585451345	0.2598398039364001	0.1181405924074782	-0.6686490318300473	-0.3164283239386718	0.4705809422752598	-0.13623647294070146	-0.864611909917368	0.8294525853603688	-0.275713531282179	0.46685677614173754	0.137679021553069	0.5328331193830614	0.3241552307798366	-0.2630871615621282	-0.8030902902788268
-0.6641259309438694	-1.0751561431954695	0.47775905434332844	-0.24057879754768488	-0.2888966970121399	0.011821001962269656	0.3004078464787373	-0.0618239835191855	0.048331705360692576	-0.1026331437369694	0.6080287616999849	0.18962064752258329	-0.23337311812446535	0.5003834982288206	0.5853910501485982	-0.8697301843433897	0.718139320051372	-0.32660203632766827	0.9115881240695667	0.41888263459608166	-1.0792616628633411	-0.15923560718620508	-0.05505671623779006	-1.0988291531178127	0.2469756893460694	1.4294502526627149	-0.2126212563271349	0.2765473824580674	0.6710283358028296	-0.2172229836777325	-1.2518992017677293	-0.7078804012678049	0.6671086629984524	0.02905187569069031	-0.313995175151011	0.4268986934399933	-0.34278659024635827	0.35499277120901884	0.17379680090775446	1.249079749201989	-0.27912677204392045	-0.16160462698912967	-0.4912755784271318
-0.6183156898738922	-0.9759408840315884	-0.0901071479875672	-0.07743327968717839	-0.48293243140694825	-0.2634098068514768	0.33343620637908894	0.059925553477134755	0.5159373484320694	-0.2507184073548183	0.6997487724626859	-0.435193319665778	-0.5077215641405547	0.04660725094991803	0.37181300264751355	-0.5797304294457915	0.7482256656779418	-0.26637965560841503	0.42261052333245663	0.2089637177451681	-0.5762147383372269	0.17653723188215134	0.3345038022242153	-1.2560989666051476	0.14397340735098027	1.553290594430976	-0.2219369082878099	0.16421604253384015	1.1459441924035265	-0.6620009536029453	-0.9658190814138627	-0.7367718006142899	0.5073944221821699	-0.2568635227050823	-0.35341673803917034	-0.034505134395926916	-0.5026058419233477	-0.017443234453025924	0.3901823348882938	1.7986426910399218	-0.09449788176082013	0.23739575349655195	-0.26375018697524616
-1.095706800384394	-1.1304826111507305	-1.644375619611624	0.017893714552100093	-0.4190246950948163	-0.2623917633814359	0.25788563128674075	0.1000693373803019	0.7684864870312269	-0.23225577138282405	0.5341209156639802	-0.6520330805564812	-0.2424292835430999	-0.06905866415679429	0.33370075534499555	-0.07362003797290068	0.44041790436746353	-0.40831005855735	-0.2706339428101873	0.305641758030698	-0.1861273029158394	0.08220076855619121	0.5378124543671506	-0.6220871025469132	-0.16703613413179277	1.317468866134716	0.31182105365519497	0.0005130745381343332	1.0971799892267986	-0.6545078096752026	-0.37211077095683515	-0.803296677110633	0.7552240033709468	-0.7138437436617268	-0.5145600392661281	-0.26501781746978165	-0.6302045673097127	-0.011153712182804157	0.19627023212652125	1.3639555031052633	-0.0819788979147726	0.2307847391818533	0.056602927311867945
-0.9233651263146541	0.026776852761467455	-1.7135214977368947	0.3009513515746889	-0.43866495296134955	-0.22274883035321724	0.19316247924580407	-0.01563248237184431	0.9430700264251344	-0.23164517315653388	-0.06423792711252728	-0.6178580927470673	-0.3487920045092206	-0.26510913836379446	0.3187252307732031	-0.17995651697015513	0.35192214690751944	-0.6507014489357867	-0.6605471590682594	0.8786853364687452	0.03010816414255146	-0.2006596013909152	0.3556341404914387	-0.2697370483186652	-0.03461533903044472	1.0279131294715902	0.6246404915836218	-0.0339666364225769	0.7328343481460888	0.06788532993705629	-0.26854051915012345	-0.3589246702824432	0.5768649268723473	-0.5069585610743269	-0.804409424652564	0.17719413814891014	0.21559476737253355	-0.42876380669816955	0.0960645414922922	0.9255758098833813	-0.2097855077699565	0.00465841887373847	-0.3277923344977476
-0.5234256830455656	0.17897512981879254	-0.6091133678658123	0.2670793601238281	-0.4588756066617927	-0.2859552554026944	0.7283133268769229	-0.031344540750482944	0.9826870311579762	-0.14230330352274506	-0.9543514163011166	-0.5074688878427461	-0.40142319684939437	-0.5467110458688612	0.5117220085951091	-0.24617833509306894	0.5089438034300844	-0.5203085646704979	-0.3182290411124967	1.2350246328183747	0.2020375405360977	-0.5505446723846903	0.12129736877562972	-0.2935613885872017	-0.2202099198928462	0.7909825176698737	1.1405843079089557	-0.14743712677801055	0.7444542076540694	0.6027382336810224	-0.49936319419097425	-0.8733621557240094	0.8468150410249783	-0.3089522780005249	-0.8513690820606258	-0.22806278967134894	1.1513865456608166	-0.6641534934937697	-0.26198960147792577	0.466706673524876	-0.1758978050452341	-0.04059570629426753	-0.19820102101387
0.08335747887179387	-0.25406068616874433	0.8530297847206294	0.26144079800849146	-0.22267051357316836	-0.3822802070074491	0.6910347297769048	-0.13925784501658917	0.608368261561165	0.725015293012813	-0.909318141421431	-0.25984920345656226	-0.020301719356148128	-0.8989730935002804	0.524207967799688	-0.17909482517299924	0.7360433686124463	-0.39964707212994144	0.44497113925515774	0.9993559830345035	-0.17094740573970763	-0.4999178834642461	0.16833063492258005	0.001804173866931535	-0.04875330650317261	0.5796878823832688	1.0978613300912257	-0.386763133947179	1.2094598495383637	0.591373809764333	-0.1350914689332284	-0.7417861671319339	0.9623801153492085	-0.5021112438313985	-0.5320092412203971	-0.43170712578163145	1.0413971627838705	-0.47829007804090634	0.0446654989702007	-0.05350088236290369	-0.0697732019976064	0.5041513607493676	-0.06390542038992016
0.3105578451124735	-1.2114873768307284	1.2482578129520379	0.2730792911052182	-0.19253169535813972	-0.3796456808875387	0.8350092040930649	-0.29002656755333894	0.5612630173192295	1.2183674410898893	-0.4669961586148262	0.11981929620856956	0.28959969389624135	-0.8248937122690341	0.5412333547657107	0.03314306475759983	0.4760178296660156	-0.34363372128398023	0.5264792699434391	0.4124401875628581	-0.46455133166030077	-0.540943138816541	0.08024943628721616	0.05462500546916462	-0.6823966024013141	0.37351897033213177	1.2066268248434406	-0.13553926810678218	0.9822424396087265	0.5125084646601556	0.03776011550508851	-0.43332042035566304	0.9138069089832513	-0.49858940750079345	-0.17711395056572815	-0.2176783705037019	0.6433677685486714	-0.6306599727706593	0.38113849753743284	-0.45700843248633477	0.21612150304324518	1.0330888754774392	0.19935588666481777
0.7367980504153148	0.060931038085297706	0.9992870457221299	0.28041630703056	-0.2897891479572847	-0.37054850714850335	0.8923175301036091	-0.22947839788413785	0.4275773641504879	1.1652925453274119	-0.495153730737905	0.5139840270765869	0.12901726915437509	-0.39219906350209477	0.5507332439283829	0.5076203047541267	0.059984827127648715	-0.0329159221229785	0.12211106626809917	0.04990530049471823	-0.02235434060890566	-0.2947615248422502	0.25052953117602	-0.014278126974253383	-1.5788272272071544	0.5045493546847759	0.9774228276007536	-0.2199414799985078	0.22891736380096972	0.6761974214456214	-0.1508135169974335	-0.12231731705721807	0.4613653948211391	-0.38225928577285173	-0.09661238797724503	-0.018788315721628493	0.19387269457222284	-0.5336628626495402	0.6243415130566475	-0.13775538013178704	0.3596610968198603	0.9167738621943267	0.32719223984794216
1.1840587302904297	1.441617727301011	0.5832527246771507	0.2601771846507098	-0.399856815998478	-0.25216204439530737	0.8170433562414864	-0.24072883660128838	0.40936858985597074	0.23577896378043012	-0.4623601597078771	1.2798704451068037	-0.36045952958546823	0.0408268714222519	0.16582775080528706	0.739774601293689	-0.3573087233699131	0.08732845726447068	0.0639670700588854	-0.09856980141261508	-0.12739177838232013	0.23863895525547396	0.48337465852040096	-0.36346907895866976	-1.0545256999322628	0.24332950467043668	0.7941432923147234	-0.35666050573752794	-0.19488846657989123	1.0529645330034516	-0.20795676535871524	0.18500997711965253	-0.13765475285202244	-0.45692272151020086	-0.03507850850732598	0.07996596963269596	0.040974708799593945	-0.6331168092399528	0.37923465870437245	-0.11938506574808452	0.32425183536873436	0.90830625545981	-0.09636481437248265
