global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33	aroma_motion_34	aroma_motion_35	aroma_motion_36	aroma_motion_37
0.08236515098403163	-1.0234295325922167	1.6613649418007215	-0.022786029978820906	0.040768730708682976	-0.08473864692257395	-0.005778028700184278	-0.012873052813344521	0.005439020596351148	-0.06999135425712695	0.6167691961578369	-0.6418354533202618	-0.10348483835382337	0.387790548957828	0.5203838265688079	0.8039802766351692	0.22400981344492227	0.12813389709166795	0.17319580348946012	0.6686300342296029	-0.006140836897260954	0.0544617475323322	-0.5313873323194838	0.312727382920448	0.37194049735133533	0.492057401403717	-0.3093909599625504	-0.4004849390177022	0.3011352570248441	-0.7095242488096226	-0.5522023861985315	-0.2430397491771725	0.056753996065781506	-0.5595985385925689	0.3987467920403792	-0.15826078587992773	-0.3685867422273832	-0.0306852807759917	0.12170143715005037	0.7036691663462095	-0.37775645287499465	0.2319517967084326	0.5660591103466336	0.0948508506905058	0.36092996910918396	-0.09076569098865243	-0.4411789736113932	0.2618373884789345	0.1342052106797956	0.344930825230193	0.2128981743675439	0.2163097983282683	0.1587491793749822	-0.39546013883818887	0.23654456765570234	0.8865554620013525	0.3855105711120606	-0.5177868112005078
0.11630784921855533	-0.5742511513600108	1.3408064206837094	-0.2638792033087443	-0.04685440170826494	0.018452807441099908	0.026989711855982063	-0.10157657022997954	-0.022140889141287246	-0.3161266143975787	0.2966427868363555	-0.08004167473245244	-0.26075801424490425	0.23119650629261185	1.0095624284784057	0.4744696517342712	0.41304434062117845	0.3685769758719543	-0.1875279815641772	-0.12964798944115444	-0.007831101224718537	-0.4842267534087814	-0.7928139107141564	0.04733830446144899	-0.02966895750739563	0.13738279414657847	-0.5886691199132806	-0.8688695236178631	0.31984317538876456	-0.3755619202574701	-0.021263796256558637	0.0662137676673438	0.20656154370935179	-0.6274081368736999	1.242225503573442	-0.08932944990264656	0.8104554300195452	-0.5577120083724367	0.05331301839971971	0.8186494625030112	-0.09635288018442924	0.30452856499858844	0.6812132223860008	-0.08170703104685606	0.21603833950871304	-0.056126378838106804	-0.6108841632446482	-0.1901603317764836	-0.2909197292224814	-0.08070306723987304	0.6834430856553058	0.55176179593327	0.5079095644007555	-0.18554803872193107	0.25807150134229945	0.6316753784719722	0.5312617630557894	-0.9465829697423283
0.06377255313261457	0.7620832423126938	0.2746033953890196	-0.45567188125304836	-0.34209860237548523	-0.07779710066464417	-0.05551871940327707	0.14979414624772455	-0.12384785405130182	-0.5453785345270757	0.07233275456566307	0.025641088953016294	0.11313805804276884	-0.07272435164661863	1.0843885284993233	-0.08305192139997769	0.22404406246375494	0.2709524660201162	-0.8359115463685937	-0.5660004115642175	0.20516773939763705	-0.7994791857323569	-0.550982849621018	-0.2931597308679009	-0.42394828060979295	-0.26232049840446825	-0.7713469550657868	-1.0798978453926784	0.18843078814493538	-0.38167256626619533	0.1984912608065049	0.19579542109184753	-0.012531179333994374	-0.22769414702994387	1.0438271431451245	-0.2135647106231923	1.361483762528952	-0.5400165327252487	-0.030825589099172136	0.5446743192666132	-0.144280055183169	0.33101693968128965	0.5670890654957988	0.3528060284689607	0.15742029665390278	0.03715267442677521	-0.8746626725412614	0.19547573276387095	-0.11095134889529124	-0.41292144592149616	1.0134784900412832	0.6724413264572178	0.6243784399854669	-0.09508291524017932	0.061264138019270706	-0.13980990593315354	0.6477432522842161	-0.700177524243187
-0.3477475278253297	-0.8270407736273921	0.12890545135231668	-0.5844106018021344	-0.3323824238019017	0.005603716392841837	0.1808026859032189	0.29940592012582823	-0.45094768958572223	-1.1703695527951696	0.2776770273801061	0.03172662557947498	0.5125004784665682	-0.06371130345144707	1.0839344515355511	-0.28225770753222956	0.3009307979575661	0.04041770693283583	-0.4654041041409832	-0.2329254289101033	0.352974606419867	-0.6384101007665592	-0.2579526524505827	-0.3816008121439451	-0.6481006414983322	-0.9908065113930862	-0.3982456918431883	-1.1156547191333734	-0.032226963936615394	-0.6849896874499024	0.7578176809619039	0.40410354370910956	0.10804313500762351	0.5095477054220324	0.7893137353904147	-0.4546153655656262	0.7990460003030421	-0.598632699990867	-0.16800601796607714	-0.25522898940257027	-0.12699762044520294	0.13105638674061856	0.8350597325471324	0.5224182831550013	-0.0054068719429454576	0.5129223864893145	-0.9126159248350236	0.4656626884745246	0.14908324657375435	-0.3773522441622749	1.3627885914116	0.24401383841173196	0.4539228522147329	-0.28551583150120285	0.2617837509623908	-0.1522100710921622	0.6272910563220535	-0.5686962804868412
-0.7366826700956621	-1.9678648434976371	0.07720954909793773	-0.6586074588213316	-0.34842408189652974	-0.27115561327202126	0.19395462813759184	0.17938338418996996	-0.3841285673118052	-1.4698871573950933	0.04391364522306225	-0.19771911205479883	0.1271379540398624	0.18111786021279586	0.6059657217170342	-0.6599563818058193	0.5512943707980501	-0.1445431726654797	-0.1275224793305419	0.1389840305851152	0.3260231962619323	-0.4843633838552532	0.442724391814873	0.2586228491805123	-0.3989086497933086	-1.16625646505465	-0.15035091365132475	-1.0997462497841022	0.4052520564646457	-0.8205476373419814	0.7757150164245202	0.6024618766133213	0.6666040888245842	0.7395206110508425	0.26088076142538374	-0.37089778287230624	0.04423461921269089	-0.13655908963853824	-0.22972794430464527	-0.41891754272326004	-0.15103208476367547	-0.04413135425582346	0.6209408623704514	0.5283713660713828	-0.13400277395027593	0.665646270038611	-0.45429219454271974	0.2494186974731855	0.04603082038648327	-0.22421732889921886	0.9597327477169588	0.048114741993780116	0.3722499716098799	-0.6416420843384552	0.2944774071209621	-0.05017737286877673	0.44917883028367306	-0.30117229551072294
-0.6467263600109117	-2.4422116982236615	0.28668165472644486	-0.5051772512621351	-0.12724123282091016	-0.3098260077395518	0.0723677165047681	0.025637224838548855	-0.49551065509827813	-1.3599484354586164	0.15400653334756811	-0.7162790874951815	-0.1074037513858575	0.577228698081479	0.41171658894095775	-0.44570619149051505	0.8586217159310118	0.008404329759708333	0.5799394415212269	0.20538701963686096	0.4231008617783765	-0.24866739414519695	0.4608839560647036	0.5920972126122893	0.2575058994071586	-0.6870774651107403	0.20209351642232504	-0.6691671661188143	0.6441737837684388	-0.5179241613848745	0.4821506554539306	0.3505708057174199	0.5845462574397576	0.73344823055029	0.1368753250417131	-0.38770396758142783	0.05632888723663314	0.04139019175025267	-0.5939545937283413	-0.6895647988731428	0.024075618969395238	-0.28377385553265116	-0.08130472987436729	0.31500745160017285	-0.16563958918948873	0.2950547076529351	-0.3248845241201053	-0.3319096814064787	0.03463476490430566	-0.39145138938464313	-0.14344805454270976	0.13513613978502795	0.5911202297491411	-0.7617644808645436	0.17698369812082318	0.4993691083553391	0.28360610049932633	0.17633387845074677
0.3250928895124502	0.15688970393097781	0.40611743256336785	-0.4292530167464282	-0.12947160256775794	-0.3683344232289	0.10061102923049567	-0.13605410630995055	0.11143249155758211	-0.6399679188935458	0.5111345356764059	-0.48574950051150523	-0.2178740103731595	0.9727424366129822	0.2588390510677092	-0.46249676911902676	1.1826724060255784	0.01852451004983898	0.9324268209928473	0.5223984962149718	0.42458640181951496	-0.17554841511666874	-0.10724749668469274	0.16736583083633974	0.37293910379351725	-0.2410335631800937	0.8362394241378212	-0.09394501867630776	0.646577878574083	0.2626535775139884	0.49093987927386895	0.0007832100981448207	0.6762092271108173	0.8037578428129775	-0.2937888059817331	-0.4625731236642503	-0.3515388951224748	0.15052130712868306	-0.5732882224225689	-0.8124019403372266	-0.1702398286482433	0.04693257816988126	-0.9345393768965333	-0.08862106218227132	-0.9819975833066199	0.029695324317989276	-0.08775314848046913	-0.5388637406477012	-0.3631511242537805	-0.3980306043469118	-0.7399658805190954	0.12504226294398735	0.2590222567450549	-0.6232007115886431	-0.11208510562650366	0.5195362458503391	0.3196796247610291	0.7639556996261956
0.24288836784910375	0.8460057644233695	-0.21478868404617601	-0.5097829743220512	-0.24076799091871084	-0.34354981596435885	0.058166799773487626	-0.07915987370727878	0.34892963930385623	-0.08124402548123112	0.8241115085635248	0.3923923737832584	-0.15963987212400563	1.0717589395263918	0.14104703757858045	-0.3478695951325222	0.6659706827610385	-0.13926376047948952	0.6384677161517595	0.7206458348416576	0.21324566757564042	0.2008717322006253	-0.5133888904708636	-0.09013931249272122	0.07086180756557713	-0.22114906475103102	0.7578536676666201	0.3526544595708291	0.20283586249303892	0.8615064066660997	0.41292374111770946	-0.04088322366013944	0.7404676999697938	0.22894436018106756	-0.6869034618066548	-0.622911883403786	-0.23452817465805717	-0.30719432994663703	-0.6842074147068307	-0.46725756440585475	-0.3326359617956714	0.11639641718213238	-0.44989354798451964	-0.7034442759287961	-1.2605961494068565	-0.2913814291849204	0.08640825223902755	0.04888345821546261	-0.3539336460641606	-0.23577562821906292	-0.9306217500704361	-0.10759493918373585	0.13118018721994293	-0.31163445814488355	-0.19635425925672306	0.03312284783390787	0.7675222265038888	0.9051521058993146
0.419440127808034	0.060079356986637855	0.37040342173134255	-0.525518256429193	-0.19618919750901975	-0.3412991984317629	0.058868001628971635	-0.08480210722964882	0.311453341450605	0.19401451376207482	0.8514751925211791	0.6569895072136447	0.16147043590136267	1.2974325016788077	0.09968011521950376	0.20227579757400407	0.09394104597976909	-0.5042867879993633	-0.150666505484347	1.0150290751194042	-0.0576513388424477	0.3992820742195182	-0.40985680181085654	-0.5218928974265402	-0.31702360770780436	-0.18518177288359194	0.23679189841198958	0.26581183481025933	-0.37546026129545074	0.6100193471247997	0.3112833303924424	-0.14119368561130644	0.3395322754481026	-0.26620505008029616	-1.0705730541415417	-0.39782987196620445	-0.5297591459874007	-0.4107353747372299	-0.4367789519345056	0.09447157267157275	-0.43643051064087773	-0.037625839080051716	0.15856894577247546	-1.1824978059214013	-0.8891475978078017	-0.34079780650397334	-0.007124821283315555	0.4308032636852731	-0.45104918121023196	0.2362507561381455	-0.9044763239963368	-0.05801858889121968	-0.24955990574129716	-0.261926532767911	0.031993237864953526	-0.33847538042688674	0.6658072226840023	0.789007390650285
0.002818980448678437	-0.5396178454116787	-0.253627774798496	-0.6944196917689236	-0.2048134035779124	-0.29717252932509236	-0.10882630099825635	-0.01700798866686777	0.3217420618550476	0.15078869473582016	0.3804439204374743	0.8691776792500719	0.26812764319701216	1.1426909947362822	-0.11111091674817875	0.6785341826167401	0.07188788769434296	-0.7890265645708076	-0.38640288331288114	1.5271592458699235	-0.37575366870584315	0.6352918535547692	0.032404057533516946	-0.12201431046300158	-0.4851662914094549	-0.3598684466559331	-0.10051387154511102	-0.18532715869251695	-0.4893258361662868	0.31169448884849593	0.1254276613330777	0.09717854961067474	-0.22786659844867208	-0.801920291627583	-0.8440599614265152	-0.4418806012805896	-0.5558021416833204	-0.4248442632798705	-0.1183791762438872	0.7507153364982928	0.011496276229452634	-0.33406494218699234	0.37172275160976	-1.1311567430342298	0.09027652914045979	-0.2755780822708556	-0.2649752518907641	0.5570756304709846	-0.850435595456797	0.13624798905248753	-0.5748311535246845	0.06401404948997919	-0.6339141613949029	0.06244139243658198	0.2354577423162645	-0.7217989802763798	0.47097726621763675	0.7325421693677397
-0.2577365335470146	-0.49131425343238	-1.5457376683307686	-0.7244182445534535	-0.19203690895693112	-0.33246933111166044	0.009401478773578081	-0.03576335395128524	0.3158351583925068	0.2812137973689881	0.038906470405116265	0.6917850372542336	0.4008154294766696	0.8543714750878448	0.2946014782753954	0.8656436632118594	0.18050033990812392	-0.2523660187332084	0.11631835604481194	1.2849776416202134	-0.485933885292516	0.7166891867708206	0.3218292731957211	0.6004286903876686	0.14817679185175167	-1.0220047215614856	0.06417754626460584	-0.7797330109221532	-0.15845204190158332	-0.16550541264356017	0.24229737297728116	0.4328278533272348	-0.1548117455894817	-0.6024115351224276	-0.18680954229802582	-0.09360005665023265	-0.39321341693048556	-0.49661610749309143	0.47638534096872115	1.2052114292819713	-0.4243331596236917	-1.1129095031457736	0.21732595083219064	-0.7054381294706198	0.4605364575811298	0.003872587206446326	-0.425565568270623	0.19788308471991303	-1.1166296577448527	-0.4114486555270798	-0.6424324964760676	0.6987342060907415	-1.1215414144778977	0.17256451239777854	0.5266288358759247	-0.5554034365018938	-0.06552449052634524	0.7016499443761036
-0.3568541213209161	-0.18690361582368403	-2.115433420091318	-0.6596280812008835	-0.1750757449141939	-0.5459398731028011	0.022947869357191987	-0.2291194901349842	0.27618349091621686	0.59390090372185	-0.03825271067065125	0.1428297354193467	0.2713585687491284	0.10057541158434032	0.7036529473848647	0.12964627957415298	0.3743907476558644	-0.4258455208615758	0.11199757449077379	0.4884964302973732	-0.5150210187359824	0.21589951820456946	0.4638089862886274	1.0125248799065345	0.661499472121412	-0.7717517754721634	0.07751652259355982	-0.6615587843402694	-0.0895256786790925	-0.43307604145628703	0.8313947925029236	0.4918286001369193	0.2981478893100375	0.1381959188937942	0.10982185163732913	0.44939737239051	-0.40249314187372853	-0.60064036290679	0.49474003879403156	1.142466318231348	-0.7149507912849636	-1.3908761756772767	0.10367050831196883	0.0809335986275646	0.7125010049476489	0.22280003799748022	0.1988085470431022	-0.303014020966471	-0.5208054633607249	-0.7829957107836615	-0.7588355368585521	0.6871992100870951	-0.9937070800818013	0.01165039188423691	0.5524644309002629	0.125303759077019	-0.22683182089096524	0.5863071920972324
-0.5204425555029729	-1.3754303602097737	-2.2387167069064633	-0.5267572275096579	0.10476511432691862	-0.4830675913847898	0.09556049155606453	-0.3323396822088525	0.20727444868644215	0.6437838035285219	0.24371856240501774	0.0786909173224426	0.5153958147520461	-0.42083231382378744	0.7977000876146765	-0.5922483931010935	0.6260658371380527	-0.4599757527661025	0.27035790982406344	-0.28977048327814114	-0.4328314588275289	0.0456169505360142	-0.03902938130825515	1.2134340186660395	0.40458059261638424	-0.10615059014114175	0.5430660840505009	-0.35370317289319236	-0.3544519165322028	-0.005361886830022542	1.2257800276165127	0.7697390712440599	0.2773713495804154	0.18668038231672918	0.4019089085334622	0.5756437633598601	-0.5014823784281329	-0.37484525438087624	0.5409057956596998	1.0083358020349988	0.011388571842161866	-0.5285218847486474	0.2703956175183946	0.33272496307075694	0.2547565285724839	0.6304112297844484	0.14951794610956365	-0.29952224227571006	0.035552146169655456	-1.1007107633719861	-0.5631817489098295	0.707735906909627	-0.3375426737791787	-0.2401059632234116	0.34365075483183194	0.5965253161908607	-0.08863460837964626	0.7865054707370395
-0.3817915687530117	-1.433631739672223	-2.121435957631847	-0.4531115048223745	0.19837457722625995	-0.5154158892113521	0.20371508007055505	-0.20557175635478572	0.30836770052980317	0.36003883205666715	0.6467070847493649	-0.0003604934526251782	0.585394934959584	-0.055111762175649094	0.3194810632486284	-0.5196009387269303	1.0372498408686117	-0.38907310076695056	-0.15630915135501755	-0.7387327394234872	-0.9071406245857095	-0.6011014076817793	-0.402184289134999	0.7055656542815752	-0.10440700620884256	0.21979424921980262	0.5016691881999207	-0.16420304573942762	-0.35484052582668413	0.41052539616311484	0.9944364482554721	0.6517055262466998	0.37698451787316833	0.1705795043880443	0.9210323561877649	-0.12618306627905773	-0.7898021930895772	0.2846242505274073	0.45648806625829674	0.6252112946533696	0.7676542958341943	0.32522146650457767	0.41902858095298223	0.7538013666195705	0.554221387824318	0.810200519951681	-0.227819480070245	-0.6781507499224388	-0.034895576072832966	-1.4296583047992035	0.29107559819729045	0.3250685861783461	-0.41184957496368074	-0.5511630719421365	-0.19206234682190132	0.45661456754602314	0.14003964492469803	0.20027582836243146
-0.0463558540704153	-0.8461960073614367	-1.1795094509630537	-0.698621540124238	0.21714577044989	-0.4774120869696333	0.1371513882070694	-0.1621222215859309	0.2928596145478992	0.003919061930822764	0.5947989818662872	0.471619921582948	0.5808974647171029	-0.42262363348003706	-0.4431860336998434	-0.07320182942677089	0.770247030423637	-0.3133412445232106	-0.2626112340094332	-1.0274571410671802	-1.047505704276771	-0.41963992302833775	-0.6087914439064405	0.42044186711126624	-0.5638763748623709	-0.13927349312220855	-0.14982907162031409	0.28553440498269733	0.251951171801508	0.43632371807255904	0.9206534218861067	0.02360709361160258	0.16429303204561138	-0.15391712309266128	0.37918575628049017	-0.3477849632906911	-0.9817626581785023	0.6291403957407802	0.6818765526561054	0.5198294278834175	0.6688963081892515	0.7094101449388942	0.11082124541900175	0.6589743656911584	0.7940715804096737	0.7035848561841059	-0.31673188617236575	-0.3577747698888163	-0.014468503160855677	-0.8244202330729802	0.7452859094329201	-0.07592023663777937	-0.7089617138359913	-0.6202962500353465	-0.2222939251867204	0.14129908573783462	0.10905743861002334	-0.09750120760718037
0.10186564099498785	0.19325233860478566	-0.4465291955230853	-0.6902527136997577	0.2178166086165345	-0.5274958734023206	0.33069030188346327	-0.16742782809514842	0.20242285652811007	-0.08097814563702463	0.35170280922352426	0.35271719108777244	0.6292145217314364	-0.2319061820571509	-0.9104011482108129	0.6385137259004232	0.41439685332037995	-0.0892405738984847	-1.0479989114142716	-0.6673732080970558	-0.6350362180267537	-0.12687517159534517	-0.40650796992872323	0.829356671513327	-0.7378221975101555	-0.5906259503674813	-0.6832526819811172	0.5684891828495179	0.5124469432437359	0.276403268482915	0.3380343825310363	-0.22112389854695375	0.019529758845265376	0.03486429524331388	0.21220426912334028	-0.1405982135984496	-0.7940671121368199	1.1558084187449282	0.49667380083526214	0.7567827724337244	0.17863777548844206	-0.05422214587454445	-0.3076049054267559	0.2055653882646477	0.3112863865085311	0.5705688379469546	-0.37077356576474535	-0.3365590252880173	0.038555140321835595	-0.38701175543546423	0.2876402587900714	-0.5936362829897492	-0.5924174041417228	-0.17268928162461086	-0.6264795226824059	-0.0057447595407221575	0.05433295220352716	-0.5663954210886954
