global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	t_comp_cor_00	t_comp_cor_01	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10
0.28743524228505474	0.6920474257440898	0.9848736108491208	0.06788178790511856	0.2006539151087551	-0.04872510121500391	0.021417554573940758	0.007837234167213358	-0.015043944465129494	0.4016299339889759	0.679031005615735	1.0956700353875384	-1.4324521928165215	-0.6238880743820252	0.5745418433327705	-0.3331119207973842	0.6436318490910011	-0.33503840259358525	0.309542260220952	-0.13206557145351389	0.8698074343536495	0.1668997802592166	-0.18687694203597918	0.2862937877292494	0.34433435241706584	-0.5221938977476623	-0.2875936183062552	0.5456414275155295	-0.28583992348531045	-0.8068323606224989
-0.11518451171479863	-0.1974796241555934	0.3813591551233553	-0.036911470729343074	0.4320652507995231	0.0664281722293422	0.3981016014483397	0.1369882674114405	-0.06026970113894771	0.26264500602720336	-0.07700425951979775	1.3464886708286603	-0.5046269372291178	-0.0032695813975752233	1.0188538472788398	0.3298448568401749	1.1082380944607362	-0.5390278925819323	0.6534367665645082	-0.4866170410895403	0.5523710999395257	-0.18384166473467145	-0.48417097977312895	0.6018567210591003	0.06914909354481542	0.06595848696202211	-0.38077443449437864	0.6264777168064493	-0.2851631633487789	-0.6778556751653958
-0.24190837270526389	0.47681247867116494	-0.4265749597984212	-0.081195135296778	0.5869462531438385	0.1957318093657583	0.22549561150209513	0.01922362926073598	-0.13040907858692918	-0.03929327743914942	-0.27151845953710735	1.1528758175947773	0.512948037248934	0.3591890766565966	0.4089545521095017	0.5635904980772005	1.0123641938838615	-0.1874855794499934	0.18574563386067403	-0.17235511094920372	-0.15037380805858463	-0.5638651903416244	-0.06691530645166302	0.8669721477454448	-0.02735143837220281	0.641685805687804	-0.47328964537217766	0.32697692799380323	-0.15660615536594608	0.31060798508718124
-0.1666420739823031	1.2949806838187734	-1.142603824662041	0.10272336982358578	0.7149770263399481	0.1691954909641515	0.04236399736368385	0.012174177473294957	-0.24338122210844865	-0.5892449810363882	-0.31971711992534646	0.6024861425915464	0.6739079808832769	0.3702570785195974	-0.3333668126008498	0.8362854060762962	0.41275213047130715	-0.4906292237414866	0.04229447895764048	-0.08519125863981906	-0.6327860730720946	-0.925067517479085	0.1783446620588478	0.2890476228867121	-0.4090167795477745	0.7337683716476702	-0.4147655773952864	-0.16988823097331787	-0.09337184517253416	0.9119536657046527
0.4879121134571697	1.5116841228611089	-0.7789761222804921	0.3684352796910544	0.6854199335310175	0.26154834871446997	0.05854565769397914	0.27950171577348165	-0.25079344959502137	-1.1724670841811513	-0.6076016753133693	-0.22744779589833883	0.35828721821239146	0.44914224992704405	-0.11913841700302868	0.9122279002969588	-0.1580793600258867	-0.8079388035063375	0.04955420435710295	0.19145053232504397	-0.762058368748491	-0.44594565757965876	0.4107579290567811	-0.21650691290982424	-0.17131462998523297	0.8611127923202538	-0.016665409317976783	-0.4098992123668466	0.5288783660322163	1.1458849367900141
1.4627197997277699	1.9564101797994624	0.8054558496953934	0.5463829422826635	0.35627916048493063	0.22760815661669354	-0.07146454365080006	0.26855258849153824	-0.37644752865922404	-1.4055711343996387	-0.5642286388991301	-0.37089899233952534	0.26208630222328416	0.29013839900824245	0.031233012367836665	0.6122943701720727	-0.7922897417876095	-1.0736236219423987	0.2718604887770232	0.29306170778618434	-0.6839993186025989	0.5019149677530242	0.677470131396906	-0.6438338919881939	-0.2539791496240368	0.4772099789257452	0.46958183535600645	-0.24398407333030628	0.6727717965801829	0.5739906254916258
1.829125086400619	2.0054892818378924	1.2704638606500889	0.5343047706706588	0.38807514779011865	0.15641746495830672	-0.07503241193005486	0.371618112714624	-0.34559645006454565	-0.9049617945323741	0.03810276396542457	-0.3586083998953621	0.2084913809928237	0.5306049438803981	-0.33420108506779367	0.3872200461860933	-1.0112117523644872	-0.48660147771671597	0.7551337135260366	0.5119982342494211	-0.6528976600859772	1.0622431750253338	0.23162480884659972	-0.27324670002798657	0.116171606711246	0.33747975001335284	0.6587531366467498	0.08483015976344405	0.4779291096597634	0.3948990323171265
1.1812851773234039	0.47474364050373685	0.8759751003317845	0.33215526452612726	0.3365250305675223	0.24711201700462626	-0.1333930624044224	0.4269246310432044	-0.3471516838861016	-0.15113476648355195	0.5529273169060568	0.0614120886275648	-0.2895747665166908	0.3531059213216525	-0.6460952476263379	-0.42972749122321713	-0.7314229827269608	0.47161941535408486	0.8644588299719018	0.40062986829489344	-0.8187224845572487	0.8183163783423425	0.006844173199415494	-0.2960821362243366	0.06591581947160297	0.45600606595051274	0.015503749130695327	-0.04973338487505043	0.1378245979885794	0.1760420261118236
0.526562232470894	0.2716767461445603	0.7731820231401052	0.46492529215948863	0.1462570302298955	0.4935097262152559	-0.17601960394426502	0.28290661241127085	-0.043535635780324766	0.3737272816748965	0.32853846569891154	0.0023513701613531736	-0.11294862916349711	0.09600171589307988	-0.32130048352050916	-0.933668516159615	-0.5801896045662147	0.9666681109511067	0.7909687025887738	0.35973448492168564	-0.9156468020846842	0.4206665760059553	-0.5282146871391974	-0.17902603738091868	-0.10874393539676919	-0.036088890782173	-0.26885960757421706	-0.6084907851979234	-0.4784213377051874	0.04305383227814457
0.05732850808660231	0.09898772711072712	0.8794328875785664	0.4483894056058863	0.16648125109416345	0.493266221189772	0.3109761273896427	0.21920400070858453	-0.03504022606376836	0.634153271332508	0.06781418251378164	-0.1256627967630567	0.3808283360103549	-0.41635072267068823	-0.15091982566541412	-0.8156178779084909	-0.04971587165633289	0.6828767267011445	0.3271857859311397	0.35973951583627256	-0.7594206068087226	0.20491462400180363	-0.3079543949946077	0.042927687144251325	-0.22328780695433526	-0.2739484583462434	-0.6219499811200551	-0.6193696820357126	-0.5125234522182947	0.11853411423935253
-0.21819796417860096	0.658424964569714	-0.01409766642985838	0.4757805308389385	-0.03553645732655836	0.3611588295691235	0.3818683473396787	0.641984269154579	-0.0034859013432939623	0.49601025091502526	-0.06842946718394047	-0.20395982372168875	0.42209119536668155	-1.0545901425652047	-0.1398760686708763	-0.5328996365903765	0.32135443602287767	0.11789549365267482	-0.3214123226212637	0.40970228772486084	0.10147007974220125	-0.46516095159285276	-0.15035715852201476	0.6017085793230861	-0.04293157185732505	-0.49534672837480426	-0.8261747292132143	-0.03803593670920674	0.15374539921026223	-0.20161258283965822
0.1883321946787259	2.6826941519777137	-0.8713896418558884	0.36061015221467246	-0.03447151667390337	0.4017040412318873	0.34156878956077263	0.5260425282759603	0.029135129780459616	0.11749137485557606	0.27322053267125035	-0.05672220647037341	0.3657533586046571	-0.8540900252424072	-0.08173274436085323	-0.44764468188213535	0.23375472942031839	0.07457264475570381	-0.7065824112616362	0.1756724030025585	0.3184530163442619	-1.0645887470877606	0.26530412811453274	0.8587402218402594	0.1620184307107361	-0.1626140575325832	-0.4213084853695084	0.2633279659928162	0.6914226631793838	-0.5394735515468276
0.6351131390833552	3.453143465071042	-0.8519144780140033	0.04321029429912199	0.1857846454260087	0.6444120661755375	0.5209908391157558	0.6058982312113526	-0.3568890222912169	-0.01162758770545301	-0.16197865380947352	-0.069522579843034	0.4205160229334164	-0.6007613547019822	0.058620082282480244	-0.6942927869774457	0.06685199405956013	0.015358866732179137	-0.5735189844688596	-0.06383922492233757	-0.03705417153632674	-1.1415083985243943	-0.09882306683755422	0.6573651462993869	0.053582279787229854	-0.11505146836253217	0.23823038394019694	0.2559930812596343	0.8670782746019126	-0.5852092033870506
0.7850129029196646	3.6112825359412555	-0.4373967392383139	-0.08114641474352396	0.15596433172294463	0.66620317356864	0.526743358017083	0.6160542279446207	-0.2903702381152919	0.20744301335154802	-0.1380676561755158	0.20924425952879802	0.30766447676087544	0.026661955763440204	-0.0029860730202014595	-0.005298179322680511	-0.1764903746399569	0.2777551416550898	-0.17695663873018544	-0.19565203980492266	-0.2846942794982887	-0.7558608427436638	-0.412757319936635	0.0005704110147481174	0.09818946631739697	-0.5520929418849496	0.5705684370583729	0.20433325047512887	0.9333842046211515	-0.3393613245244779
-0.1406323466182682	2.3983334009313495	-0.6223643364636845	-0.11565630674254947	-0.07109646400801398	0.5456954338400806	0.5335325550156118	0.5402620077730375	-0.3007969011439573	0.6546989120346149	0.21343103180343365	0.3473287975732385	-0.339859665689408	0.44516765956021603	-0.5588948670343867	0.2792898668324203	-0.3754232744018861	0.3403294498102158	0.2665494386403751	0.1640208809925441	-0.154702159566677	-0.11128446133726581	-0.22367986221647732	-0.21131061952044364	-0.01464273916678431	-0.6228675239874327	0.7519064167891781	0.19581221383363492	0.1712974123687545	-0.299357606398226
-0.46625835620539624	0.48856355772213966	-0.2584882010221097	-0.1878525315362512	0.21967055807577582	0.4738351620783797	0.483684004047977	0.8350697938383314	-0.20929648722790323	0.8504517066684609	-0.23118005899809682	0.7246796770134338	-0.8083212135744059	0.3273935023713198	-1.7079824355989672	0.33875621558752805	-1.1044881425710125	0.24415885021952938	0.05984424007803762	0.49709243908882084	-0.40388068591274096	0.42318551522206316	-0.0124588346981311	-0.3961787058017777	-0.07838157303659166	-0.3188227825340705	0.3017609259312357	0.0102211899434256	-0.14391180641212645	-0.2071113773752662
-0.07355432808649472	-0.16801480292457355	0.4311624934926778	0.1548848957702214	0.3304383816400764	0.4539472232925498	0.5056378746385398	0.7852448805721093	-0.17866921081983853	0.5135810868478863	0.40332799337801656	0.43727449990656236	-1.2235124677215894	0.0632843239246352	-1.9246249080543512	-0.09463586568625598	-0.6064144164633445	-0.027589433686485337	-0.12215217129703751	0.4174375129424699	-0.514837946649333	0.03947765778980011	-0.178948628914839	-0.5202698683630543	-0.11495240917822165	0.18391367032182263	-0.1246953120140542	-0.17044036082502928	-0.22203946351792195	-0.13212778689539942
1.4231175685711606	1.1426648718366694	1.9488544729114208	0.39538603547519613	0.4346074380199146	0.38447025306612126	0.495195038779932	1.1073200493929516	-0.014003988371132675	0.23823794181500024	0.7615351816563398	0.5685501153927088	-0.9216638068149388	0.23526083423838043	-1.5530408485863467	-0.3803892536668573	0.27142434085808553	-0.2344438617813952	-0.036970901999960774	0.49450007333870893	-0.027910262945033112	0.05500891440351514	-0.5993029101137681	-0.5230705663549448	-0.04080027414281139	-0.1688912410844772	-0.31679403166294157	-0.5245942096052093	-0.5338244611759349	-0.07702309870259495
2.588072530697736	2.4542211041193753	3.188042153825742	0.7170355223372621	0.504442232346353	0.4498388511726691	0.5003535384565994	1.0677306323362272	0.2093959402911885	-0.3927339979772981	0.9103818628712836	0.9167951046801828	-0.43925978077529915	0.10390880916893627	-0.5579591513727966	-0.10460348465176703	0.9811435334929961	-0.06505443212643194	-0.0870662320271506	0.2929218610802817	-0.2335013453668491	-0.11401168843637453	-0.8049716888761248	-0.2943621222017383	-0.10781782342669777	-0.660481543731624	-0.05759255421593631	-0.6836008701093162	-0.35642438553105465	-0.20597950412270957
2.6813454705629858	2.531256985108074	2.6851439306682763	0.6860880026844863	0.48237596980905134	0.512154291808417	0.30849249251658173	1.2929965648900295	0.09719425295812745	-1.0802053947013315	0.9691872049409624	1.0187556252601042	-0.006328662356453464	0.14165858131039352	0.1363097538847656	0.24244903903739012	0.7839625308294984	-0.1468857336106598	-0.394217751842623	0.6860121695041458	0.01608449933590245	0.4911861848336406	-0.3198497140403616	-0.05852865635500118	-0.22970500705077393	-1.093247523869392	-0.4635322271171318	-0.7539413526425633	0.08350461070418397	-0.19987658127287405
