global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33	aroma_motion_34	aroma_motion_35	aroma_motion_36	aroma_motion_37	aroma_motion_38	aroma_motion_39	aroma_motion_40	aroma_motion_41	aroma_motion_42	aroma_motion_43	aroma_motion_44	aroma_motion_45	aroma_motion_46	aroma_motion_47	aroma_motion_48	aroma_motion_49	aroma_motion_50	aroma_motion_51	aroma_motion_52	aroma_motion_53	aroma_motion_54	aroma_motion_55	aroma_motion_56	aroma_motion_57
0.44414754026178926	-1.431412014637683	1.753656389522621	-0.058428592967867655	0.12042984308202948	0.026628994499190747	-0.10345198925102239	0.07418809812486853	-0.0577897146515812	0.545315323481958	0.15875573306885407	-0.5725324129065157	-0.1968049234888013	-0.24948475889598717	-0.37996473767095873	-0.6084364745220214	-0.031021562383198784	-0.3298809248930479	0.46680398861790673	-0.4852563282245119	0.47165482291158073	1.0069363639382074	0.015469426801474867	0.9311906169981985	-0.4051254126868979	-1.3923692092367213	-0.5054929801377919	-0.4387408042412305	0.2925525086877291	-0.5562640644807221	-0.9726580907373559	-0.03434665133013975	-0.7675541935337776	0.05601787930692694	0.8942527594014668	0.8965894874801206	0.40920478531118376	-0.44925738939859006	-1.2197977983117834	0.3237205658854318	0.4922626806849441	-0.10981255054567952	-0.0910492191138672	0.4204794985654016	0.405139200575845	-0.6780816354032052	0.8825731645464044	0.2939400934629514	-0.31483159976462627	1.019523338074262	0.5544687085265168	0.8104281060508266	0.24557281831638558	1.0093362909672503	0.26347742530636004	-0.22193058943697308	-1.1263521479398473	-0.36830572951561036	0.5191516880209132	0.24507532462928264	0.9139002829070199	-0.8134683816332059	0.004489150961864255	0.13836486834247536	-0.5158759896844363	0.6079170330651922	0.3358610557472971	0.5258409932429734	-0.6002425957754088	-0.2672737125595224	-0.19626901325665452	-0.8823047635000107	-0.5951035844616026
0.6930844150427993	-0.9008957346799338	1.4278663673806908	-0.04769662639168466	0.26257276835526155	-0.1904562150791531	-0.08912237336628835	-0.12625269233153358	-0.06691296829979165	0.3911485676331244	-0.3549449701889273	-1.1824230694278186	-0.9403960603053096	-0.2829622586087125	-0.4974138668067392	-0.9047897453632675	-0.2425920143075574	-0.11739748340700851	0.732480439487746	-0.8088780841226723	0.43175572458106665	0.9631464128340451	0.2791858112972658	1.2505526376865745	-0.6109484932342598	-1.489362200625475	-0.8595757030697392	0.4032782117233203	0.2581544531732721	-0.5264138836201127	-0.6416447048305903	-0.306520784060727	-1.11935030118848	0.11085027541573778	0.36935760621337066	0.5685871875735192	-0.07625138521253451	-0.19354545812750207	-0.5017816390937575	0.7672161666394148	0.21707557133431835	-0.4064144630712823	-0.06247275278845643	0.8347421293980277	-0.0895184836093466	-1.1494234978946363	0.8942187587899726	0.4555833370906642	0.27228996421193846	0.6720746633668643	0.5344417562116971	0.5760896550683092	0.4740692935510317	0.8608865577301997	0.7847965368066777	0.29258989814443864	-1.4109067386299232	-1.2126186243103827	0.42763712461653963	-0.3629252746957628	0.45303124985347926	-0.43275592238056076	0.10915367019081743	-0.0430658594607215	-0.717588682866723	0.8684181757750001	0.04690962335509562	0.4424544418510611	-0.25826514275151785	-0.3894782019117803	-0.35405780944105075	-1.0852592412937228	-0.16958836471018246
0.8244726824675863	-0.1883037643672702	1.2288031909763	0.13540769226504867	0.7844505995387208	-0.21148229754050554	-0.07806993477477336	-0.010434777671085221	0.06738419742478419	0.7754222085766409	0.01692380366718328	-1.2170200987027875	-1.0574171931654652	-0.13412064235212828	-0.8150661485896751	-0.8610629270082779	-0.611515559247995	-0.25470821478849515	0.5009637108314842	-0.3680516757541762	-0.21261617458306825	0.48088311126320615	0.20831608460589204	0.8440642574536278	-0.657625158922662	-1.1457119348283409	-0.9405414320454475	0.7875001816365444	0.40643335710747786	-0.6943248183928039	-0.34678583408640645	-0.4771222741573806	-1.0553349931380231	-0.21875194271611217	-0.549355731200774	0.4168704152317121	-0.3075483210469372	0.7406438620525371	0.44415144688445585	0.9898464813431428	0.13984446410538232	-0.5961398790136386	-0.24395953971265336	0.633397146574858	-0.7902867374127629	-1.11024685976254	0.4961228918397997	0.42072973052812895	0.2853184340496753	0.10953914825932998	-0.056780118677682026	0.16736802161707176	0.5876723339258959	0.4206513241458471	1.4338560564744456	0.5024074479618065	-1.10219960455689	-1.2884752810322635	-0.29570148790810186	-0.762892900571645	0.11251170714255031	0.22397230396043963	0.29650592396596004	-0.2095309263988587	-0.8440135692716615	0.7893488928376754	-0.046324388578738905	0.11840811730857195	-0.5840491746226555	-0.785945061538001	-0.2665977954110578	-0.9540394225327853	-0.0310490684437257
0.8723591287826495	0.5888971247976775	1.2133324871247753	0.19899529947838207	0.7276093214503208	-0.3232766821724382	0.043169974696520105	0.12114335892240424	-0.2389398203761427	0.8354507825285671	0.12191230930876026	-0.7305798712326736	-0.8468070145854886	0.16513283704512544	-0.8907486608094798	-0.527257825005813	-1.1078644443127232	-0.7368468204385483	0.1507321246043533	-0.17676921405583876	-0.05872388704251968	0.18141844244898858	-0.05260201110872268	0.41331963587470283	-0.4516784925694095	-0.3657275222389766	-1.5307064642633814	0.5710335879156487	0.3171038413933959	-0.5361327630126196	-0.13885243742363132	-0.5020231097509708	-0.6410987542792657	-0.5336492771704918	-0.8397317302133536	0.1474192026321992	-0.3912428061675806	1.0379134959994374	0.7033584482865972	1.0529933318975448	-0.3424009977370033	-0.7507331224294953	-0.33246451390597237	0.10851302927965395	-0.7797729094155753	-0.6339801642579508	-0.5970884749492599	0.13935714148946032	0.11086345369921752	-0.5870468751259322	0.06475192209503473	0.027002014477424865	0.4954046719689806	-0.14044253456926312	1.1045519421989232	0.3371703697034374	-0.18547249479415967	-0.7310380940291686	-0.48430762015936096	-0.25204906191854304	0.1632270247337852	0.4141143215277118	0.5125549208263926	-0.5761534995954293	-0.0011885072996586246	1.0798913202572398	0.2069950650822355	-0.21037907301854353	-0.8134260833151701	-0.3221129460232047	0.6338830666304578	-0.367844434284711	-0.025924619854557192
1.1488904102361386	0.5924252118490678	2.4648501278582513	-0.23523490240441214	0.78398424176562	-0.045641982331531605	0.04372011619589993	0.12552354135318727	-0.15076082209040143	0.6774712172946593	0.3128695220226323	0.14177651115048007	-0.2805132242818015	0.7826139117852566	-0.9414595668956302	-0.398600823072722	-0.9618794008072152	-0.7217845932809485	-0.17195060972440218	0.0197265867377796	0.1738573739943837	-0.012722866582414838	0.5950050026023194	-0.008141213746088737	-0.2759136436214142	0.16243730019423863	-1.4967927993641315	-0.03459114282007476	0.10016594845614918	-0.1867495349071795	-0.6654159872495976	-0.38154729390910647	-0.40763244412143007	-0.18964177513851008	-0.9619204517391827	-0.3724781695062131	-0.029252916041860075	0.7552318683013447	0.49438063323919446	0.7538378716815317	0.04474170136776337	-0.8414960686845939	-0.26521686072674927	0.004479950687301482	-0.1644729049276747	-0.44256128504647824	-1.3342799335619218	0.39321145895396853	0.38177197006522484	-0.8196493182224368	0.1819598031586458	-0.041194755922562366	0.39946856282156423	-0.5518651973443576	0.3933745233400707	0.08620918266232833	0.3160645842788252	-0.0887480494352732	-0.06243186513696239	-0.30731753447802496	0.4231567552148306	0.5324362864410837	0.667812229792082	-0.748362271550075	0.14901198129518325	1.0165084522879526	0.3356427445979387	-0.5450416378506333	-0.8336073367790006	-0.013998529215984774	0.3600843205690866	0.04102088857113319	-0.3524625592186309
0.9889864268510863	0.12642236869585266	2.377386200492943	-0.2310099118175376	0.2529280302377944	-0.030909522103703353	-0.04724009768026501	0.07750108286773102	-0.032565400589317756	0.5815963070259463	-0.23700011848208624	0.5802959124209667	0.02865173129991939	1.3555368363229874	-0.7967884120028478	-0.2961725313944196	-0.47527895882047666	-0.6174010238117067	-0.43061346417710483	-0.08206658093496393	0.3366906319572744	0.21875236546805318	0.8604784531443428	-0.27746372637798994	-0.15149203559760593	0.23903597458720177	-0.9694955248910714	-0.8245829834546596	-0.39293272359253545	0.09717341450391766	-0.4560344745825385	-0.39693185396496505	-0.13280626355958103	0.02909096610295612	-0.584378161343637	-0.398603213345662	-0.2452856366719174	0.3845908831120468	0.5100459251931017	-0.01639699520141062	0.10731777009306688	-0.7699405206663983	-0.6132770601948695	-0.2794946633743087	0.31567430439766414	-0.4167176020769944	-1.0987408190895884	0.5043364538194663	0.4809355610772454	-0.8617259647241183	0.644553271229923	0.03469275246944916	-0.0785277839159927	-0.18078336977092146	0.20102886955206878	-0.791040745896878	0.3650944278602952	-0.00014185772290485943	0.19452036436952605	-0.660914856753866	1.0094927930787583	0.1754349592287573	-0.4512083420065385	-0.4913891330489269	0.4105960288327936	0.7903124065863797	0.3632836500031974	-0.6381841600009966	-0.816369711663765	-0.0003216988401640606	-0.11059523955409419	0.09710608532974974	-0.07009993140451186
0.4740224787794015	-0.6976534046179599	1.6906717702028657	-0.2896023148989455	0.1553969424348477	-0.15709967207067047	-0.27869244516079184	0.05530797760984308	0.3806398106818215	-0.12431098710516283	-0.4467431769316805	0.32661934865842035	-0.14888310419723189	0.7595115785934645	-0.4456175602685989	-0.21181278335288245	-0.19749038784657205	-0.2605061120291798	0.07097300421329157	-0.3352034670809287	-0.8191407202652456	0.41071408356252237	0.49459973870873913	-0.07398632850026717	0.06678919513205504	0.10496577620561272	-0.4061027419518626	-0.7709637688802742	-0.6937067990600736	0.47758490911718926	-0.13007921956057344	0.3224271832661582	-0.05630230561564028	-0.12273439840548647	0.2894561769519294	0.004426800506555225	-0.39151670097467167	0.3075687555015588	0.61595105308736	-0.2741940752378095	0.4406219782028156	-0.7380300414200897	-0.8838906047771132	-0.21945227895807023	0.7793732930117735	-0.6196575688021361	-0.6756350727249016	0.3937684232009765	0.5259056451729454	-0.8061516144852626	1.027231565425942	0.2570290826333595	-0.06564665788618436	-0.1651801782156308	-0.25499018997233197	-0.9046225289046786	0.24982868852796491	-0.48065425558351715	0.36073819604442986	-0.8500343135337858	0.9343390856512365	0.18716119307444615	-1.3765124403322182	-0.3226013644695511	0.6787001857052639	0.7269359157253107	0.38928058106526303	-0.1611435452669623	-0.39951418206507006	-0.15681246101685942	-0.37809529708892176	0.21841839090275658	-0.1161749755711341
-0.2965892130275293	-0.6215858123561598	-0.3800179537526146	-0.20752357740838828	0.18882973360791117	-0.21055997494317677	-0.20312799228555817	0.04061359081307472	0.29289156377254766	-0.5131605947896964	-0.23528496563363321	-0.09883160604224855	-0.3377579462472229	0.01241743653794913	-0.13891796849964339	0.10698997675747537	-0.46858227280270515	0.24742501238407613	0.7089405513648098	0.3743336590592866	-1.214147255162975	-0.14853563810030698	-0.14491835547909362	0.23387046005995626	-0.2001868067099291	0.053715548202074304	0.08497109367898156	-0.891584814962597	-0.6685179859365316	0.6243737346525507	0.005879676720287016	0.6294988591838551	0.15394868733665937	0.08938891231976863	0.47979852543688073	0.5875453627072044	-0.3258850524067136	0.9818823225736248	-0.26580956841903297	-0.408404544363343	0.8493049089346678	-0.5308902778172603	-0.2836445718029521	-0.537950909525266	0.7789881539166691	-0.6435650777695673	-0.6125722839286344	-0.5270141281059548	0.2729282376213125	-0.4299714768743814	0.9291188253506234	0.5626700878462011	0.15643589257283258	-0.11075358871555062	-0.5921052053547626	-0.8464769284394418	0.372380358475074	-0.18365938761189007	0.3126785506114167	-0.5718141872703097	0.04146185679142769	0.2510407348136698	-1.8224283217003823	-0.09177259872239275	0.8129611314851761	0.5311258795714329	0.5677795558423248	0.7356151697145168	-0.10858816095393793	-0.41546763475059767	0.08422362683084356	0.003026575328542748	-0.3782176239280483
-0.042620999159344135	0.6254547998086829	-0.9896806455570736	-0.34609488291643553	0.21203928718974654	-0.20166397637763134	-0.004819518663787242	-0.21574694152162385	0.5307569906915478	-0.47860276981082317	0.11585724677439367	-0.44533029816266706	-0.3254591053084566	-0.49046229805056957	-0.05256769479107061	0.4251726939894967	-0.18782155401052883	0.47620281626277366	1.0838630453154985	0.7741488242261262	-0.9020989116462085	-0.4540274821685854	-0.07806863817584048	0.35931035820321394	-0.2112361122807796	0.2461763806658152	0.5024214503688681	-0.2557461576056411	-0.7673540968046618	0.6893112553037026	0.37707509473610257	0.5871067301980047	0.023825175473401374	0.1886857938614166	0.36390062287668173	0.7954540970848982	-0.17614776691285375	1.5425457100443418	-0.3616890203114577	-0.24743324352564963	0.9942324418195622	-0.3667754040444054	0.30848585474039397	-0.4794955027681075	0.2417114408370401	-0.3454279405395656	-0.8195391469364971	-1.1504959091352034	0.2125068859322547	0.2146766892369923	0.32261333041880097	0.9326517235048952	0.5579583015337	0.2511449059317661	-0.9048444077995323	-0.31436928905088385	0.49446587189131747	0.4337024462308782	-0.3803597224800665	-0.036363803875357405	-0.25278986233845124	0.1703852867893451	-1.13368297883896	-0.23484680382284034	0.33594075231589055	0.2873816736691565	0.6485393219310492	1.2060821559406403	0.4362034965163659	-0.2689449084881204	0.5774521595485992	-0.19589617965681969	-0.4597218178819001
0.2568007529237857	1.964587638524623	-1.3640356441686659	-0.3775544956914673	0.12218543333313084	-0.18654474985812317	-0.044036477455526905	-0.40284535905862767	0.4412029036417816	-0.2452768182452985	0.32222822208310614	-0.15902874241889736	0.06041252232632613	-0.3127055875703085	-0.15313608060053555	0.6683522023526148	0.2269419428947654	0.5974227025755059	1.1697256516701746	1.233072641831717	-0.1937993905649726	-0.34785932184147444	0.015234662355183958	-0.23703131228222582	-0.6707522074592368	0.17156376610209811	0.19996828731284724	0.10320776925522274	-0.6023169430474546	0.21123233250290852	0.6305917911543378	-0.050090126611450674	-0.7502084174667982	0.5263614795593676	0.6916062555643309	0.9828723384655066	0.15616367493107397	1.5960253139624148	0.09599039368161676	-0.20853517380221456	0.5233586457997053	0.1871741747403468	0.2821910297985145	-0.4426498113176008	0.32191121923924904	0.08177344190773769	-0.6397681570007328	-0.7483161642528264	0.08972158010095697	0.25172939438381037	-0.5234957963217111	0.6559797619289157	0.2637141799203528	0.13982167347875873	-0.9106039055545835	0.760729873789824	0.6010020206374445	0.47500298378162914	-0.6272132008375526	0.42964300721656834	-0.19087835150436536	-0.23532561484375764	-0.5248225358919357	-0.5955229582463142	-0.5319326467681662	0.06013574328448545	0.5371174426340792	0.8958929469286621	0.510601444100115	0.032240028496001175	0.9163740678319231	0.08292509579808251	-0.14103265096325238
