global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	t_comp_cor_00	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33	aroma_motion_34	aroma_motion_35	aroma_motion_36	aroma_motion_37	aroma_motion_38	aroma_motion_39	aroma_motion_40	aroma_motion_41	aroma_motion_42	aroma_motion_43	aroma_motion_44	aroma_motion_45	aroma_motion_46	aroma_motion_47	aroma_motion_48	aroma_motion_49	aroma_motion_50	aroma_motion_51	aroma_motion_52	aroma_motion_53	aroma_motion_54	aroma_motion_55	aroma_motion_56	aroma_motion_57	aroma_motion_58	aroma_motion_59	aroma_motion_60	aroma_motion_61
-1.0376323820098845	-3.018759482657742	-0.590892496513995	-0.058614392757497275	0.16339973819542708	-0.04844094779945895	0.30818319385461485	0.09655067800545918	-0.03586095028020301	-0.41082833102957467	0.16160721981536863	0.5334284697170971	0.23330978385332451	-0.7374382378221529	0.8253106238152556	-0.07822889451527221	1.131132228593153	-0.5638187755529914	0.05697799693552523	-0.1752812306851611	-0.12302751128049096	-0.21018453051747152	-1.0164067558315095	0.3455529864901119	0.3914087506459391	0.3141150321938441	0.20950752951332477	0.3062800458238421	-1.0337591775920116	0.7179956245363881	0.5563281206276226	0.49224569553762837	-0.6208689238432751	0.7152300989017312	0.02589998968900042	-0.3540495627088452	-0.2537072140090271	0.41625667603477484	-0.9370061870369254	0.11439244084367925	0.24678587647961514	-0.049728391077599285	-0.550556314459037	0.8687957971360409	-1.5891870852882233	0.276764049491071	-0.43462278220764433	0.6884337637767428	-1.1741779618116375	-0.1855793048489305	-0.6283592129036235	0.8053625199012593	0.10455284668650137	0.21600538212145126	0.4058295291468125	0.4205308789486627	-0.8313350015698107	-0.7580942513964004	0.042872951573673816	-0.2785769810041136	0.4078646128655273	-0.4949980662500301	0.3656926591562932	-0.7915502308119636	-0.04232914106275891	0.7488689027872745	0.07127691784601621	0.2629944961674364	0.538966751622953	-0.09514211974659267	0.2604753192824279	0.4478033073123426	-0.3661769938589087	0.031090068934672532	-0.4591195039995777	0.2045282184827781	-0.38517672469143033	-0.3268907111790067
-0.5357557601139354	-2.760615607422169	0.0650925739760726	-0.05893442062437552	0.19631984612992764	-0.08475259220369005	0.3981060153095899	-0.04090945120515736	-0.0543773033769744	-0.011668113621310396	0.04142865353062854	-0.17770420422780425	-0.03963871522067808	-0.6312406228482412	0.3540475739247463	-0.4081708772243457	0.4438503718052455	-0.2271774791058037	0.31869397910172154	-0.2924600525672656	-0.3185550110731139	-0.6357669472749038	-1.1235774403884893	0.7486398807110853	0.6231863525105389	0.15071898227988026	0.7064521723892305	0.5177804916639431	-1.0717881267502445	0.5393784430582468	0.06671186912180184	0.5211123017363894	0.21214493796947345	-0.0905778878017568	0.15819749783927362	-0.13908930830628208	0.5079623275756467	0.23453351229132383	-1.3634249324471208	0.1827959801048089	0.14018134818273983	-0.2865840243558628	0.28232733942898974	0.9429178331577127	-1.6978869982372247	0.24723490247896826	-0.40610140188716587	-0.27485596761125103	-0.33898904206124014	-0.08632511236347216	-0.7952317129163905	0.42090074043078024	0.04526008434335122	-0.46178131767787317	0.17884486683448958	-0.13779981506657413	-1.1556880235490232	-0.7715319337135756	-0.17778918980099817	-0.6983978531368946	-0.1591367313537524	-0.27582253067499196	0.5635771644647047	-1.2312523096117662	-0.13448423135901402	0.5357335303837892	-0.10805705666703401	0.821715680603075	0.38871159679404754	-0.05486239143856392	0.3141039661478317	0.061199470842110144	-1.0074303577609682	-0.2984355581958175	-1.30049824384892	0.3545356600751063	-0.2257957149821624	-0.5444612281738804
-0.13676302904495893	-1.5595454750072688	0.5019467399050309	-0.39482225651719993	0.29283635467189967	0.01788425971051566	0.2829041790209699	-0.0858371472876016	-0.06945850733653625	0.1780263638616743	-0.03313878657067667	-0.5928338275491285	0.12928474519431843	-0.644838402351403	0.5962652741282755	-0.5295372908112406	-0.17010821925280709	-0.10202629294809865	0.6086257021970196	0.08868654617273336	-0.22967675405031085	-0.4754880835004754	-1.0140103750011626	0.9894008243148126	0.4698169783171604	-0.34415274303180204	0.5149756469775023	0.7225024954418445	-0.9533223853514722	0.1960572879627053	0.3202163518259036	0.027183809830314813	1.2654755673064013	0.09192849726125127	0.36242123556982025	0.2374666117500988	0.9344821488996254	-0.23794912630810788	-1.3233886609465881	0.032781776903065406	0.391544108378968	-0.10587987652722415	0.7423812335319928	0.26823206680571254	-0.888995428676687	0.09466425036048838	-0.733791305371525	-0.8911065735204448	0.30835062387096285	-0.15058896887524725	-0.5554474789920377	-0.358747274103929	0.1511618427036491	-0.8477549220759252	-0.12476691930830407	0.0031209277359394035	-0.9947702033180195	-0.6485214804270417	-0.7642680849712604	-0.6445485117653117	-0.2349274946553805	0.32331634518850044	0.7068025750508385	-0.23539748556727136	-0.27341799131182076	0.012812104935859566	-0.5063958588182762	0.8861713942035361	-0.05641680586971802	-0.35543122428857254	0.10616487880984636	-0.5271497355094543	-1.3432338637879633	-0.28711521410601193	-1.2501261054052513	0.5767302855487141	-0.3939757889530588	0.14039306495853573
-0.28164613863030563	-1.730328894114496	0.6778796930103571	-0.3789588583426371	0.445243625704437	-0.0011411229378771835	0.29218317827313345	-0.0812204208998082	-0.10145237991689982	0.25568576812640315	0.032447933257662216	-0.81377420984113	0.42619949850451494	-0.7595424386159542	1.10379451036998	-0.6324871606160628	-0.6025214854647157	0.10377967405140268	0.40086988577137234	0.0949178066865706	-0.2253298466786896	0.04350512923988849	-0.9360404377094557	0.6677942677653849	-0.06700690323649593	-0.7628498312065026	0.17051255072609603	0.5693265673768525	-0.368147051818885	-0.6179201522911303	0.029192286173489776	-0.09030115445452257	0.9219898438640295	0.01636505612956745	0.2636689004989606	0.39860628517064756	0.7115439188458114	-0.2972528825802017	-0.9720269363535086	0.33247245519517776	0.5969400979063894	-0.09139695220063913	0.8530543596569661	-0.3679327161022774	-0.4922269167470713	-0.309357923379022	-0.5778244782065375	-0.49141616387610587	0.40011496795029733	0.26448148409655037	-0.867992801173698	-0.17300271363991046	-0.001884388990727757	-0.8399034839303703	-0.39559829436105953	-0.6870304904381612	-0.5245476556972775	-0.34666626187415533	-1.5340657416362116	0.133157767212614	-0.43844021291232377	0.15015789718316536	0.5745484241804931	0.5778058243367075	0.034541469890602146	-0.9636357152779812	-1.1163662468291977	0.6856423712586182	-0.1472363790900625	-0.5000461723483229	-0.05825128622209577	-0.6108005686189188	-1.3651113030832904	-0.3336059566827572	-0.9306562732492324	0.5570558568041032	-0.5117169621303097	0.18104697398719766
-0.29725916403343644	-1.1924001310329098	0.42741634563011754	-0.3309660553440541	0.5423528621080459	-0.01908792664865708	0.13298094277604705	-0.0043447258202244515	0.31132652652966464	-0.38579854254366863	-0.007685817670665415	-0.24568002871909533	0.6682104089177676	-0.09880231687912538	1.1873141519471901	-0.6693933817879317	-0.6055554012290781	0.24253307209746433	0.3472130010222082	-0.02018454860653452	0.3117211524418633	0.2004674912340309	-1.062025740921619	0.014010799033988974	-1.000486274016152	-0.7686912522516793	-0.6311443440632659	0.42249757576764624	0.08119060109379138	-0.5019697800949572	-0.7079343990889522	-0.47613702863236523	-0.011036822269940984	0.11503489481369357	-0.17957922211911245	0.3478226312658239	-0.3601641946096572	-0.17218006342735898	-0.48445947958698427	0.60865241905919	0.3940716577057428	0.00490159917279766	0.38963110819624935	-0.5613846915711236	0.011649226598673523	-0.4119454501166856	-0.3432416087483814	-0.1418565026665959	0.5119727619215465	0.2911965319806306	-0.7569855639009508	0.13184069667729637	-0.29799832011207067	-0.4382807810139664	-0.1893069958731309	-0.9719939952324925	-0.40191668130807434	-0.12351694541329417	-1.311455147600314	0.2420220223940271	0.12386146134649764	-0.1300706242435552	0.32954160112086267	1.2266461100475632	0.6618670210830366	-0.5490761715301106	-1.579476082101325	0.2434885214240511	-0.3987343150568819	-0.7402750690295278	-0.12051734456875658	-0.31914702431370173	-0.9406364707353972	-0.1925587035434906	-0.010137717244758144	-0.17281414880918333	-0.5028980973944098	0.10204449122285227
-0.27230884930047466	-0.18902589090790778	-0.13620868899524674	-0.4874931082145633	0.5295594609933026	-0.022737618018911037	0.05935088767496871	0.112482503299448	0.332530582292565	-1.0281513556245965	0.23833177882492174	0.5627535491971469	0.1649837258954184	0.44604728162156254	0.4278695038027339	-0.2578683845874791	0.32264196752454216	0.19138096669129365	-0.18379327983469013	-0.06062404700374884	0.3789367623964848	-0.1643614568936834	-0.4240131041974653	-0.857418064709808	-0.9037598527924163	-0.3037807457562932	-0.7458433637566577	0.6081529878903358	0.592054483929306	-0.32178470318108676	-1.0356555560855223	-0.19853648662348902	0.1067823234069603	-0.42038654334118236	-0.5859005873513461	0.5745420748389365	-1.0657223804380578	0.09390906154847219	-0.28625665291893837	0.33482439129137126	0.2525583962659394	0.24486238782378247	-0.09607459193742773	-0.599135025757139	0.5601827376045893	-0.21579289149981673	0.0783516923106826	0.10670983196715864	0.6308996589942255	0.13604577358295444	-1.0232101963509792	0.11082858462613221	-0.721114661688421	0.2786205930101721	0.4590939869706872	-0.5645000104531696	-0.5288074243595158	-0.29273196702300486	-0.3738344120246103	0.43482982942526077	0.09876726083370391	0.178594327983359	-0.25000928654437254	1.3745671349128337	0.8261055818792665	0.19427500007644552	-1.2585416291176668	0.21367284148130244	-0.6923470398410398	-1.2890597888097532	-0.5338091336028344	-0.4259202778506547	-0.40565816255305726	0.4674789697520311	0.34006342133419193	-0.6864062774851362	-0.02257067141050186	-0.05446540473901826
0.300531853356235	1.3142907332352758	-0.3322261933591759	-0.184153557879373	0.452074885773179	-0.11183636197560155	0.1762868874171103	0.08213957326097997	0.4753206200353088	-1.6399561585129798	0.6368805039911795	0.3416870837537464	-0.6302272845588518	0.5140091127956844	0.17005430935672639	0.41432536861618774	1.1119643741391192	0.2121548442617563	-0.36789200257887644	0.24990334722317833	0.3893946240444687	0.28856971202890636	0.28816152575987336	-1.103657686930062	-0.23135612686954699	0.13418108752432795	-0.3062614444198568	1.0543294468749178	0.39749554311761764	-0.7960454939733236	-1.3868328972732156	0.24841427020478785	0.4681240554871538	-0.5540873075239997	-0.9218131563451568	0.9655478133027362	-0.6264944496400661	0.7567269126240412	-0.4355225874477966	0.21707608933889175	-0.02202616678446397	0.45970484596195726	-0.13872681073327828	-0.6482485289529154	0.5683307327270174	-0.04029808120093759	0.29761708892671357	0.3478526373156667	0.4029116077944389	-0.3032124077345312	-1.0638545626430957	-0.11093995180426995	-0.22428057456759695	0.5602424517044716	0.5206272335689853	-0.23499306660657032	-0.6715429365749321	-0.3622830095311813	0.6138250370830811	0.481331748558805	0.07818255776677235	0.17981506030790906	-0.6819659883808878	1.2298195555885159	0.5574560567493229	0.8333263761853476	-0.898590371691225	0.02948672454752946	-0.6418873574040556	-1.6951870387097643	-0.84212546071722	-0.9608899547128871	0.19269909004119398	0.5800496291053844	0.41406129998972585	-0.4828322294219272	0.3916960092170909	0.01631489252871256
0.4771113582562232	1.2987954813490479	0.14454413216520998	-0.2828352932974194	0.4998944910418347	-0.3015884845392229	0.2091945615646412	-0.054493193965385114	0.5107382240153305	-1.5376665995709469	0.5072432700257538	0.30530447687348555	-1.188939063927042	-0.15493453696446563	0.5419052864067856	0.8030879818656463	1.16998182168871	0.14218587415913028	-0.21251882705817204	0.09216542404075773	-0.14365470393581178	1.113876715195377	0.7528548279447268	-0.4758737391599504	0.24305279152333803	0.30254152859698785	0.3100920413299143	1.03286067591152	0.048530552359386574	-1.095594010364861	-1.390060046871778	0.12539971027120783	0.45814998334378737	-0.18360301519300373	-1.2102291212270795	0.8258619081156383	0.2449581360498338	1.0213353183814584	-0.10656667983472676	-0.0878821968570295	-0.0542293903867544	0.5619813777206728	-0.06240655605053701	-1.0527910119975523	0.20532128326627636	0.26197403820102205	0.10130076529334285	0.08942472656044603	0.17293928113150167	-0.5396360433269931	-0.6469975695198248	-0.5414263304983167	0.20494092901108596	0.014266092307201973	0.06237198087115058	-0.29843650401523897	-0.6861203330960264	-0.140341607179064	0.7230045513019306	0.20905942321932877	0.18086706777143546	0.14776310826434397	-0.7907257876692418	0.8453387535234504	0.1741563012544556	0.5332593229020193	-0.4171700922032061	-0.4445001633470542	0.06988860702872862	-1.3944122889219983	-1.1529598657174216	-0.8696591139605918	0.6243527635766233	0.3318799104658536	0.6902030369335048	-0.36387291271900357	0.68495510073931	0.2676295773976378
0.26957273593267495	0.7660160579424335	-0.4971085175013685	-0.25941117453138623	0.44552139569023513	-0.2738400843046147	0.260091484738948	-0.2216180595559324	0.45651277574657206	-0.5886486924941088	0.35195736272258527	-0.05475936492915645	-0.8541256964766057	0.034368390747212235	0.39744649947915617	0.8692112854183796	0.5601456432299488	0.12378060741690707	0.06806325944566913	0.7286638609908717	-0.4667068052548673	1.076273797090273	0.6298717440812536	0.2756890908548668	0.4429345099763069	0.4248412739583921	0.5756487817529422	1.0163627907284636	-0.0569674026144948	-1.470064956673898	-1.220545761744089	0.166609179778105	0.24810903668962028	-0.32010605122724467	-0.7452254476625246	0.4218904154959099	0.9202673472433032	1.1110156902645323	0.5785424447048354	-0.35088164614871786	0.08088578344789354	0.21049884140731512	-0.15319976850308054	-1.105353739920604	-0.0667933184544317	0.20158538620142633	-0.2411543560139841	-0.37238108131985825	0.3318222156881333	-0.6084129827971747	-0.004464408573722551	-0.5315495056628831	0.2187278069936556	-0.27193500583125324	-0.6294029883069463	-0.01866708747416601	-0.45005218095726357	-0.1250449770971143	0.8037255996187698	-0.12192765617513113	0.1922571251344336	-0.38082252474039924	-0.37779568055988355	0.24208735119529823	0.17524660006225237	-0.46466059417869654	-0.047252140813818386	-0.3259365528492707	0.28926602644724164	-0.9657892174435836	-0.5678980206826202	-0.1206662592075605	1.0836774310730632	-0.1581956536529023	0.8982510714804641	-0.541038821506855	0.21307738825640496	0.2312660409313275
0.40367733571336817	0.5682363675020436	-0.42951935237032157	-0.2739933688997525	0.6090155863985187	-0.4285043755557577	0.32472752551483314	-0.23247941977283476	0.4560007071042431	0.16044980013582227	0.25956013836713715	-0.03491109934673662	-0.15777981528463692	0.3481841799780426	0.23099240158299142	1.1020194881564602	0.015195245695995908	0.39862397242415476	0.03959089603299731	0.36030623299397996	-0.7439877474994785	0.46965230360764554	0.24491978622948904	0.7135628040516994	0.06544579710689226	0.8613845050355367	0.2349806632887362	1.0039798795148533	0.3277226143403718	-0.9365444794214285	-1.02827701679156	0.0013785492013066688	-0.23655811933112614	-0.6360290740623091	-0.5008033012328121	-0.21821325104880987	0.7661557632762217	0.9445375613042927	0.527436181818624	-0.5139091271800805	-0.12636442533342238	0.08435387951857487	-0.13344431858050332	-0.6023143671373786	-0.16274134334090434	-0.03884214176836141	-0.6629356974031277	-0.6309147076775798	0.2377798974899408	-0.43559274214911353	-0.14590568997665515	-0.4463400992191433	-0.7320988927787129	-0.3299792546883018	-0.6253047861496402	0.812882499818346	-0.698219842685791	0.0280028734038861	0.5517867719487793	-0.32924487165974076	0.31108818650697845	-0.6031966516013312	0.5189750723399733	-0.1294758064468956	0.35843466425823217	-0.9480310138544713	-0.10526803846362068	-0.5103586565458537	0.6913892516455029	-0.6106645016174324	0.053765003238792644	0.6022783750697781	1.2626717373435818	-0.07983858522638217	0.6717572866263086	-0.7001145839205098	-0.14522623235649001	0.300468349445777
