global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	t_comp_cor_00	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33	aroma_motion_34	aroma_motion_35	aroma_motion_36	aroma_motion_37	aroma_motion_38	aroma_motion_39	aroma_motion_40	aroma_motion_41	aroma_motion_42	aroma_motion_43	aroma_motion_44	aroma_motion_45	aroma_motion_46	aroma_motion_47	aroma_motion_48	aroma_motion_49	aroma_motion_50	aroma_motion_51	aroma_motion_52
0.03277752775314015	-0.9790183447081833	0.12781529465123176	0.044925022623803684	-0.04713986678595356	-0.0476935460703254	-0.129831540052822	0.043155062353979444	-0.02861968107383745	-0.23048259035136004	0.35873947023637787	0.18329443572140508	0.186750145956967	0.5290874187849384	0.9419026493801024	0.4566389067093557	-0.6074911396546444	-0.778185870563018	0.13828700543187733	0.8676821748737805	0.23159724498755582	-0.6838747923738758	-0.18363638838648855	0.3649760019522203	0.26377199296816267	0.050621086987081614	1.127778965098359	0.1798503886332064	-0.5552877019228734	-0.07793073734863762	-0.7388491499406687	-0.38099554941591307	0.2529130564403088	0.26843525998088996	-0.42592110698713126	-0.38843025827009287	0.6051825071038036	-1.2254095250905648	-0.8510455471052039	-0.2315030154881878	-0.8336400284494808	0.22263174921477677	0.32765764795501207	1.0388941775145981	-0.7598224023987777	0.08354254787392437	-0.9566390645996146	0.525928900193473	0.2923771229673325	0.17540142791401228	-0.12895804746143819	0.23430976146993693	0.4889686179939578	-0.7256054548459807	-0.500162939681296	-0.1663571934481032	0.4142219521558583	0.6379573820607961	-0.15133057453007126	-0.08138831631739732	0.5798441688038288	-0.7153832467956515	0.6316581781912074	-0.6684273877934747	0.41110112346077077	-0.23720006930082002	0.07434211386438586	0.36623297364248775	-0.8426960107000444	-0.3021332059261797	0.4377482094717001	0.24412557552058098
-0.0631878057212541	-0.6112334177874195	-0.23673373071520373	0.09271347847394257	-0.025140756568251245	-0.04416513672577912	-0.12083664873456346	0.053874587614192386	0.09241494630642719	-0.03668378938669207	0.20108378374487632	0.034140541622808426	0.6741796859640854	0.41636424151908186	0.7792170245905246	0.07009922185258484	-0.35112830985039944	-0.4295137323024077	0.46849381746047	0.86436027918085	0.3084799572272272	-0.27240736602825416	-0.5369098321879533	0.041958459110061685	0.4275971437540061	-0.13320314662079094	1.3396009222918202	0.23961314446983029	-0.596016703587548	0.01870414371743078	-0.7757258191497418	-0.6451785495132428	0.7446830344083211	0.5214608456813428	0.047582983913069254	-0.281879539487097	0.7308679813936955	-0.5464108178655304	-1.0227351852260125	0.13660051620202007	-0.05529421342241659	0.506929882062708	0.08588247301064675	0.7592121448636214	-0.31332391860167935	0.09041471494545397	-0.8783671348264553	0.7274831488386183	0.5655335101596435	-0.48208246750548084	-0.09932901338736412	0.4218129462048152	-0.014817662724972352	-0.22310553045465029	-0.5048554473252974	-0.17091090185698796	-0.3422096030487644	0.5086629589568828	-0.05883975022268203	-0.05185935016993159	0.42754175617116924	0.0037679580497721192	1.0313733239000706	-0.8552362331221214	0.11207320056334334	-0.19615128730622503	0.044891747569248366	0.4535762364190849	-0.8934398642111554	-0.00764767754252594	0.0728602635848589	0.13080014744768276
-0.17739026364898014	0.2688651600064792	-0.9871248894218606	-0.02914992345096669	0.2512272439628377	-0.084180922434133	-0.1144349207897607	0.03333621912327719	0.07884774854353771	0.0844856091265412	0.4966047332446858	0.3295491662051065	0.5786671758171557	0.2218750269427136	0.4155881421089754	-0.38121778581825316	0.10512535501600138	-0.21882567920241355	0.5634320714719643	0.41862476904148715	-0.2396893956854404	-0.20614393780243917	-0.5399820187549449	-0.08741007995116332	0.3930156240136232	-0.9552988043076623	0.9517414735838984	-0.1674802877575718	-0.5365137197383276	-0.0426118311013839	-0.413641937712097	-0.6198354152280409	0.6324997946379942	0.3425528627036786	0.16082666258900577	-0.3093595345550143	0.29738381014016785	0.009265836237648756	-0.8780976525034963	-0.0745030237486282	0.5246655454865697	0.6534101048968215	-0.03673579529184866	0.03186186633997067	0.32505694532020313	-0.18267818274508385	-0.47954144366371987	0.9536562783741741	0.1797301355843739	-0.45220773009355447	0.5428884842235752	0.5813289589023908	-0.32240638053438864	-0.19933512780233434	-0.17967733572694067	-0.22957430890091643	-0.587644170066633	0.3980969562912047	0.05845422213386246	0.4989198161858832	0.10798250280874504	0.6344739827192084	0.8957071017120043	-0.9330921670217562	-0.0018749981305169854	-0.05399338527522332	-0.0009907505485145691	0.15992557029006685	-0.33747551908084156	-0.11662304646305392	0.11201181086135424	0.11128434501980229
-0.5565177120524818	-0.09420493413604808	-1.1103012490662951	0.07319126374895145	0.2826331483525283	0.05683537732740107	-0.019351610225602	0.03244379508839896	0.05107696596669534	-0.15262902557054422	0.6917758815084689	0.9738264094939182	0.26348464190462695	-0.20991750157241942	0.2283617144425736	-0.8014296736020233	0.5442010180507842	-0.1507247060139733	0.7557470511846716	-0.03321221904247361	-1.1353695122402208	0.049212913911884586	-0.20752887081005664	0.059807311805680545	0.13604588750208435	-0.7203556135743839	0.4039823936100346	-0.5159188554848311	-0.4081548644126723	-0.28472401365302036	0.22240541593817886	-0.662477453995635	0.6579946468703701	0.11777803481676247	0.3619667703881884	-0.2238038765360102	-0.05320999193435878	0.5710006262427875	-0.33229002786602885	-0.1252554529472612	0.3970007272331602	0.5538333476251429	-0.05903352584808056	0.02223787421232336	0.6023900139426842	-0.8053951603024107	-0.09784433182432213	0.5571495647628616	0.1523784891563217	-0.29131352224197454	0.935548410627511	0.32438951990988035	-0.3326087620544799	-0.28731077821155265	0.019712306247072205	-0.10322984011726152	-0.7114015096294899	0.03209160950750898	0.18385807030968265	0.3730036573545753	-0.7509799748731121	0.9431049174237739	0.38472145966576865	-0.6371354965641862	0.6867994715577611	0.10170029266019634	-0.15241724909821786	-0.27804472223157545	0.156499901342596	-0.13467351056727447	-0.25385276710146093	-0.21954327002891477
-0.17279412470233793	-0.05074458226148443	-0.09558124508714161	-0.08714448331246939	0.2726720870885602	0.04499212730006682	-0.06232196090512996	0.013907347776255758	-0.13498445778854903	-0.2734422957402444	0.5634056185865975	0.6814233334740052	-0.05611819828433198	-0.52662523994718	0.6101764753835585	-0.8786974659827071	0.3463703127489533	-0.30170723952171774	0.6997142494407957	-0.08092714480859678	-1.254009804914372	0.3452783848547486	0.605817302534189	0.36104398580615377	0.18499701381718944	-0.01883357460909261	0.24369800462120836	-0.30700724327159135	0.34014719009667244	-0.26394217840115797	0.2940688560636289	-0.27959792987480686	0.5367513730819261	-0.08245809130176787	0.3785918273031724	-0.540297871155049	-0.08748648665375071	0.21930696703764396	-0.03973704550199878	-0.487651132648042	-0.17201608284881081	0.7896645323218341	-0.1439658242873328	0.20688263829282255	0.0751747453595746	-0.8536320064293098	-0.1394472739752887	0.060314159074413766	0.2521808487298192	-0.11169647519533879	0.5772897270838135	0.25004460729000405	0.06295807365726887	-0.8360089849298356	0.32792689810250947	0.14625220259737298	-0.28127583945872514	0.040001987582957296	0.2964013915714028	-0.3045260092695195	-0.6136757165707755	0.2903144062184535	0.06088835871604285	-0.5214857356801978	0.6010777266104558	0.2717640076297245	-0.36499750074330745	-0.29152380122512717	0.23159288511974535	-0.5455134324137388	-0.5416225955944276	-0.41292974540452065
1.0662614173897709	1.3469141277381278	1.8879910729294775	0.16414001379876947	0.34804626483035955	0.14202072582430295	-0.2893372813606594	0.18731875567210352	-0.1716779853107393	-0.16853397660285654	0.40455038864970694	-0.21751914387269955	-0.12499009381341583	-0.7490661985534259	0.47982487749774055	-0.5371685677777229	0.03282900989558884	-0.17633525792738616	0.3065980643922456	-0.028147673287823353	-0.9436368453488126	-0.07893917194065256	0.7443255390333166	0.7544425384469293	0.8817390165308182	0.6129449010525809	0.11549335279525291	-0.09811402533073176	0.8039326641210383	-0.02897220171088668	0.6432477725792437	-0.04176774426410423	0.387090355061998	-0.1404190677892384	0.5012284465570764	-0.8810285053764183	-0.13164131136809498	0.18761960309274736	0.3368215545060094	-0.301416208392661	-0.12394351669614168	0.9282346993111877	-0.1357130110415219	0.2771053147899254	-0.5473335511911365	-0.9760035102707089	0.15219134109852558	-0.47611475917284635	0.005911932637072425	-0.4509958794983264	0.002322776102955004	0.5305274899129662	0.11566717972938159	-0.9212371006158291	-0.4020338692929812	0.6578230783735086	0.1809938651447047	-0.20241867407998576	0.2790103796028918	-0.4801774143679909	-0.1636805655754261	0.2291087315308959	-0.23814760928813447	-0.09505773615707994	0.21809337228875933	0.4963360279285034	-0.5540652845243945	-0.2079398022604538	0.4561820525761014	-0.6458546878679218	-0.26293734971452093	-0.15131360508321512
1.477863773339092	1.3296301891191256	2.6615323651658755	0.17879627763776187	0.15157846747979636	0.13628671420601318	-0.27933614106070975	0.1414902527707126	-0.07951903429881235	-0.29799066279715986	0.12880481107242958	-0.7451394075547575	0.1879106175765705	-1.189591666345189	0.8909033373542484	-0.07928497361275127	0.21149446218110962	-0.2371429999022096	-0.033113727804715457	0.39903398558465386	-0.19212660852017913	-0.23817155767800757	0.700506808620335	0.4214404973573626	1.3830552056689562	0.7692960527573164	0.005820919274157802	0.3801835316288281	0.8931550605633929	0.400617791429548	0.25119734526433973	-0.20529706950067658	0.12511183462867526	-0.24055125079642017	0.36921278417279124	-0.48464878832283786	0.03690593163282688	-0.10453656575244955	0.5237957193778076	0.15873140121803095	-0.2106573568260054	0.8749371970997899	-0.29229601618252277	0.1504383845619257	-0.47065811725274026	-0.8736306018166619	0.3601031753912007	-0.7572828014246333	-0.6114658805210162	-0.4830206931925004	-0.1880182295343808	0.3025236602002284	0.12085865331929058	-0.9472856119977758	-0.8880597307240617	0.45015184701365807	0.6182850174496498	-0.19156164827518068	-0.12187829113979162	-0.48910052619342637	0.23564389731263521	-0.13500947632885413	-0.22518089425755386	0.21184925319649858	-0.5567276910207435	0.3853760811392446	-0.8011703324569589	-0.006142146240208149	0.649123005156823	-0.38477750234976926	0.24986296472784883	0.6433452280886873
0.7901874203572907	1.1951239699204683	1.2499831329616713	0.2874375455939398	0.3227711418910848	0.5430093974279178	-0.1537599175323322	0.23757836695494422	0.40137766348530207	-0.2589499816049919	0.13701072517860982	-0.7395543908613054	0.5205383591392665	-1.0669716786445473	1.0474139024996247	-0.2516596156680254	0.052515795408340865	-0.38453904286431273	-0.3250290713585883	0.3489117916072701	0.6984261619541805	-0.00577069009033977	0.2820758509502178	0.12323791099402673	1.1442247491706117	0.45864157962611385	-0.2288560319838622	0.5666372716625413	0.5606951053695416	1.0855966701863644	0.03980317362544531	-0.38713266770640176	-0.3106354930808534	0.4566134206105256	0.4575383734963088	-0.06495816945150654	0.3228677785456126	-0.08702433676883993	0.07736956749880892	0.43829268592275256	0.1042378232637812	0.01141694740311658	-0.5779929428827543	-0.21441817833459642	-0.2804031209960629	-1.1119321079690068	0.5809482473969796	-0.4471189108446044	-1.1600369959977437	-0.5332666364635645	-0.25218599027268923	-0.20745719252047867	0.2606095816073166	-0.816894405753655	-1.2148801360209014	0.06509561992394636	0.8031471328938367	-0.17909087773998716	-0.12828925406283856	-0.44221585612634534	0.4853953810947474	0.21299056570101801	-0.07925200441856237	0.47763562846963287	-0.5014572218034439	0.2572360792521605	-1.1019315559039238	0.07574716346574732	0.760902636458604	-0.23164606256924192	0.6419775670196524	1.1574789181078593
0.14732912914910162	0.2584592057852031	0.05805197309881027	0.14526131968003694	0.55467272632158	0.5910061073721342	-0.29200820614466694	0.3212878894139373	0.3055907286715932	-0.24596464088306333	0.3439682893339524	-0.6614908088241084	0.014625342703210266	-0.8902319542128249	0.8404014822082396	-0.0036976718556651065	-0.44359385816194313	-0.3062524176153118	-0.1393391847606858	0.34041697593067083	0.7033526527691892	0.04337179540658201	-0.05638230850834583	-0.6752423911567432	0.6556761534786428	-0.1540352961465876	-0.4511125853331967	1.0618099621377832	0.12621156452306934	0.896150510829712	-0.7500436442105225	-0.5953939642217622	-0.5981109364287488	1.0015213127913978	0.6984173563497366	0.11777593693738067	0.6533165026150508	0.5411718312778043	-0.587694033125018	0.24198408549408507	0.4684635110058914	-0.465258483774615	0.21311744533813373	-0.2522046061217823	-0.12714242677335916	-0.5555249465011555	0.6955178095672319	-0.518484599566606	-1.0700358311629383	-0.7909905276352786	-0.5438909812513172	-0.5091856127290301	0.5963471485469274	-0.3799012424056321	-0.7187247151074688	-0.235668954356343	0.22578696657686334	-0.25783311442576545	-0.44541267717136235	-0.06268778235904272	-0.26152566560567575	0.37306202070704986	0.16492072887762033	0.5482906047886036	0.25251312637961504	0.06791463401812553	-1.2797203659022394	0.15606727861546468	1.2995164129318018	0.2095164037945135	0.9477876912340351	1.1062427213723238
-0.4633755141477824	-0.37506119827575307	-0.8768182995865857	0.03493944800570717	0.6603864973182149	0.7744879218770105	-0.3130020362982038	0.2865974219943709	0.32820142173144623	-0.33562322911986825	0.6047468933562435	-0.565023581438604	-0.3740960794296223	-0.4783463655221041	0.1743119023201748	0.14897650080631059	-0.7166497759832774	0.4418310045054705	0.4109752249586553	0.4553642018027449	0.3561415782935067	-0.13615167357289404	0.17251868511204715	-0.8687647620857736	0.3976985852638244	-0.23990154933887484	-0.07783877268823551	0.5914446534998496	-0.36540724607898667	0.5089034802654463	-0.6684963044896189	-0.6586825213107093	-0.06345270829438983	1.1173533625895549	0.9496534878177291	0.5743596684373303	0.7358286156366981	0.3510806343082076	-1.1764007180402865	0.022505215948243746	0.5690093263233483	-0.4510934289126531	0.8896996041509057	-0.5179662529794307	-0.2651711595195981	-0.013470224302172384	0.028279961131695758	-0.4924944661610773	-0.9588648502141531	-0.7728547418863838	-0.05204072526712741	-0.359060700568621	0.5529509983430267	0.02933319020983191	-0.39208434332014624	0.027734144605470006	-0.5196110196317361	-0.3777779685731829	-0.6436674691390394	0.2992345168062847	-0.590214640559517	0.6112533770555543	-0.0946965111787555	0.49852071089250777	0.35056240968142477	-0.1596029071227945	-0.6258397801367012	0.06940656636343182	0.9154810193636734	0.532527156706187	0.9605233519227128	0.8777047116390585
