global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33	aroma_motion_34	aroma_motion_35	aroma_motion_36	aroma_motion_37	aroma_motion_38	aroma_motion_39	aroma_motion_40	aroma_motion_41	aroma_motion_42	aroma_motion_43	aroma_motion_44	aroma_motion_45	aroma_motion_46	aroma_motion_47	aroma_motion_48	aroma_motion_49	aroma_motion_50
0.6107867718104698	0.34824179603302424	1.649933840681632	0.21228588184180752	-0.4353394826388967	0.031012565791681254	0.07092255940785773	-0.040762465520247204	-0.06826268005113557	-0.2718252643588024	0.9824365422042477	0.37127524508670834	-0.12600406301401304	-0.06400442157842559	-0.22532496028970064	-0.24303575803978825	0.07068836112952152	0.39730551682564685	0.21033481012918837	-0.228447799491735	0.5674110936632046	0.3943794512644572	-0.07612374151751135	0.4208453326020097	0.782556891370895	-0.38558896942273985	1.5229325227033244	0.06711892059411761	0.17099850962605279	0.08208719332902138	0.32176841393798383	0.14736122259152315	0.047575057777913286	0.49369770357119785	-0.3487907117300315	-0.32365023562863343	0.14112187723771574	0.05686806532388232	-0.7661011714502975	0.4399556849740204	-0.05362983027687165	-0.7521526036750477	-0.5039549104787945	0.5726153446541269	0.538390934200581	-0.6741877380699826	0.37414546831718226	0.012410311778800462	0.0065330751639646675	0.8144069312059938	-0.14011329850868195	-0.5302479769416705	0.5532892503234488	-0.9861403513339483	0.5690570708434655	-0.31262414904732166	-0.018751567112016913	0.26573873084217975	-0.25458816492553965	0.4287074954706649	0.3542028366203234	0.6875611697684495	-0.9867507360778661	-0.1027662817906801	0.5272652684408072	0.37312693321752555	-1.3669253547205853	-0.1224223731229055	0.016213273099515705	-0.26974037703951487
-0.06620640152828405	-0.6961140673072037	1.3268108198669493	0.327134825435527	-0.3846435573356479	0.033203843820033684	0.04183291300971327	-0.1328396999323097	0.048050216051869196	-0.5640902014875439	0.10870246426809405	-0.2368051869957636	0.25581818538030476	0.9457240584179661	0.09737893861292453	-0.30499070543673173	-0.1760732348515932	0.9398888291809256	-0.3219949013443682	0.3177610228287165	0.8310595559720139	0.621459162791183	-0.37486721732057326	0.1481900594036485	1.3545957926337295	-0.10488914512704256	1.1873579397238156	0.3071659499052256	0.4247512455479302	0.20729416821858718	-0.0340731189963193	0.49148458663187083	0.3546046752199281	0.3080351347050697	-0.2185562533292093	-0.3211024902317913	-0.14062334393068282	0.37346447309406855	-0.7425232245861255	0.4741744372956949	0.16763654768888414	-0.821772351180215	-0.6523737345103046	0.5507381261047354	0.1971289299753925	-0.39716286877616475	0.4866672367602346	0.4706387800960959	0.24462209115792713	0.5634734794750402	-0.787210369473876	-0.8096193482694075	0.21486407390707893	-0.460649734223898	0.3057965174901093	0.14530460594333017	0.12283490019423672	0.6729647931044493	0.4888982935854897	0.3828242161838402	0.2194379001386455	0.5061612273968621	-0.6533605135453813	0.5562349815133415	0.04471332125018914	0.4492505067612103	-0.1379136113382306	-0.4557084041084862	-0.2424711686651992	-0.8091129417945311
-0.9289091651946899	-1.0509230054737952	0.29566649953408636	0.32760939417369545	-0.36560543690792374	0.024203439252792426	0.06557364696337414	-0.12703330697234524	0.0656429396663151	0.12224946102103536	-0.4328121042201421	-0.7130303151903886	0.5036592816186987	0.8802365951503739	-0.1583292338106482	0.17272264294038472	-0.5202570656916817	0.8440597696968125	-0.8184800136193335	1.1785053633155214	0.34698631224971854	0.48586148934101303	-0.4430789083663706	-0.15927187704166887	1.2867736937561645	-0.19940198645547438	0.2849460734897159	0.592227634069123	0.44731195440881116	0.1493203004602411	0.059420216090962784	0.41365878253769456	0.10013316248493047	-0.08910602421029498	-0.35823547336930767	-0.05164021112722378	-0.35794183274252833	0.7117009141373363	-0.8377602680023777	0.11381290852528332	0.38450654235060755	-0.7803194274249821	-1.0504368326308178	0.27039020452312357	0.2551903847119144	-0.3076805678682262	0.49810511673293467	1.0194492792735281	0.09393314921214319	-0.12391463441566976	-0.9582765373910662	-0.705847999680859	0.3937470607237947	0.07201036964802632	0.5928665798823388	-0.08390311522460116	0.3899570034162773	0.8513345697113675	0.5684927392188815	-0.03706416051186103	0.5768527716053075	0.019121806590860872	-0.12270835864285942	0.8461514226457902	-0.44592002801990893	0.10250518907966011	-0.30023548206900047	-0.34130707798649806	-0.648693269142746	-1.0407801503610208
-1.2135543016080477	-0.9993196086653712	-0.370518938683736	0.4769272880394675	-0.35144443910308365	-0.02444230436116107	0.03230185111151761	-0.4703489879957299	0.1467419985107256	0.2108401894311697	-0.12587113124805138	-0.7707660256212102	0.1646169865849946	0.9070312410495706	-0.982040013744144	0.35922178587536874	-0.16931070652859614	0.33482394202321747	-0.736991505992543	1.7524648636215825	-0.17053853101595923	0.3625344125527776	0.2501427928316301	-0.3484088225059834	1.2607670169448737	-0.1046395590843812	-0.2387428878012961	0.19381396077555546	0.2548453243537512	0.26633688839448455	-0.2784351647800755	-0.22807438720577125	-0.054441911731159906	-0.33483423703426896	-0.7380528030768551	-0.16120165767670427	-0.06641464113943585	1.109983531626543	-0.9323865924347631	-0.4297362103303077	0.5796166384879247	0.06695806637994363	-1.0895598619233469	-0.8642072410558423	0.0721166424781644	-0.1992189032279717	1.0995728221014607	1.0189728706258152	-0.36247972803668815	-1.00518301704515	-0.9773989249674108	-0.42800917152328755	0.3032795100367055	0.4435818947104282	0.6247222484051076	-0.0762421787779089	0.8777499014528336	0.17223195568660568	0.44027428448513617	-0.2573532217059768	0.7340087008560894	-0.6151393748316837	-0.1420386861922102	0.7127464441608254	-0.4047125466384157	-0.11627599098286064	-0.3336396067228006	-0.3092987693039079	-1.4387915460037035	-0.5583054683600461
-0.5073817650472197	-0.05087808010784589	-1.0675357260170264	0.3813601792277862	-0.4901106920589288	0.060524052330108866	-0.09072304330295652	-0.5833374978736088	-0.08137225655842478	0.3727437942618956	0.3093812102141917	-0.48039936001946704	-0.5527567736690951	1.3859841330816771	-0.8539505599356282	0.5446556510501653	0.15484615617356418	-0.143713100236093	-0.6686069616004661	1.496412163674573	-0.5917582498728721	0.2729259446342105	1.0435121473353302	-0.44790873591271985	0.8724948333850883	0.00047235882754222304	-0.164272118866637	0.12074777964442135	0.3632374846729417	0.28401374033068727	-1.043509531500301	-0.39178799565225	0.46141855016117683	-0.38490817358301804	-0.7281072025860058	0.3461484072299055	0.2947164657866194	0.9572636645640761	-0.9057331046763323	-0.22227627904247993	0.267823106348695	0.791963972878873	-0.7245735080873236	-1.7772855455127343	0.21948997631539632	-0.3626869146039507	1.6776073152616742	0.9312596162337797	-0.47172921250709426	-1.3814366452725122	-0.5572743886156702	0.5274203266399138	0.22182151896052363	0.38683421035938603	0.2590530029193158	0.04690475095216499	1.0739423784927034	-0.24235409174230604	-0.041376712123276635	-0.14585168119298014	0.28226035335347816	-0.9384507109794552	-0.8562887271599027	-0.029959631467196858	-0.2082016699196461	-0.3070631780311119	-0.7842190611696764	-0.23641266225188123	-1.7519224001645148	0.5681449811125843
0.23693902486258284	1.5668648398508447	-1.765900460718285	0.3946454279050563	-0.5015168189033368	0.11205634950231556	-0.0790018488776235	-0.44198275913053864	-0.0992894950542295	0.2843710860295029	0.18908756794557843	-0.2078227408848285	-1.3491478269005124	0.9856753337787928	-0.3766040901826915	0.6573842089810922	0.2892763016731134	-0.37703181376045825	-0.7449691341602563	1.0274423783272668	0.058815644286129815	0.32970244035805324	1.1634693220334182	-0.08432097177593187	0.00048276708434923424	0.655664219123125	-0.0709939369193346	-0.1368906359766657	0.6665871506289155	0.4690579970440823	-1.327118032061587	-0.41288928197270275	0.6902848419826616	-0.3482231375503435	0.15026131579301594	0.36782860810491297	0.7309273842269747	0.49918475670030005	-0.6199852846741343	-0.19232535455909663	0.02538407959041196	1.1000627911638916	0.009031133490778474	-1.7800840928093558	0.1134684695627914	-0.4249413175620387	1.5297086997718035	0.8137651625028152	0.11966269164561386	-1.2064929837524867	-0.13603792675846021	0.9694000000834249	0.06218745625487981	0.21758837980977927	-0.07920125358496216	0.7683007394938273	0.6638547708539756	-0.03295411005001805	0.3390691371411997	-0.12524545401213208	0.06475777684370544	-0.36479827157658756	-0.8045426459551994	-0.45688127450143934	-0.20207526462929098	-0.34744845423327425	-0.3016621358165643	0.03929474278740906	-1.191407533060386	0.7193249551547836
0.6461795446400554	1.3972138067228896	-1.2589384795675271	0.3574894737048491	-0.3992961765818995	0.07480038977085184	-0.14122680578775762	-0.2166747860123387	-0.17668636779522484	0.06746283483909002	-0.14543210749617688	-0.09622379365769024	-1.1000090984091584	0.38371968364628156	0.07666324617486546	0.5519400211754744	0.8859334886028168	-0.38551443198382956	-0.7243345036655493	0.7160942242605289	0.6382214138144314	0.6850120013393823	0.8174472476655125	0.18282436272117394	-0.8964738223371818	0.6662874710950659	0.08197467863920568	-0.38872178503278837	1.0035564928463379	0.4254112993963806	-1.4723898704437162	-0.0879698699538152	0.9780464214316851	-0.603746620336726	0.38673986171328467	0.3921820014306453	0.7077735630376792	-0.1319616201415816	-0.19547701980585058	-0.14644046318678375	-0.01685084450525059	1.240573928555304	0.3088538371349604	-1.0925588020880048	0.23467839655658207	-0.3616732782530708	1.0181238752864163	0.6980461759525008	0.33434142777322157	-0.9326372838897595	0.199382215020867	1.1459965339598135	0.2616851554231613	0.119193182453781	0.05716169187547917	0.7826056108931942	0.38094143769376837	-0.12788481038416172	0.3981096537857043	-0.03177938116105837	0.13740006541794145	0.47824594860360276	-0.7154733147592471	-0.34223600997667997	-0.1597054627738061	-0.2881834534979622	-0.012152249539545154	0.15101396050017662	-0.8793000770606145	0.18313567058801497
0.5151112565100823	1.3558234281062864	-1.821710150321969	0.3522450939119729	-0.4355783966409712	0.1431709752914476	-0.0951073884589562	-0.34143924375782353	-0.5443294507519935	0.0382138777335712	-0.5649601620261279	-0.09107358160965742	-0.34585603140095095	0.2417600070225758	-0.1041117916296902	-0.004689414650211262	0.9265713223803129	-0.028942553265531443	-0.5802131484598634	0.9044442286737029	0.934445193846339	1.243099529824718	0.28879987471581015	0.40034050958272405	-0.8910229623426387	0.31026092384977294	0.4538432489581842	-0.07724001708942467	1.098514716003665	0.49508656849705807	-0.9666546376133291	0.4170241248807227	0.7255281449215867	-0.5903241035407283	0.6446154755248984	0.4164644446580182	0.33072527290581233	-0.3817001740709985	-0.0940623305812413	-0.2958586066249869	0.26568383881353225	0.9788505232364918	-0.22915457300153363	-0.44311594757643663	0.5063211256162584	-0.23159767504376383	0.44168052227099924	0.2753562510599027	0.5347083732471619	-0.17612107143224462	0.23847348488410366	0.6375133675632804	0.4800039762458591	-0.5198074712748998	0.07220919790787357	0.7121412813497667	0.21609742089502396	-0.207654137422	0.725545630167208	0.34316442388984647	0.345784215210314	1.00910173556619	-0.3397323285631272	-0.18046008262494992	0.36655528725348957	-0.47194124906613144	0.27394820032449946	0.13880726098455956	-0.7173577425857938	-0.6834192953514071
-0.00839077186875034	0.846267226704817	-1.487597044935317	0.34655015282423746	-0.4617265544400388	0.25416724123722945	-0.1899279328877676	-0.39079930065464186	-0.37039429657674977	-0.11247520104362929	-0.3802335078321852	0.2954811326157854	-0.134905189569045	-0.0030204433566608487	0.18348182748939657	-0.2368380357861095	0.8302027073855344	0.5740148885737223	-0.03219121881964341	0.895596464876307	0.46065321730307346	1.4916854712746268	0.32365513405733765	0.6314303145828342	-0.6722155630369263	0.21958079686615498	0.34566526048345286	0.2267243843366109	0.993306180823027	0.5028167957004065	-0.19470018767082434	0.1596184225604456	0.13217965464460885	-0.36114520000860884	0.9563333526094914	0.11940456665403679	0.08767422304046493	0.20663710388637982	0.17195632033424169	-0.0199091837732949	0.27282636411573175	0.7997229036462825	-0.6726896093553771	-0.3852434813512409	0.8730095638535195	0.14756553566483013	0.4901449740980708	-0.5296411180141306	0.07704581670558158	-0.1568146705444525	0.07677605823459478	0.1997638647085621	0.889558465577805	-0.9057145407315396	-0.6632642954339756	0.5124388009072036	0.3590174575237227	0.03228431801825917	0.20434276810005383	0.4225794442090146	0.5637160121444511	0.34136119782790436	-0.087947191456334	-0.079690397438443	0.6607337110200635	-0.4889320764248368	0.3065831145649302	0.18346496773527474	-0.7601877006682988	-1.2452570542540242
-0.4451636904520648	-0.8043920186771272	-0.9741248700676578	0.2007592335705874	-0.3987782579633412	0.046809446195442	-0.18205120201416775	-0.40006818705086994	-0.23336645680807214	0.12320210575860108	-0.06638731331333708	0.5405076772021198	-0.497186564137989	0.14298136143843318	0.5766892532443402	-0.5570390142461237	0.38235358817241594	0.5414581188458031	0.23574161632605556	0.48662452766066666	0.8304258665117031	1.3643443041536367	0.08190931325316803	1.0418975954406802	-0.6453348219922789	-0.0631958649932393	0.03106329105178952	0.6312734176770547	0.5660063481490206	0.24973549050771465	0.8899019016417058	-0.033894645985168684	-0.5414352374727562	-0.26207454981245537	0.924830432834503	-0.1236981533644929	0.08199867715967099	0.6297658218082202	0.21296538923982303	-0.19261219570252813	0.08602102296093563	0.14729297252670154	-0.7074586561872594	0.2787354556422159	0.7811485246574297	0.608687655624348	0.30198969426210015	-0.8017504084164147	0.016637367511830405	0.538000989588247	0.1928098405935684	-0.18333033991356512	1.029282299241909	-0.822141165432274	-1.0994693776725315	0.16739718399140815	0.797518133883628	0.5436761513150526	-0.25076649800419093	0.3691986679151957	0.8373321945970318	-0.38434763497750124	-0.2779424526545659	0.06130803994139774	0.39228099520284093	-0.0879283938366674	0.25177633994810894	0.5268980115339849	-0.8722670182706013	-1.142633949520823
