global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33	aroma_motion_34	aroma_motion_35	aroma_motion_36	aroma_motion_37	aroma_motion_38	aroma_motion_39	aroma_motion_40	aroma_motion_41	aroma_motion_42	aroma_motion_43	aroma_motion_44	aroma_motion_45	aroma_motion_46
-0.1849782298914741	-1.335695868219019	1.125775028573403	0.13712114766799663	-0.11603631694414279	0.02474770786968232	-0.06545528840287017	-0.2809510153586891	-0.15823955438936022	1.4430332898254292	0.02897444200746969	-0.27322572121400923	0.9105306642127562	-0.40680571155741985	0.4403748748555536	0.06678481838291925	-0.7637028974584117	0.5192458191695775	0.19920211695548765	-0.40832460224141737	0.48532238421272494	-0.4087194931770705	-0.043348163335455124	0.255069636401346	1.1295577675790367	0.8560304745951578	0.1721380452170078	0.3086256307890225	0.1777947205509844	-0.5203750311005565	-0.05131633021430219	-0.3435425734226769	-1.3886453292673053	-0.17814137896638146	0.18631819176460052	0.8111585704804377	-0.45317939632262655	-0.06800406697329058	-0.7424818719578962	0.7641986282602372	-0.7114139165552726	-0.47555562265261836	-0.5252224314941016	0.12360869949054482	-0.33444194193050425	0.542987503849545	0.043938296442827124	0.046480123228521394	0.4031960506815932	0.13143789940165712	0.9673601594739383	-0.634977544558686	0.3355462740663138	0.15642388437970198	0.23991167495836224	-0.5730342499246263	0.14821762214442674	0.19872060463190713	0.64378377100735	-0.2577645515804244	0.7812298509950442	-0.08776195996693037	0.1554824237730823	0.8102432190529217	-0.12722861853862036
0.1713475512296955	-0.26821158931391337	1.9979340042943934	-0.24274060341471207	-0.1872964046704672	0.1491334402061365	-0.08511934672203239	-0.42283738072449706	-0.2327556789426645	1.148163083399405	0.31350190539424216	-0.5584117389648183	0.727242530047179	0.11342201263704038	0.5300145060051212	-0.29965506234334727	-0.4758890866738858	0.5137966922132148	-0.2703758955083752	0.06394810594558413	0.8374876561073802	0.23166329859804183	-0.025723098546512804	0.4987047042945048	0.8554581481056382	1.02928356874478	-0.1636052168631108	-0.003278836059065384	0.7286970937145291	-0.6470522420028533	0.22463978809819832	-0.0024717069025862203	-1.7968703449236154	0.4452121114059362	-0.24806468977960924	0.5796164350365873	-0.14439711319446963	-0.2825900298351706	-0.5313727758952302	0.18827084475570918	-0.4351015324625092	-0.049525172511965254	-0.5663372328659635	0.43141430536875114	-0.7752230578124345	0.8409031188689453	0.2662606372737416	-0.04000251539562544	1.5034380260904054	0.13691492501040026	0.013425877675212491	-0.23637208971013113	0.5663740280901751	0.2647313562062126	0.33451162814247776	0.1194644979955508	-0.20216738966996808	0.8821472610859228	0.2836910894542701	-0.34758383088880124	0.2730129657389171	0.21091974862327045	-0.04295911300398359	0.656467898449916	0.05140715932279279
0.5570649645174957	0.9127584147403757	2.2294822298875356	-0.2854560977720635	-0.07652024799573641	0.15050512621847603	0.02174314208074457	-0.5679383969419654	-0.22581087954795745	0.6894035771032313	0.43663726165571726	-0.8763599002134013	0.03126767124510055	0.1304770901605187	0.19791991069606002	-0.8601419607851818	-0.7891947332008127	0.17968945646184548	-0.3687927729046637	-0.04443023967885682	0.8283837922935454	0.8185172571293576	0.30952745345165644	0.7760098652352047	0.7501114187071023	0.5779833067794345	-0.9707681711194142	-0.6779942526378713	0.7842162969470412	-0.7892258620834265	0.2778362631408663	0.12379761561506888	-1.2920405180893115	0.35278579695677054	-0.7274003206143638	0.3549745083416766	0.07669717987408729	-0.577280257083947	-0.25398859921182504	-0.47740356033434106	0.4967499044895229	0.6961922951022536	-0.4353025489604127	0.8431159379160622	-0.3735885703531505	0.6853752572337648	0.6963424181002469	0.44051000322676265	1.5515954237116134	-0.1670064204300162	-0.6866663728051645	-0.09945272308168376	1.030166077233993	0.5787074614218236	0.266294693453247	0.24728227460711963	-0.4708908250510233	1.4826942249692596	-0.1939993549253183	-0.6029627634802603	-0.12836821086925512	0.31281345085483964	0.26644999124980046	0.06836218712841978	0.040706411207761875
0.55646354159612	1.652190597021201	1.4128531456139357	-0.30974936750754717	0.023521646061567897	0.12451867229735217	0.1630819625318258	-0.5317407821028717	-0.13435197542024152	0.721252255949394	0.17246113635458132	-0.5777606886542052	-0.6530400780274677	-0.5153445190601829	-0.7600438100217174	-1.13506664174931	-0.5212687833115178	0.0426874370373765	-0.17612457666410136	-0.05936566442974555	0.469900142472048	0.5149666784753413	0.3819480016993512	0.5838505922134175	-0.03822639042112473	0.37437619983750436	-1.0735593171046949	-1.1354592887231152	0.7622843953521137	-0.6799079091139467	0.5264931214258158	0.15438737749653994	-0.6482417278793359	-0.06933704280285463	0.015392081130561359	-0.08538206635427469	-0.37684059928556957	-0.3898020129730212	-0.5028615046422303	-0.34832440730069303	0.9773883082299418	0.7771507195074062	0.1267206650321956	1.6669206907687286	0.2708657604583312	0.3182864509334269	0.7620561356201508	0.7910171121711141	1.1998203392079712	0.001590591221826344	-0.6576935091039112	-0.3610373565557515	1.0131972166886754	-0.3607431125311815	0.04343328287794151	0.3615010082876412	-0.021495977671393177	1.1633537193443864	-0.4615312575765953	-0.8065525865425369	-0.43626175802097683	0.38304953182747675	0.8561587689088023	0.12761594751346234	-0.3688619171965187
-0.04315597108004039	1.8192921684682917	-0.6187186870713759	-0.35755170506919276	0.3069212091031239	0.2538633042025418	0.15060023960062646	-0.5252789641427312	-0.18194885108921022	0.4789739261860849	-0.4099945746929492	-0.4639138486443048	-0.9283177183454571	-1.1404048263916493	-1.1795543068213274	-0.7579632116804826	0.1472362844121816	0.36291719049124	-0.38919854726204073	-0.2664603548645439	0.6557911902802123	-0.22016790451454626	0.6268993254540721	0.32117432769210713	-0.606960798780842	0.1951725252023184	-0.8645888909962235	-0.6342564871269408	0.32368403796628	-0.7438754924988121	0.24546498442001422	-0.2071855962201612	0.05694754008718695	0.39086797905237514	1.164229667192073	-0.8203332119766445	-0.5670051162958083	-0.6178245788568559	-1.585055035063415	0.2960722194435017	0.511532178853497	0.5774753642468026	0.5264066360271036	0.9724450850440817	0.4481806121788274	0.11661822503995137	0.9169979606469543	0.7114357101673419	0.3173043459853959	0.25258175284648793	-0.6221111296632236	-0.23245661015222363	0.44111260936291347	-0.7003186091361755	0.1291528417067081	0.21216968489519422	0.3469301854425958	0.7973948792105308	-0.6556402169691529	0.10582517887314814	-0.7193467637169487	-0.0010123642063106786	0.8312077745010797	-0.016125662994650982	-0.627110570477747
-0.1727912435805845	1.6367566190831917	-1.6148338368506445	-0.3928324337883209	0.2894330902190299	0.5535311979796915	0.03130270132043578	-0.6227978716016254	-0.22489584975014462	0.3326602553677859	-0.3878613254218089	0.20550265320058753	-0.5357337389701656	-0.8884848347626272	-1.1988864930020164	-0.08784234690160304	0.1460945801929683	0.933151668103286	-0.34053712911777334	-0.44005338202347727	0.5741523812064477	-0.5868401861652379	0.5293164346546814	-0.3138077019690535	-0.04517284624132594	0.07156015528046995	-0.4715515716090366	-0.0018298533327944426	-0.5882933033623062	-0.2473593949580728	0.05858956300550395	-0.3286400462244888	0.4156442435364785	0.4639349428619575	1.7454502399071448	-0.8745274303128746	-0.17210132981866116	-0.22236533160674285	-1.3216109237474176	0.5792022197486255	-0.0006907138531060753	0.7873128356526242	0.771296231684999	0.2332425296801908	0.3544103868874092	-0.03284219024419602	0.1950227679825098	0.7923395159911759	-0.2290614432063622	0.18936441548576458	-0.45690080609265704	-0.3031310110144185	-0.29194504790211306	-1.1625623399808207	-0.2017714638587705	-0.05156510290233325	0.3778293395876596	0.04049574960137744	-0.8888841691600871	0.9729637818622554	-0.3658548660258269	-0.4014744175459619	0.26376908410547095	-0.29306137314789615	-0.38465383505328227
-0.08533087464722254	1.543727278174031	-2.2551286834362827	-0.3817121054738747	0.3005858787683535	0.545888165360047	0.0643658739104766	-0.5360486899123195	-0.292345164139023	0.33701748525192143	-0.3165508621636501	0.5837707929157505	-0.4223110241980891	-0.5159304952113251	-0.9024834389843053	0.07389081590186128	0.2811925819317905	1.0576771003738767	0.08847757525869054	-0.8883472933570358	0.25067487922294046	-0.48727612648505375	0.13967499847516876	-0.38916452639772503	-0.19918259333191635	-0.14632885520356342	-0.5375798732207694	0.6534521293316025	-0.8156581753548009	-0.043235042799814924	0.2077602923177064	-0.7316630115874729	0.7178354905862989	0.42887731253962363	1.8904006453078293	-0.46532050916808465	0.24641342299318125	0.31704503745521745	-0.8410263653327016	0.29274198541285285	-0.3252391879155581	1.3021935125678268	0.6228028663672431	-0.40779899059367464	-0.006572830918813963	-0.4748580427300769	-0.30771038565488296	0.4445478389265934	-0.288159205777781	0.44999613102414204	-0.0808935391513955	-0.2063643601606146	-1.1901760748004377	-1.1292363653504092	-1.0530843960141876	0.08075364146571996	0.319991706646577	-0.7413737902296655	-0.9361942627895342	1.2448514338961074	-0.2094309271276516	-0.44864243076432636	-0.313458374477992	-0.2340769226422139	-0.23481189049799367
-0.2990550757520145	0.23692933403471272	-1.2133275424393632	-0.460334453408867	0.4726798371037111	0.49354834584715035	0.023049101997933134	-0.4870547398218898	-0.3139918830273904	0.16342834825692115	-0.09673298112180238	0.6069988789648891	-0.13412853873507638	-0.19771804043990557	-0.1057633081323105	0.01745682150674938	0.6715424060359754	0.7599065232106986	0.6279515949223144	-0.9012487555986107	-0.0314439393738816	-0.6001408554694183	-0.6278435102523193	-0.4723339335385721	-0.5501119071114844	-0.14866211768581677	-0.5699319013203072	0.5259200214319526	-0.8213249712762632	-0.2229236392553467	0.4887582247236629	-0.8379141631197062	0.4014230842507199	-0.19094934991291126	1.2940700913802394	0.056435532853756	0.10545804309717843	0.4956900274365112	-0.05852672777860025	-0.2602174123798702	-0.14773085177532852	1.0208512747139415	0.5730894243231599	-0.5546692397625943	-0.5386731043239177	-0.6093588031904644	-0.403038558991738	0.4040021851368976	-0.24270327400512415	0.200560040112662	-0.07992643164215087	-0.6015322444100683	-1.446566260876386	-1.020790006918068	-1.1671649916902136	0.3373918837991307	0.06081074106366686	-1.3050634736430298	-0.9803953132139515	0.48486330784277626	-0.2486946410761271	-0.5887486217147534	-0.11966423460856766	0.41135084788442294	-0.21778385726505084
-0.6901082487904677	-1.232666647527283	-0.6403809912796465	-0.4983377831483695	0.38666323401426755	0.4924243844239418	0.23546992376455622	-0.47217083311284147	-0.19648876198750234	0.008377881357903221	-0.33966845452825806	0.6133642263854112	-0.20652798123561567	-0.38019875245882145	0.23112332468362623	0.3168844885371832	0.4345449810807841	0.5372256275114768	1.296931454803352	-0.42993677837529615	-0.0858746552176212	-0.32615902727197343	-0.669849590336139	-0.12863473693095584	-0.5771671692136154	0.3632005395266373	-0.9774836536343119	0.6316714555695744	-0.9514913755991485	-0.3431681476151263	0.7921087379499213	-0.7769087504417532	0.3472545112912493	-0.6277210347096209	0.8038951121867421	0.37456583134487625	-0.02682533965230803	0.31608636442824656	-0.32969824710956985	-0.27752168368016605	-0.1458641466030491	0.6833423741950372	0.19759448940524757	-0.6276549316793516	-0.8252898974390578	-0.1804283792627752	-0.1673066230796417	0.22509126004919938	-0.26769889339938846	-0.15438164788471023	-0.013869875193679918	-0.9604081818201896	-0.9765164916730621	-0.42488535766121643	-0.6296441293464728	0.49912896698430914	-0.16509048768686296	-1.0282118570610965	-0.542010679781497	0.43252750381993027	-0.3504958236250716	-0.3960857322909035	0.035489188076640414	0.675154065759969	0.24047996690227616
-0.8866339161624139	-2.177587002517389	-0.6198256234557424	-0.4591521809131222	0.3655723136755963	0.5065318686603849	0.2573705214507868	-0.4780321263083315	-0.07792959693460563	-0.24577691704503538	0.06836500958947539	0.7353131811594394	-0.07396377094968884	-0.23370062741372447	0.22922341708286212	0.3142076548090671	0.14874679015115772	0.34678312554785656	0.8225526883087577	-0.13350529570187647	-0.13023342048769596	-0.17805622808154714	0.10255636491682349	0.187070080384062	-0.6852291368174159	0.48632583140712066	-0.8021728031525989	0.0019939073828669934	-0.9156974102547751	0.1193491404080361	0.5889352180792801	-0.5334399176952378	0.2293730020924723	-0.6231005542326975	0.43396882762173616	-0.0971925777911723	-0.19678815978639635	0.4220659564167343	0.1477572638124052	-0.28144013951949465	-0.5475521257109923	-0.1797533811326108	-0.14459666999315465	-0.393219427990859	-0.3009247453081172	-0.01144637263589209	0.12348907479065747	-0.4249909384395873	-0.17288631511207758	-0.3926281059724985	0.018992569273980592	-0.5492137372707382	-0.33821717716107585	0.10332513617495459	0.11460645259782098	-0.04223516188275954	-0.24911774624548483	-0.478279870985177	0.460555446485139	0.32004809651118565	-0.6015057418476635	-0.25454354423261916	0.46043340621719603	0.7968455185706544	0.76769787276638
