global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33	aroma_motion_34	aroma_motion_35	aroma_motion_36	aroma_motion_37	aroma_motion_38	aroma_motion_39	aroma_motion_40	aroma_motion_41	aroma_motion_42	aroma_motion_43	aroma_motion_44	aroma_motion_45	aroma_motion_46	aroma_motion_47	aroma_motion_48	aroma_motion_49	aroma_motion_50	aroma_motion_51	aroma_motion_52
0.47254793512302	2.883871859133467	-0.21426010429018694	0.12536486927321575	0.24453678144428195	0.06653554416644838	0.007694415963072663	-0.072198960406273	0.1492503802140771	0.18100141403100026	0.12436194687042382	-0.8613450327154712	0.01932839839332894	-0.062780659616751	-0.24839645900138013	-0.9469460029066328	-0.5019006970811837	-0.2538155000100124	-0.6650014117617901	0.20562960909175249	-0.3066010731982793	0.8432424454846805	0.2804299135923648	-0.14520442791062738	0.4325215668853765	0.7374989024343732	0.6192026707056463	0.17529335562793008	-0.14898227677780138	0.3731056553223425	0.691674681214068	-0.3550598202799384	-0.07182042540340694	-0.3972855809826627	1.0133303081948226	0.005229695326273315	0.05719281755400786	0.8040002758006469	-0.48981078793356014	-0.008948456121445673	0.04361900833708492	-0.5037857850319967	-0.4765187403122782	-0.05622052834724059	-0.13833456482609344	-0.6613566708123786	0.6437367837073465	-0.410766093771426	0.24439950900041016	0.42542479791313687	-0.37606524282739023	-0.1992374931282746	0.33945451227995854	-0.3556028308331662	0.881199107906363	-0.5045428055570946	0.23800209052565371	0.07188221474868721	-0.2154229984102875	-0.676794793416844	0.6320345513307298	0.4592551151798557	0.345997355423157	0.5561857240454281	0.45178182261264055	-0.5171234010499495	0.8288139289902143	0.11909225439512644	0.2840982698364122	-0.37061174105218553
0.43507955891781225	1.719124575163754	0.42470565652936376	0.08208389538140937	0.17013908967014624	-0.05814964442221085	0.2734969431168895	-0.15990271756833724	-0.022970971302227	-0.05751710429782543	0.0507582299219672	-0.28437248913596874	0.14144020188746378	0.1439115105794442	-0.3839749966148884	-0.8165829247857511	-0.6990330038356233	-0.06937165327121653	-0.18420872584089268	0.11034985482654776	-0.4541885608838982	1.1164427432613988	0.17856591904711924	-0.06117368386762448	0.28572448310605547	0.5739936625479527	0.45328014949319106	-0.2918299129657698	0.019288155523822754	-0.05675590973025851	0.8768647880542546	-0.6107794070000137	-0.19479444526441014	0.03353347353574904	0.9118823176417806	0.27276723856376905	0.14728232326644786	0.541367609905318	-0.3974239110981462	-0.1767213335808172	0.03388656447238589	0.04613374821181206	-0.6372767791405243	0.41176836414055534	0.11552272975985609	-0.28614591739803996	0.6430637196143066	-0.2761184074963734	0.14249015256372463	0.5912866801501789	0.18996979436779385	-0.865500840204365	0.19850275870076192	-0.07637618720950201	0.3053347841288985	0.035640396472218984	0.05862500770659	0.7216971905584216	-0.7286094127339904	-0.5246855190313907	0.1253548688440154	0.17051912751563036	0.23429645363626608	0.6353323554024536	0.3658086599893212	-0.8708078010245461	1.5587221181879656	0.18759986638341508	-0.08954424527035201	-0.6588161809587132
0.3326429433894009	1.0087503749405209	0.8877112198436192	0.37339353137064496	0.6216133086818052	-0.21052097658219643	0.2728312462422568	-0.17872002018306943	0.024060278023862174	0.20092447885101022	-0.0027739403413252718	-0.06683659919144395	0.030074353038867428	0.47902413956628725	-0.3660556334365989	-0.573520214521148	-0.5223110601081721	0.8043504843245287	-0.02642250174591109	0.18561973627121325	-0.6280346064727993	0.9391892432232092	0.0664980295448315	-0.3605356159603807	0.1688338240513827	0.1926897291938175	0.4907869898417509	-1.3290360254348559	-0.10590980932502464	-0.21185740994118302	0.9640127244614913	-0.21225210778938655	0.1502463348975725	0.613804650061054	0.08739809454152524	0.1414534004189624	0.6075809694926024	0.10165882873254231	-0.48844993002301335	-0.009171124337536469	0.03145034918371218	0.2934310493539111	-0.7361187841352672	0.1974376133562326	0.3069613154866759	-0.09398387102922101	0.3012699993937158	0.4405355072384726	-0.19413850496817786	0.43582469172877436	0.6343644534510274	-1.2483661352404203	0.35896061324415085	-0.10629383606148514	0.05585852295292423	0.5036013707766528	-0.32156918519735406	0.7749398288508089	-0.7992613552531658	-0.05833028806770477	0.0026382461559816476	0.5724968172267496	0.29680210040339855	0.21055029458759994	0.11642603650997171	-0.8773874395521143	1.21417634052677	-0.39073683999294473	-0.39720199626456737	-0.5361698102014515
-0.12199647558371537	-0.5313218920727345	0.7292488903122899	0.5181887698611627	0.6845857985151729	-0.3348113195261989	0.26423416133293676	-0.1096405264989879	0.14086574937529142	0.37996917401066366	0.05662065134900425	0.21174881246145635	0.18164166945893231	0.6263862073147402	-0.4765892758439282	-0.7337968157729599	-0.3427393850849674	0.7245219852762731	0.20039577354522806	0.2907545011892866	-0.6139582486964726	0.6748457571093325	0.3690115106495648	-0.33321649312709806	0.08262510319850946	-0.07612187757850965	0.6541223469918609	-1.8302935390064117	0.40364934762759974	-0.14702636754507417	0.7348712800897351	-0.39641994711076234	0.42897969662615326	0.3188429603845875	-0.665401444149541	-0.376798225894016	0.6227080467634598	-0.21422058703672642	-0.6759623059444679	-0.10004402215381648	0.02731725480696659	-0.06217977693852777	-0.6437994791903257	-0.06672455175431845	0.3310466148961298	-0.13709192929420214	0.23720215344362194	0.27210704870406155	0.6324474099080701	0.027877798098098823	0.6237005048795552	-1.4310353483363403	0.5852348368183665	-0.7189881887854006	0.2785520596483505	0.6266126583041997	-0.31642885375828345	0.17714712242212927	-1.1023777697138044	0.3364425488268025	-0.18201978676759273	1.1746494618453651	0.41081491692426236	-0.5842573633624063	-0.005129775219006945	-0.3348564447314886	0.7439973662669568	-1.2462162083859771	-0.28501386178291593	-0.10406238034778466
-0.7854829706969153	-1.8006094228409268	0.4318393117298133	0.7107519781270037	0.6642033966880292	-0.3862444794401104	0.48841599779750033	-0.2376408044612037	0.055232737852632025	0.414936764925235	-0.11309053656977454	0.26781253869970384	0.4071600351359219	0.17985913261121209	-0.15561572903450555	-0.2662842175749065	-0.04729354774850195	0.6450567930022324	0.3432515237680762	0.10986649553218206	-0.1927104439377491	0.11784638478948097	0.206962485322595	-0.28496358588521853	0.2319266306745794	-0.4137397831956037	0.05073388186485454	-1.6386636569611657	0.3659320935551615	-0.36598075255166046	0.32948252042107457	-0.5476273652129511	0.3987338873081375	-0.4271926967324549	-0.6363579443647657	-0.26883660581336427	0.12029609735856088	-0.13344019872944943	-0.47536082600487967	-0.3550151515202685	0.3435631161493873	0.09859362827252095	-0.5492715715153902	-0.5381960770165928	0.2847661249985527	-0.1651876448810629	0.13259420072282335	0.7665809169049713	1.07373838556236	-0.05475737085727927	0.4605894090837765	-1.105857361460827	-0.06688336539509118	-1.3052950426001166	-0.13943851463350088	0.18898890969777954	-0.28982535588916836	0.12206459609875439	-0.7299946652804732	0.6212451945916833	0.16306850571842574	0.8726225535257233	0.3789388131758901	-1.1021809762573562	-0.18302039683831714	-0.10679685844339036	0.1226698082896501	-1.1799118412215739	0.05841674158560858	0.6923220370312179
-0.6458151554512617	-0.6026426703551615	-0.1673297797127229	1.0056163845643677	0.6796651676084425	-0.36138556834999225	0.43204341022272696	-0.3329932486221784	0.18077070699252565	0.014626378569355836	-0.3377412616855197	0.09097673164906599	1.0754097041714539	-0.07544024534827179	0.35451687919600805	0.562611359998687	0.392684940644838	0.10021008286420391	0.3666741603948126	-0.1635854517732585	0.32227679142677307	-0.3397747334228672	0.05532603151726653	-0.23521012441751707	0.09582473730137633	-0.35769283783856964	-0.12341656006723335	-1.0294546527632125	-0.18237287606821373	-0.3853950445636761	0.9272207274537291	-0.9620308977590544	0.08118877392397945	-0.8785858308485073	-0.22331660911063117	-0.29710515547548433	-0.2431598291737345	0.3756156644337477	0.18279295803991338	-0.2582635009944139	0.3178798968175628	0.2610913624988935	-0.18506982786116163	-0.4111536737392841	-0.048420925608734025	-0.24263876221012134	-0.16484692762891565	1.1832207907410703	1.3678901377405515	0.2938924432561917	0.44139824177925246	-0.8676149241034932	-0.6390315631381391	-1.4329950675359424	-0.396777641272096	-0.1864596419845679	-0.3494526493486765	-0.3269273929019977	-0.20683256615747314	0.36856805659677533	0.06656264690830306	-0.004141681402865402	0.11293094534129271	-0.9718948393489866	-0.5378602573051271	0.3407992111269721	-0.539827167129351	-0.29000424012324577	0.4261402358502781	1.1423201412937183
-1.019560473543319	-0.9222873821946287	-0.41949732630549824	1.0680336914747124	0.8702575608061184	-0.5387591877396838	0.6264267822226771	-0.5073308824638475	-0.08484099667288145	-0.41047182002071203	0.30768409809025743	0.1459491671749235	1.020939744240988	-0.03929177093939813	0.03470196784875509	0.6156889327649924	0.9515198869588294	-0.3139050602637034	-0.1801767328962333	-0.7592020409011316	0.2985673593102154	-0.07950031841449837	-0.08572227226699373	-0.3275792009925953	0.251225789692603	-0.3469396183267929	-0.21111451518989305	-0.7811606879013949	-0.27816218916239893	-0.3278946611640158	1.1735586302924848	-0.5107642475443248	-0.46144713964392703	-0.755145947691526	-0.3447321050347107	0.2544119629602567	0.2173122445716797	0.794738061990922	0.21711833342549466	-0.30105838923390915	-0.054211843934239654	0.0524725151898289	0.128408767225396	-0.19576358375960837	-0.13063949466640498	-0.3782571855046355	-0.30073699398708437	1.3136456222919115	0.9915414347797566	0.5156092601872461	0.7458275764299093	-0.33836101549432906	-0.691046039163394	-1.4893181933833743	-0.04642544878168167	-0.35923674601374284	-0.29531650263487846	-0.6322562070766317	0.17554540528144455	0.19037652409816977	-0.08965999503662105	-0.259663482930698	0.22391316269949618	-0.5695605643847598	-0.5892464794922078	0.6103207136174873	-0.32031954346687364	0.7542767916746009	0.7802010516446322	1.3702264323538285
-0.8434802176685507	-0.5534838632466788	-0.3003337708932591	1.113347414569292	0.794812694063301	-0.42855588314704074	0.48830002959613694	-0.42990040292661164	0.06342224618936429	-0.15485890385000955	0.9232095982006436	0.07280305261893369	0.7170343519809482	-0.13876141121763055	0.015404019941457356	0.14227687912177797	1.0940402791399209	-0.7865601745868419	-0.13161509361525575	-1.04371943463477	-0.38208818430849456	0.6219049714121122	-0.3898900174000616	0.3075126481633563	-0.21804013709192965	-0.42127563552028685	-0.5210612619722158	-0.5125487436460456	-0.3399064905233737	0.31601484809678376	0.8584196670132588	-0.4075031018869712	-0.25612561816496965	-0.14645342851846088	-0.3004109116915407	0.24101230403974597	0.1879586709391114	0.9171422914850801	-0.03577691986664567	0.006932604288342731	-0.26344341098633367	-0.36533596235175153	0.5646463025096656	-0.07371742655958866	0.35901990362102915	-0.2178430482309398	-0.13103236647480265	1.4092435160765349	1.2460349071750334	0.7827807187845773	0.18297936827602723	0.0143314377681848	-0.3770308849685282	-1.1132864893494885	0.3069012664638213	-0.6513346008385351	-0.14632912063185644	-0.7146672282586003	0.42331117623964504	-0.4698446518832541	-0.13474648870636377	-0.3739838886002715	0.33247868137190234	-0.4648562697565211	-0.2928276797654702	1.0494374557914985	0.2027891460509898	0.9702742737724012	0.7216737958266903	0.8259511471004055
-0.7799702266112175	-1.4974376465614658	-0.39195685842856776	1.1382690437871565	0.8173238357157628	-0.586533996482197	0.3538745570949977	-0.6862743370353361	-0.10269714271152733	0.13672612608023962	0.7912295323755062	-0.3084671625016899	0.7545154417623657	-0.2577752198285008	-0.03199910441166233	-0.5921192986967463	0.6245641438483405	-0.1903294212627706	-0.2493985409295756	-0.9317352420602193	-0.8580852905230922	1.145721551029257	-0.36679659201434506	0.710272064775802	-0.3325503746559511	-0.8130090595858612	-1.032593209355951	-0.14455795833611984	-0.3800631627653839	0.14245761549783825	0.33279046843619153	-0.8131174301893789	-0.3119440330454629	-0.009523795035356386	-0.5283033157662034	0.11850977062281953	0.1409244469529739	0.19027569460604837	-0.39944141393554605	0.07421064276199968	-0.4645714790970117	-0.9406038517713746	0.6365543113533647	0.49338077771452193	0.6882951626241998	0.364366029503205	0.07817703683167895	1.3523911020325823	0.7430905771814632	1.121812450357018	-0.2936892714814479	0.3572239552306411	0.16310214742275708	-0.41979673769376497	0.810987855820667	-0.36634441275867	-0.32207875453239854	-0.6399597755983848	0.1597620756626371	-0.8184163366593189	-0.39940206972083436	-0.5534827928879418	0.6947310488885073	-0.22691739790339863	-0.2934745349753216	1.4419880948718118	0.11865931798809506	0.7462810496665777	0.4679607002330697	0.23734237555445534
-0.0689323500358187	-2.303375795656389	0.6097496409575951	0.8955162654907309	1.0351704809705464	-0.30083565144461427	0.40892054462435	-0.7301693152528729	-0.13306356216484502	0.4585482683085657	0.3203940536751101	-0.2476183721300237	0.628596510319864	0.036977503207875205	0.40439841442159286	-0.5808888224785594	0.07118274932643814	0.54054358803599	-0.16291560712791536	-0.7600166975250265	-0.23715196656836987	0.49593227347560176	-0.2816487678316951	0.3192287519801241	-0.2619281878991498	-0.5639617740389397	-0.9711133185407342	0.12529452774416813	-0.5259198666496634	0.13269148944233417	-0.3179092689436606	-0.8269404168164333	-0.31190982848955634	-0.19556940561000613	-0.3488848032023405	-0.11730081617800497	-0.14803873784094726	-0.41363592947689165	-0.7116503665164811	-0.22133975669555023	-0.09354000800799535	-0.8490410575182166	0.2906791685301411	0.5899587289494356	0.8147415156619386	0.5998482320473275	0.36610309247808914	0.9141385570332092	0.12577864606389227	1.0085310975720658	-0.6504501632193687	0.46043341347055344	0.7669823040281457	0.6601226218852083	0.9066004402181748	-0.202001418533684	-0.39663149785535473	-0.7523865164020197	-0.4161384018489729	-0.8576441186521461	-0.08545135878103322	-0.6480582145145807	0.40468669762983417	-0.061923820369688715	-0.6153684768834926	0.513256794120897	-0.21178392036898894	0.347056157179949	0.20585792393725655	-0.4534475478055738
