global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33	aroma_motion_34	aroma_motion_35	aroma_motion_36	aroma_motion_37	aroma_motion_38	aroma_motion_39	aroma_motion_40	aroma_motion_41	aroma_motion_42	aroma_motion_43	aroma_motion_44	aroma_motion_45	aroma_motion_46	aroma_motion_47	aroma_motion_48	aroma_motion_49	aroma_motion_50	aroma_motion_51
-0.22735044798482834	-2.2902759691784005	1.1093083546016511	0.03904570633581858	-0.1358561507090244	-0.05884108779033283	-0.013116190031841316	0.15195600043203367	-0.06727733057869574	-0.511845414233308	0.21546873677765488	-0.23111601545126972	0.11314470553181806	-0.7998079195934122	-0.25956076781893	-0.06891878026579033	0.41873379496175467	-0.5709255335440852	0.3389714420545766	0.11547902888435223	-0.31591002082018826	0.41092896164870935	-0.17068662465277362	-0.7516737084226952	-0.41140743686675474	-0.618983902963149	0.3943720609934548	0.8252340691469212	-0.9002093032424541	-0.41051324741124684	0.2557397030306106	-1.0175294235726582	-0.3158938867889511	-0.3229713218205411	-0.5106490309525088	0.20845119097218281	0.48062419932341677	0.6380012627431116	0.1748088931403927	-0.18883407347415665	-0.6773234920981044	-0.9159441857330846	0.6961162306779117	-0.7323847806805	0.23790923951367365	0.9837584244625124	-0.21274727038887775	0.09309535165271388	0.04310225532396439	0.21519215613235157	-0.3512924513066583	0.24208608738058662	0.420829503451916	0.25298196150996344	-0.39122339634137077	2.055605369032514	0.2704284073254542	0.2687236880495949	-0.2364654414593195	0.2619953548480498	0.6875407275330235	0.3690331123780194	0.27860814362707886	-0.5618474262282088	0.12078235119053247	0.22958552614942318	-0.20216095209661467	0.45324058140997014	0.8133300627307474	0.2732259648233937
-0.7036328060002579	-2.039098462881257	0.2964866100563449	0.25532380325637116	-0.3692503156615945	0.01784120489021719	-0.14796488501846483	0.1255916094877745	-0.006049056354313388	-0.4388187129676296	0.035021129221650384	-0.3704559479086555	-0.510423994566312	-0.09974050756945105	-0.3901418253530874	-0.2005748435248234	0.6860136959306692	-0.5763351929620923	-0.18721424365913555	0.274990431005942	0.07837578551037086	0.4774023042599406	0.13204800678464193	-1.1948997478926755	-0.10422814931262425	-0.23142133143240756	0.983982501466785	0.39447890199579083	-0.6250170378160723	-0.3114333796925392	-0.042488651433726335	-0.7552782369032106	-0.3063977569422552	-0.7025211178989423	-1.362283256423533	0.2691735049312011	0.47097070105824446	0.34546115907114905	0.5575880402972933	-0.31131439387632565	-0.62214903937235	-0.770483098034152	0.46065781036073805	-0.7468493217269281	0.4811818746997392	0.7703246918439013	0.11354082405881968	-0.31156560071955286	0.5388325730660098	0.23120307095594103	-0.5660447265891979	-0.29484075032345025	-0.21238057606528946	1.1012319329499682	-0.17266764516880498	0.787817057879328	-0.009628763772987412	0.09976607078117235	-0.006051390346458191	0.5740417524998548	0.1500393743389939	0.8394300529149998	0.26473815858173544	-0.4398754565231987	0.42614301807951066	0.340813476222226	0.2163674875945319	0.33735101010478535	0.26192939753090555	0.14919353104848998
-1.1956844832872826	-1.8243582422445863	-0.7054100487354951	0.24919623392012968	-0.19806704425778562	-0.20811558723052975	-0.1640764483199591	0.05555858599373846	0.028665718985395695	-0.6834648247793604	0.044390638236644464	-0.23582005056522515	-0.757573806184505	0.7070454757889711	-0.055393671130482686	0.14255428326283207	0.5914213455181905	-0.04088509879968933	-0.45684057952107415	0.41636653469033513	0.6418360060574803	1.095401237323676	0.3438202054323139	-1.1326236999635302	0.12998372068139658	-0.21940478423444645	1.206112360776108	-0.13508553225419537	-0.21085407209311224	0.007325327415619796	0.30034543663901914	-0.9769595656749778	-0.3181909178523255	-0.29691013523035953	-1.2222289398588069	-0.08668368345384252	0.4728764142666233	0.049548377739569785	0.7657229486009558	-0.2653818048408613	-0.7094032896607724	-0.4295492528238621	0.09968335160627524	-0.1198684812300474	0.8393167550625455	0.21901764774629703	0.5928434689311696	-0.9263909876652313	0.32104172784799234	0.45580492732561867	-0.22349734149831244	-0.060479711645773364	-0.3928763672328871	1.4006448824032385	0.02026278995561313	-0.07989409007809065	-0.19184952542698439	-0.14543112077400236	0.504274801239507	0.8838475501282228	-0.09917929857806868	0.9327376785933051	0.30844791860323306	-0.18476937529211931	0.7814541867785785	0.6704003420398523	0.1422495765771231	0.012430943087845606	0.46297333444004424	-0.1424126269868356
-0.8956555030296163	-1.0201236155678712	-0.9502435016250308	0.26132889645350377	-0.299577207165828	0.12478931763056639	-0.21585877608430595	-0.040833994144732114	-0.01447680479204027	0.0057837496484578425	0.2770929859875763	-0.15281770669540942	-0.7033258801969569	0.8589274285348335	0.011825090614612009	0.28188377096789624	0.7639239599443388	0.35331466884033136	-0.5583295192966832	0.5859600901695942	1.3922805784694539	1.4821501599756264	-0.15685757820991802	-0.6419031150479823	0.5733911855766048	-0.6060228183934417	0.6003304576997732	-0.5128090878518651	-0.39483213855893623	0.5645931875400938	0.14512777463341356	-0.7128194386466841	-0.39289839953870925	0.12342858971703487	-0.8934024613055107	-0.6029059367845173	0.016333175888681623	-0.10529259539591175	0.5778371274424238	0.12142343261491799	-0.281192644940164	0.06513834465272396	-0.43459082304678454	0.6113488173575414	1.0107821044541896	-0.41613859372681555	0.799687966731449	-1.3244354877673707	0.686558428248313	0.6097018277600645	0.2811894075952958	-0.37339488642313867	-0.6081117840953607	0.7336483828069663	-0.17168043152758133	-0.12752466104393256	-0.22705770142170748	0.0824996676842153	0.6407108000631603	0.7135031383246293	-0.9248185633002755	0.9292160064649414	0.34421121256193854	0.555549960080465	0.25526474055885545	1.2261726711637728	-0.10526479911052432	-0.1905089257604837	0.4881917232579294	-0.36798885490618516
-1.1162624556936425	-1.4394455509810697	-0.559362963160617	0.27209303127250806	-0.30434476992838794	0.3369335216559086	-0.19849464892444646	-0.16250874998169784	-0.07402168778939325	-0.11657313549901589	0.06388672422797625	-0.21342271856874373	0.012242190175812084	0.39746413417775284	0.33364170037075286	0.33465585757445554	0.9075933122565434	1.1574578025363171	-0.6506981998018695	0.19192597743617618	1.443000492335016	1.9947958109076747	-0.08608419779334815	-0.11524978506557136	1.0927476271031578	-0.6662038659816576	0.17669049185507038	-0.4892254106756693	-0.3861864335912037	0.5620356258699463	-0.016956660073186542	-0.5673210921680663	-0.5050344232581976	1.0367379682009135	-0.5409392441257402	-0.5757151148003504	0.10029382833295694	-0.09729659955135057	0.7667310099979141	0.18821027114684588	0.4069156981097787	0.07585834806267826	-0.6919299665919428	0.9739548649147851	-0.10237993923669672	-0.06351739531137508	0.5264335409130626	-1.1091378552527413	0.8609947396100905	0.46286601689758317	0.552663003639555	-0.27410137730974937	-0.4705730738747427	0.020837444382508067	-0.226557607330294	0.43541117436202303	-0.28235447889335147	-0.39156825095198766	-0.18614979194761022	0.29618953970268497	-1.0483195852225258	0.7133792621203577	0.09436863867364693	0.5055009254443736	-0.3867866850678165	0.7410712542337035	-0.7307248634514548	-0.18642465093949578	0.5184409688359306	-0.7805563394263317
-0.8660141058464773	-1.0854494072997856	0.003674897756273776	0.3147958515662349	-0.5546993283854217	0.3055113651242831	-0.22846747795138808	-0.17296250719148631	-0.04451775250296644	-0.08712241483720863	0.22194831092617126	-0.019977390451038274	0.36006471648404975	-0.3637529330169044	0.4584373532848099	0.18142554632977942	0.9901100115805225	1.6014482673059927	-0.31155016275664965	-0.01928446089656842	1.215150536437531	1.7460856640525695	-0.03790761565325096	0.31932092476466295	0.9355404038329964	-0.14930946250424562	-0.5264596199874835	-0.9817754842546353	-0.380150925335544	0.23102811068680404	-0.03188113518892942	-0.28087057276990185	0.006777384226341667	1.7977800614870827	-0.6279719817067555	-0.9835429698608241	0.13340190262231194	-0.49179259880914017	0.9972838234366413	0.21176748388270333	1.0335505862067271	-0.41386741429007273	-1.0266689556432924	1.0826705622246982	-0.7379816061214103	0.6032881037682223	0.07740957495845316	-0.3914769542453517	1.053955940996917	-0.19569250265563973	0.5338558904423671	-0.4617502247520523	-0.4429454207232898	-0.061665305813301756	-0.7348206689884798	0.13434915228178057	-0.4556817651444744	-0.08656035872579466	-0.5399463608602663	-0.09755319197280482	-0.2855219833905556	0.43430714690778854	0.06813257289480501	0.11056185785504635	-0.9008509669221895	-0.16357282601593537	-1.1271649870489717	-0.24952614402122872	0.3455024218158835	-0.7823395562624582
-0.7974341970001195	-1.4728284309989377	-0.10250570746117718	0.41066557432096995	-0.522254094420218	0.16416520817600036	-0.029843959806981374	-0.2743250898925183	0.11302946337794387	-0.26543914016697534	0.11436545899737215	0.3237885434804401	0.03371839633958325	-0.5528053401618557	0.09258244835760072	0.4024613044013447	0.9835731579741543	1.7233621059095203	0.08343158155851942	-0.5454887942953001	0.6466817445206797	0.6505671503082583	0.19405292145128386	0.9691586862330209	0.45990631660277587	0.45476744972918376	-0.07464120493237672	-0.5810422731113928	-0.6651718638535753	-0.21095217292615182	0.621906103966117	-0.16915003026718897	0.0891083923709943	1.9814766147225749	-0.5451609374160917	-0.7059694111347317	0.4515237615582387	-0.3506671535819313	1.4952902053121748	-0.46457894485702056	1.2607462899388333	-0.47630143900533556	-1.3132117317794478	0.8428987952423158	-0.8211104949363287	0.703147884244708	0.2711771391617251	0.45005804228899726	0.4545206059021587	-0.5959149600762765	-0.05744652005168655	-0.8500501417687328	-0.0788325940182645	0.6461649184844123	-1.0407398089739655	-0.3600423213844737	-0.48549504616128164	-0.06791698061585506	-0.5737203894974598	0.013208439274281603	0.06864578671674519	-0.1759624807896087	-0.052798061225908695	-0.5514536610380464	-0.6134151009851176	-0.9271259618818619	-0.39294660283806776	0.028993276749900106	0.28339075213585335	-0.7300151293410682
-0.5410482998102926	-0.6875642312341035	-0.38104557876727785	0.4605370079448845	-0.5954510236655913	0.16084310910376287	-0.018896363683154192	-0.29090327858792114	0.12161101764243017	-0.9758147170226523	-0.10608612258543491	0.22659939830646128	-0.2805840793048869	0.07611655391252879	0.3624093298133454	0.28327495432140426	0.8627657668997174	0.9654279308137148	0.33199292043409023	-0.910658711991857	-0.06564628042765075	-0.033244755085275586	0.29456886482606776	1.1713838663635225	-0.06662874324049183	0.2668648633949352	-0.050365252976523264	-0.6196883428854556	-0.44782535330050893	0.006277282841454451	0.590974694331058	-0.2521985152083383	0.08129560912376553	1.0725088685768622	-0.21199269392432726	-0.6237370820221245	0.033802605136795325	0.17116118203433797	1.5066975906838882	-0.5767206638279907	1.0436466188036164	-0.4171370848977242	-1.2423196505017824	0.6909909777103527	0.1399137866270268	0.21487244052168455	0.29112382561217726	0.7415578102016227	-0.3515631916433334	0.07998785105953357	-0.45252877494269184	-0.8625407646165077	0.04802689188424529	1.266363054972498	-1.1190650230734178	-0.7638028070591432	-0.6751256914816254	0.19711404440330257	-0.02792968625385757	-0.27191648071148994	0.13934084309675246	-0.4294301169756133	-0.27559409472598145	-0.15813283083997265	-0.08619444573811419	-0.8349068569174881	0.009612018728618069	0.2005356430293394	0.36221421706630397	-0.46146289117311495
-0.23261766351351204	-0.5188102796206053	-0.8149372156809196	0.4741768360898852	-0.41778919491066535	-0.16620770568386173	-0.04554404229008207	-0.2966750173095714	0.20574101369699052	-1.0322860069405657	0.24432811261855306	0.434563224253966	-0.3837242351559956	0.25663359981562917	0.046005163835326754	-0.1645443760073125	0.5627783519554495	0.47908020421927294	0.28378245134909275	-0.7401729650689838	-0.3172277929498762	-0.19727315081306795	0.29173458090197063	0.3889866328686893	-0.16468714692008515	-0.05640247640663347	0.22726208349158541	-0.29488730860887713	-0.051243551562035916	0.7197706485545826	0.09880704214678747	-0.30939393735310483	0.07905603759160891	0.07936977561696136	-0.1281566011048981	-0.20279424886999228	-0.0631609182383141	0.3421405832448173	0.7951954163636514	0.02638208605859032	0.5810854462126761	0.11486109422831123	-1.1141657355832508	0.36513093596071183	0.8465818908471251	-0.3018629419909246	0.6645054215795387	0.4858260156929522	-0.555805152303517	0.4653514332888507	-0.7910965248373538	-0.23385812675408182	0.21361003051499233	1.1679585200120715	-1.3052774834562209	-0.49335036873777754	-0.6105615369028874	0.22545349345334414	-0.0033536040383804816	-0.7813466079332484	0.4474942445656983	-0.01685221619665528	-0.06999135727679481	0.0012986824991554613	0.14270665390052473	-0.14609415890651223	0.26739178311194667	-0.007587333931062574	0.31978390849785504	-0.2921368422278823
-0.3604135301589338	0.15350153590259996	-2.7377934693207666	0.481485362935514	-0.16982357544691026	-0.3821248683555471	-0.22256584136394375	-0.357188494515219	0.21764624619363385	-0.795289954770522	0.3814840327890043	0.5997197352947904	-0.18991845542125146	0.31303679104328797	0.21598080591445762	-0.3132374445090421	0.14008688644128348	0.05208216738627894	0.347571549451502	-0.1918111107907141	-0.21623208452998222	-0.06575780044134166	-0.0006119222309496308	-0.4861572618322908	0.20798426859541036	-0.11237997346188493	0.500053451728494	-0.5067352809722602	0.3769152481420672	0.8929630226816956	-0.28042452206022644	0.009055695010100067	-0.008377774167274666	-0.9399298794625156	-0.0646598895342346	-0.30606128672706767	0.30572748394116633	0.38036366013490464	-0.42321075271861275	0.4081488964965529	0.832846338917494	0.20486670535774204	-0.57796117306472	0.17744059099274415	0.8799874190398421	-0.3539575418430494	0.6007488260335466	0.556550836568551	-0.35068370700271884	0.2926998702472512	-0.6197769479399967	0.38098923743793933	0.2174186496323619	0.6457944935945964	-0.8356464015780951	-0.2387221928577679	-0.4560665027209483	0.618049076806452	0.020802792668565873	-0.8274773417364322	0.3399566155691139	0.25521448394609164	0.02171790110140522	-0.04925440891349115	0.36209903865933074	0.5406232453566763	0.13054164325333073	0.4640539010401031	0.14517711713286072	-0.1922333493008533
