global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33	aroma_motion_34	aroma_motion_35	aroma_motion_36	aroma_motion_37	aroma_motion_38	aroma_motion_39	aroma_motion_40	aroma_motion_41	aroma_motion_42	aroma_motion_43	aroma_motion_44	aroma_motion_45	aroma_motion_46	aroma_motion_47	aroma_motion_48	aroma_motion_49	aroma_motion_50	aroma_motion_51	aroma_motion_52	aroma_motion_53	aroma_motion_54	aroma_motion_55	aroma_motion_56
0.9473916943645586	3.9730497097873636	0.20484202261854934	0.2935529304811624	0.484256508743197	-0.023049993553117123	0.06204207222554356	0.21752362868272745	-0.1465904469064038	-0.14805616939601565	1.2566883913857179	0.2283509913197235	-0.42683309265222547	0.22391808985592904	0.13076430692694369	0.2060282371589027	-0.8534829379194898	0.8317663715362572	-0.43559244909976985	0.7968202371035166	0.8001423630216737	1.0486253233846572	0.2493087522890984	-0.5859829715371998	0.3794450541106795	-0.5948196310467238	-0.15917094166507098	0.3053606627059683	0.4673669644617527	-0.9587550585950659	0.4190961233442621	0.3218618881826549	0.4881336965171463	0.13381287563567643	-0.40655768364137584	1.0744420199214393	-0.14195089766055388	1.0124862339285485	-1.0091078391895454	-0.09751691621316139	-0.6506087197622958	0.007134093825044204	0.8394697121699962	-0.09210704091679917	-0.6090905298747235	-0.6457941170443158	-0.29804636166698406	0.9015865333192853	0.3906515733522972	-0.17708841941866524	0.4119224002775601	0.5869207135688543	0.35582939715083356	-0.9401210631955946	0.21301584388517353	-0.20357802860548935	-0.04331905523365327	-0.1541386365855387	-0.7348589404657645	-0.3103529958841033	-0.08330684384459244	0.2683392829129328	-0.26704733954066	0.9015553660129176	0.48714179595291696	0.22003589168397536	-0.579725585980696	-0.2873471661768622	0.47259038087941957	-0.004404339804934011	-1.1457189923216977	1.2812138898895478	-1.126261038716862	-0.5089510517146699
0.46952560673006183	2.2398916832063103	0.1585255461334325	0.2990631557786646	0.5622237371255754	-0.17123099457436028	0.13249758681831353	0.09952919811506239	-0.10153764679371327	-0.20729209123678097	1.4448858299700975	0.22125769507879245	0.07978890329803759	0.09408772934236373	-0.34402442862327204	0.06362505672172512	-0.5591778506595899	1.0132014694950633	-0.9142051061322047	0.5675105784894123	0.472258877687865	0.7753191109561955	0.2916799693410741	-0.214873903156126	-0.16864254886202748	-0.21939549848776294	-1.077359372783672	0.3080154048106257	0.6105810998512307	-1.2534637985041237	0.6445358620811232	0.09084612077248519	0.7784148444934649	0.35327326725372415	-0.65216417059475	1.389537209061115	0.760650163020771	0.7801014255708152	-0.9277150775072612	-0.21004501968395525	-0.03913621037510586	0.06109553967734507	0.45459703904141285	-0.3812438315472976	-0.1784719487982948	-0.5102985426013316	0.06273342595164405	1.3394601055990898	0.3976043946260444	-0.053734959851458826	0.6400472945412784	0.41832402204251107	0.30319265384910626	-0.4037018654891358	0.06301242042356009	-0.2953639539780551	0.06246748882138648	0.35513724622024223	-0.7116586151535794	-0.2171247340560627	-0.272456123369688	0.13555067359907383	-0.39328107459888456	0.9454903910877726	0.7059577248958485	0.4972506306015041	-0.8221745143414079	-0.42317452710115194	0.3911394389186985	-0.12122539145990364	-1.4290776449106484	0.8307708222430877	-0.8697135499298122	-0.07839178104076427
-0.27930454401400745	-0.8689953495150888	0.4781984493435517	0.21814442145671348	0.6787691607515262	-0.23380556019169174	0.13787962126450304	0.27365273034336585	-0.13036306950820437	0.496313182513018	1.6641235936649272	0.2890067280138387	0.4267082947355912	-0.10330562871381697	-0.6639104837508149	-0.01584683652082174	-0.43027070645294113	0.5028264323038862	-0.5879267124504298	0.03006681585813476	0.2927817379803324	-0.05315256906677877	-0.010825611656156411	-0.0405272361861496	-0.7765793860162523	0.09912593848251476	-1.6031573983974332	0.5430482099289233	0.31390811051756273	-0.7563706809728242	0.7587820305969637	-0.37268420153915366	0.598305096637887	0.39083021368910403	-0.5646168094452407	1.1240456415002187	0.9204542609272512	0.39509746696640113	-0.21357498052157708	0.2192177859657066	-0.0690209894044435	-0.03384068818190076	0.35762385245696615	-0.4922781692317118	0.020717847274655306	-0.7155162860533363	0.16007856659064298	0.9239228154643181	0.09483312513155191	-0.19503905498478422	0.9329091387354281	0.21009607306071185	0.6926469570757142	0.17168638844925313	-0.26462923358858753	-0.043433501575619544	-0.18038121616296798	0.6095379264207316	-0.6675165894938366	0.32990114491666256	-0.30960502979546084	-0.19160998072184734	-0.6807968432496424	0.1397398850086838	0.932404593980379	0.6456118192510166	-0.17987020191256245	-0.31591259161879287	-0.06365054956083717	-0.33457976481913065	-0.6754004142730322	0.0783213964333905	-0.39206791385991463	0.6848981497250336
-0.7337883519484263	-1.5161325045684773	-0.2933390402116242	0.31373363311598595	0.6791274249170807	-0.24161875899720392	0.1913949496121174	0.2771394369418768	-0.1106738186317105	0.9607597238019303	1.2726451463955095	-0.0626003180553655	0.5999649841499921	0.5063160943630831	-0.877382887137152	-0.02909200851110802	-0.2588739350170866	0.6118206491270689	-0.5579530819768042	-0.05713811608989934	0.3032698303744531	-0.25499104257242217	0.1755931155397903	-0.3097259273582251	-0.8705662540506666	0.5740859775290544	-1.5972237751015554	0.6319152856550586	-0.2805774768097172	0.17086180877235063	0.553844452036322	-0.17702155957696847	0.5773128718292332	0.3855301669174514	-0.8323447984906609	0.8776770031259273	0.7977076975481907	0.27721968146338605	0.5012435533742107	0.7365168135710541	0.03538294618957491	-0.3290340617016601	0.44094982232383223	-0.634928613504249	0.5884671216155231	-0.4486538856110068	0.2596168748962667	0.35143066196924966	-0.13791837331755893	-0.7241396813285567	0.5679271696489474	-0.14626464286445184	0.6947740462694889	0.27589073889448607	-0.6938217425305025	-0.03197574780714568	-0.36921046939596663	0.6963030070376808	-0.6319892564352279	0.014152015934528778	0.01743153408362798	-0.24505402335574908	-0.6768218342232901	-0.2706689580020236	0.9830124582036677	0.04530337883417377	-0.019445511423298995	0.06712472489968445	-0.3446595516184355	-0.37727005210420905	-0.3642605055190323	-0.2099122783244621	-0.18606977630823712	0.831613204908449
-1.045449824878123	-3.4913630250489867	0.17386709698567426	0.30085417287866567	0.6798302783814794	-0.23439267850077722	0.19671511881521667	0.2647726953462609	-0.10785328460683317	1.2543810506552302	0.8357334240235262	-0.2729063806883708	0.4079565310497895	1.2716184232275003	-0.1613370848087009	-0.10344874128995175	-0.13727231586984395	0.7891491668758566	-0.1565705637999194	-0.08292736716526469	0.09695203486882177	-0.6972191245893536	0.3121971572637607	-0.5587153725017477	-0.7874483566397763	0.5940932212911249	-1.0995305171805447	0.9326774005554406	-0.3127602570974124	0.8434797991732615	-0.03856654795972429	0.5480546046476124	0.6204975249338696	0.6783073188184995	-0.35498030131609337	0.6707193469976584	0.15073120817729677	0.2258030723466385	0.5879273103464577	0.9277460691244481	0.34998187899805105	-0.2999518841706478	0.4934644929282374	-0.1891293628095158	0.5617219870505815	-0.1361061291734954	0.07634982842678409	-0.05908992699700875	-0.5116775511693741	-1.1398553935278601	0.1610374321156528	-0.2315710575203355	1.0115511730779194	0.05324206832474971	-0.9171592434044104	-0.0026114384644270673	-0.4556368170156075	0.3532323242841429	-0.8772614347629666	-0.11376319714125918	0.11963657787321255	-0.6190526016208028	-0.2298432495474986	-0.37116211686964723	0.7008478815970958	-0.23035856609214592	0.5049528165210502	0.09388557384569651	-0.8257675043017171	-0.2213720221439267	-0.780659768598205	-0.12292091947682669	-0.04312160560159316	0.49903931037168203
-0.8464231485190308	-4.536472707175538	0.5912345661993421	0.3855618897231084	0.583072002567768	-0.22725800451563066	0.3934624378987268	0.34368208714749565	-0.06417335001266325	0.6637510671056314	0.2948790067151103	-0.45353985322447743	0.47915909973918863	1.0323603801969352	0.18527999335632045	-0.2570828531781624	0.08844397435695095	0.11877898732771741	0.008896985017521104	-0.40118016711103915	-0.26013986848196236	-0.7900232427937588	0.10272360510469457	-0.21599710098057023	-0.2318077398589327	0.6496898867707174	-0.8370634078262308	0.9808753361276756	-0.1065454441329506	0.37848936331359323	-0.16736678738343916	1.147710996824108	0.7292304200629304	0.629296368041999	-0.22678526785942438	0.2780775489104805	0.14991640017509741	-0.07537135678869984	0.5265548965878981	0.68145709966547	0.3458911161889256	-0.11400797822241342	0.43171674795906756	0.08931249164346218	0.002946632218122204	0.5074983491915402	-0.026661845094311503	-0.20930518751614796	-0.6893249783425165	-1.0166879327610439	-0.2550529255234574	-0.10019972346454102	1.1304901924539679	-0.17527161055643223	-0.8297556971670236	0.35782939446962364	-0.5834436037616259	0.26133984015575684	-0.2287884345144948	-0.19219324510642105	0.2610004437137032	-0.7420213367321822	-0.3606699407136274	0.027745157113599817	0.5145746324142877	-0.33231476117743697	0.5814084519568068	-0.21017597841141247	-1.1407585367689985	0.09248150411356239	-1.2771051204340256	0.32103700565236604	-0.14851464944476966	0.23640252812022614
-0.7017954665478112	-3.3017490431629133	0.4813171856601638	0.1940237772174042	0.7106041211411499	-0.23569237584416206	0.34577457136346224	0.28609361455901605	-0.04755709006028322	-0.24896449485447425	0.15361600630884273	-0.14362505291941252	0.34671411160531757	0.04691151992382487	0.42772613213410327	-0.48375113388147756	0.4349960912569367	-0.4214158122134737	0.4733133606973948	-0.6558479150889241	-0.02248894422287782	-0.4232387999591019	-0.02546186990319242	0.06350252822996451	-0.09618709989411897	-0.03978142037387511	-0.6144601144100001	0.8430336531460053	0.3379544590443832	0.23957899290642956	-0.09249135313447493	1.2999325288733328	0.671401349662922	0.7074748083827985	0.05480431785694941	-0.3336187714170527	-0.1448252244003798	0.036895050237343296	0.6280453397071404	0.2704590763150785	0.480642330910851	0.7037579011454509	0.4352511834276702	0.34722539808309455	-0.054644888287023775	0.8422549113197805	0.2268527286594242	0.12944008263978504	-0.7030737478776297	-0.052936329063596604	-0.14430829417615063	-0.03026923275523393	0.5384095178035403	0.004292445355137758	-0.4109066016252987	-0.0258176301787251	-0.603665588040756	0.07164545542755878	-0.08976483058428392	-0.521193739237695	0.3770409761555194	-0.40613242892690915	-0.33164435421488736	0.2797317013061432	0.2959681624871066	0.13417319094448862	0.3990358436426997	-0.3819048048624322	-0.9528403910328402	-0.296183472930091	-0.31772441758967984	0.4123379643618699	0.16699733591647317	-0.3215991589401052
-0.7965424227126234	-1.9283406973157793	-0.34433370157091375	0.20972088434247982	0.700054465384332	-0.2357772574566743	0.21260772786406734	0.2616558935473638	-0.28323806387205297	-0.3316969297293233	-0.07262709735306327	0.04337746468718206	0.5007951152924179	-0.6843091920110289	0.44698755600447265	-0.32748715509956733	-0.15717148555930885	-0.8635052083361424	0.536337444169141	-0.3870711660955134	0.4600497887270572	0.08657884059308012	0.00940714490314673	0.08227991150760337	-0.5031179883763417	-0.28569487000515387	-0.38529746496259504	0.42570679455253674	0.6219791866914126	0.6239667213633161	-0.07407434901952828	0.9078013791453348	0.11771405129560719	0.19299467873392212	0.35350853923323267	-0.9510375157657205	-0.1686877849899834	0.2985600708062276	0.2561543482386533	-0.16579660514590852	0.5180145307989111	0.5466050299905475	0.5002418068581055	0.18178340162455014	-0.12794976013038334	0.7910689938141529	0.7427279185551184	0.6296799660738398	-0.6779246571723098	0.7463416160112385	-0.16688672948741393	-0.1148342728393198	0.23672267065184657	0.41915261649802815	0.06750124509747968	-0.2042029602649044	-0.7094144275055844	0.13733280973550105	-0.27391352084177073	-0.13582802942618047	1.1532948389384878	-0.3067438668148085	-0.42659995215135926	-0.08236498612285979	0.06786045342753932	0.07034618558706371	0.8279942172601782	-0.3931788904144604	0.12960022746194708	-0.216269205163339	0.8765802873986557	0.236279780266272	0.6160803931464095	-0.8019950560344833
-1.261254814771065	-0.4261718852114038	-1.8109434360829904	0.41006735563663177	0.5797306017238921	-0.2006488335647142	0.2694477009712566	0.1565003512712843	-0.2864261307600839	0.12596264290332215	-0.20672077715430032	0.30064872465959686	1.1086597115406494	-0.8198439202203506	0.3558427247014576	0.05662358976327636	-0.7144682442103493	-0.44186373988613487	0.4705062885253798	0.1766314556225383	0.47698145924766494	0.012215188903782377	0.35564819073382264	-0.12787465565377967	-0.5807165670208569	-0.36231110924697046	-0.11587538368674305	0.07564641914439278	0.628628362981125	0.7623446619353854	-0.19191411820377677	0.546120611750443	0.2906265243208442	-0.18070428172642414	0.619282263598444	-0.6415446462304525	-0.1125086973310472	0.31111463034847314	-0.09590891104755249	-0.1142349491278074	0.5466835839219661	0.08011332199942138	0.147823618182838	0.07370433511435914	-0.16921824236027908	0.5085446435436155	0.5579495937148786	0.33712847628612397	-0.4448696859554661	0.9577080143701253	0.2525284085739119	-0.3908862801873429	-0.2824817234213824	0.3891763349770965	-0.3037940496075886	-0.26657609481884303	-0.603742157655584	-0.15615248474211604	-0.11402934586310591	0.2169855867280013	1.1330263207829478	-0.16498832771625888	-0.3067759731913253	-0.23235663028312792	-0.6429134828503517	-0.27114378951504037	0.6225491902015243	-0.09991871959965262	0.42372997183598676	-0.09998401522664267	1.523344768540724	0.15356778819322425	0.40845616545897345	-1.1135914569432737
-1.2544838178639166	-0.27040183314155763	-1.7968214856157907	0.27927491312965713	0.6671797688632664	0.09281184327408148	0.25832054453379477	0.19879986394162377	-0.22373090193078926	0.2965484526322432	0.05100831694506473	0.18089600066112113	1.022642094752573	-0.19599853791153238	0.3925998558548535	0.4204727795542592	-0.23459325785272497	-0.21008889470424508	0.4191083234654598	0.6446883751522076	0.4081442982655566	-0.1969058928449754	0.3121651472554462	0.0512142245469864	-0.8497791932984787	0.10497194507047555	0.17721032091684166	-0.2621822214668865	0.6783870311061263	0.6756539776724776	-0.42138067815834496	0.40133521849938164	0.2547621196660397	0.516986481979391	0.7502818254112577	0.29213639801481533	0.04908950218516452	-0.09661430217195979	-0.9962783115642705	0.33378423558870685	0.3650719154727994	-0.20766788071663939	-0.4581146593535005	-0.00030677790692830345	-0.15718152051563045	0.19378318394414695	0.23604259470880445	0.16086146941710036	0.0484632612621881	0.4332235127005738	0.2794311335360985	-0.3126775463006805	0.18304205124182452	0.33538764724347886	-0.4263808551686287	-0.6212060018090826	-0.7039628529724922	-0.26321483160744485	0.36381986250299375	-0.28948730115340177	0.8834812394707785	-0.04722571139299231	0.03977272037595912	0.24316551629447652	-0.6322907490849667	-0.21734766375945425	0.3019712386270148	0.07602305667867193	0.6233071760438024	0.430860188758474	0.7480862973823086	-0.041041668741474954	0.007474600348469295	-1.2863063311430243
-0.45846389135761473	-0.25377412404245514	-1.0999729903283855	0.04447636865722912	0.8144601917685086	0.1487354976423388	0.35004199313404927	-0.03675974382771935	-0.3009580670070675	-0.021532253454077933	-0.06641738924899744	-0.3745384818333471	-0.007501182970472314	0.205815719905793	0.015937034358232724	0.18290868203444147	0.3676950753375802	-0.961140960846953	-0.09634397619911672	0.21765423001713913	0.4980757819376134	0.19323212238727688	0.030193123902084666	0.4425463033542582	-0.7204367992411603	0.8866199142975975	0.4328748440133245	-0.29999803982011086	-0.07443914535897099	0.16079218978391138	-0.5741374475116521	-0.013258609306798548	-0.1452483162367795	0.9300902492479585	0.5093835616132403	0.5981999866931879	0.27789970367449895	-0.5475291400118476	-1.3463575325921084	0.5088633208701424	-0.3033561087383406	0.07424100392008658	-0.2852766198316879	-0.24753361446836145	-0.029733897815063557	-0.12832413994086045	0.11885140572766881	0.553360846340103	0.743638236835938	-0.13392063429308543	-0.13674651176951969	-0.20061877229643738	0.501690918163025	0.060077562584864866	-0.31998220818395495	-0.8225752252555869	-0.6755858171463206	-0.19619810916105343	0.9082916792967524	-0.41958541844022834	-0.314131297336288	-0.2323564193775073	0.5224707495168243	0.4486954185967826	0.45285029560685996	0.15916921913990978	0.47238169509589395	0.07084655542845565	0.039972394675883496	0.2754723260869472	0.04589475291033733	0.265265446695204	0.03967550204644442	-1.08997392013294
0.5050888837831928	0.9618006320715102	-0.8981834607705461	0.14859745319551448	0.8291815608194084	0.6790116678770959	0.2734356246000269	-0.23857803636693267	-0.2808725190700636	-0.7542472826073164	-0.041655920380467025	-0.6227455186707371	-0.9205689393004959	-0.026831244077846435	-0.5475181311308442	-0.23585184934628514	0.8139541538942403	-1.2850517512743946	-0.4829372189343094	-0.11405204642373587	0.7347235965137037	-0.13944662898739438	0.16982182316943306	0.4845925319380237	-0.7917560512946084	1.2333951898785345	0.5144688749987324	-0.40643126699066634	-0.7365086182676147	-0.12279211139484719	-0.9627269157123425	-0.6287468042611378	-0.5148565471846487	0.6952766554261846	0.5120112025594388	0.45393025708328627	0.21932350518733768	-0.8867737709239885	-1.5728107352550529	0.20530327266780568	-0.4488842405004931	0.5505158382527869	-0.14693785594005765	-0.10860724447946832	0.3461884999937323	-0.04043637758939002	-0.00788171342126671	1.1109293957447446	0.43965312183147154	-0.4363228475237804	-0.26463583888483605	0.15972368526553804	0.895766763052978	-0.25340777346231164	0.11225798941841282	-0.28702826343914056	-0.3963095527936335	-0.09753901967580524	0.5809256161571068	-0.4911126264877578	-0.22964791929855138	-0.4684990941000957	0.7064102681507057	0.4211476257479256	0.9113908699726213	0.2882866740097096	0.05828605791934672	-0.35598466793413525	-0.4075639487154779	-0.21480368646796366	-0.20402357896177153	0.8218378268725645	0.16803749949137467	-0.27133096884571045
0.6620324515784488	0.8705685815646176	-0.024156643427116598	0.20928859068313932	0.6077256559473692	0.5557123751391347	0.13189223624809743	-0.23254225216567984	-0.32366846482636447	-1.0339629208173853	-0.13701551268948037	-0.49058082906980033	-1.1102438440140658	0.005558123006863184	-0.3723254141640783	-0.36831642188231484	0.7942126194287711	-1.2144294662105293	-0.7220731543119171	-0.29349816144187985	0.8192933620052673	-0.23517211856220957	0.3244903057346953	0.11194919541398543	-0.8491756279086481	0.9330346105866502	0.7868386208701936	-0.7011711086459701	-1.1679904242178882	-0.1868514854908409	-0.5432687425423627	-0.6519973452076473	-0.8770011240423786	0.24749613207788523	0.647882243286563	0.10464689762608907	-0.03250949886999997	-1.1124998423841521	-1.0913790777916346	0.3341691059129253	-0.24963238433665608	0.5835634462383693	0.29837636685529084	0.43016117913769264	0.8337253655393299	0.09475938757613522	0.012255513066223259	0.8229662626110412	0.5817044500859231	-0.7757234007162641	-0.37746336071126396	0.2785256827733992	0.9023473216455536	-0.11546737497008693	0.07742004402891661	0.46652271090999753	-0.4214923279997915	-0.7632732346578914	0.2890028151517771	-0.2686158463305616	-0.0733759363189439	-0.7233177046193462	0.6536051453179128	0.2812948849950746	1.1209283025786534	0.28732181996479245	0.08509408062171028	-0.3731293964439073	-0.9675670737879457	-0.5015159834533044	-0.10985323519748223	1.3013380192943482	0.6105113286897231	-0.14817294854771546
0.612318092208182	2.2446090908281064	-0.17513337442279142	0.1412479129819329	0.5856516051637695	0.4334439608764692	0.0703802925501639	-0.22873903916298477	-0.5799495090143525	-0.6469577566118417	0.07171094433051764	0.07397867187362943	-0.8523601007861537	0.05312109529340231	0.5006247446801484	-0.12233011523142022	-0.1098438086498411	-0.5646529994006585	-0.6238017268044866	-0.49792467747790287	0.711299077354818	-0.1468471266065197	0.8937451615366508	0.47454711631915425	-0.6704877562689853	0.35170002978370624	0.4804646058253994	-0.6280513641396779	-1.1644040630169725	-0.5198886394241394	0.016417286452151132	-0.6508465756451122	-0.4101947091589051	0.19560742046597135	0.44692042534086956	-0.44224709308037313	-0.2620524868994839	-1.2711713386474452	-0.3689318143568411	0.7232273674411922	-0.3010075927120988	0.34890926351443347	0.3333169141297003	0.629916941328052	1.123023461870444	0.03889941064654696	0.331108510001245	0.47217226329722334	0.9929457094754333	-0.8954434550558876	-0.17577239799062014	0.29050035141469205	0.7274132980023805	0.6800752641329392	0.003962935201931771	0.8235931767156213	-0.5430244818101237	-0.5161193855828555	0.4644939056631106	0.31077302689220926	0.6634176873483614	-0.5550127889020516	0.29165052180374623	0.27626325442800925	0.7412191878060778	0.19378999451057963	-0.3217681449407737	-0.0026134572926459895	-1.1849915178496262	-1.0127663411205348	0.272275061076345	0.908911551613784	1.4321230683715915	-0.2335374430097508
-0.33122586737567306	1.459055616718016	-0.8956035873366952	-0.024662765394519615	0.4066903861812699	0.40766997418001844	0.19018683934633185	-0.3396954032189319	-0.4167258216005583	-0.04879448190454483	-0.04620111985395249	0.07750529915600464	-0.3917398028909796	0.3036401959777874	0.41443514680379046	-0.19159225290015763	-0.10483134299377468	-0.1698541730578284	-0.28627820521660363	-0.24821283862304178	0.2020236821482597	0.1493153647055579	1.0037073586033183	0.8787466824896597	-0.6375101733809743	0.2308466695915645	0.33047952932497304	-0.37820124571971075	-0.4334472323390202	-0.6650250980339742	0.702190574283563	-0.7048608827547235	0.19918996336135744	0.3272308822005201	0.21716663887057683	-0.6038645891013441	-0.44784484090263965	-0.5583270457170154	0.2775237570920124	0.88813416270955	0.03920770982783219	-0.064946502677686	0.03611422976023727	0.2912691433123557	0.5733051786632781	0.34260392442405524	0.653925193097948	-0.06374754822876616	1.0673838297317517	-0.05779774791831929	-0.032375620193749344	-0.1434370042348022	0.11529078963421169	0.6634483103739158	0.046238841775092056	0.577892980717543	-0.45838845626909425	0.1593896000997249	0.46689396966918606	0.49752835057128647	0.7803316783813751	-0.12005860057907011	-0.18924423328387996	0.4636107471288183	0.4062448811887877	0.26271351584825486	-0.1466732343396941	0.07542033842092395	-0.6365585165048098	-1.1800443995598258	0.229084763220296	0.5802057461108872	1.0514261317509528	-0.6050567391380869
