global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	t_comp_cor_00	t_comp_cor_01	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33	aroma_motion_34	aroma_motion_35	aroma_motion_36	aroma_motion_37	aroma_motion_38	aroma_motion_39	aroma_motion_40	aroma_motion_41	aroma_motion_42	aroma_motion_43	aroma_motion_44	aroma_motion_45	aroma_motion_46	aroma_motion_47	aroma_motion_48	aroma_motion_49	aroma_motion_50	aroma_motion_51	aroma_motion_52	aroma_motion_53	aroma_motion_54	aroma_motion_55	aroma_motion_56	aroma_motion_57	aroma_motion_58	aroma_motion_59
0.8314380281053915	1.4596833820708128	0.6141824092883253	0.1067318400766264	-0.01951022448896152	0.08484127601123505	-0.13109873278102221	-0.20090522860223717	-0.07737279852468185	0.3898408844155586	-0.047069497066399596	-0.4177658521217253	-0.019508814417793473	-0.7512885237025577	-0.5099972811140319	-1.3089747992042975	0.7784028879651271	0.5524863795327905	-0.020931941407671132	0.7329033980115729	0.440194857381698	0.4056760377069529	-0.7911384475322546	-0.6426079353154419	-0.2705779956974805	0.49873846586667897	0.3917971151784637	0.7075355302851901	0.46738263743484904	1.1071279889310313	-0.6416651549894117	0.1886006144322569	-0.00964147752553248	0.15909223207911574	-0.1322026134531272	0.6271795772694939	-0.1846566041511835	0.5542712002811646	-0.6548335437693068	-0.6561515780276073	-0.529238998462768	-0.7239065402138755	-0.04321949152233501	-0.7514985033371957	0.2685256998287347	0.5838466351326026	0.15418334552463425	0.5509745782478566	0.25225638816479545	0.9858887780330242	0.1383491559960234	-0.033117992211492746	0.4068868200737277	0.021414210093465384	0.435561444988436	0.9946075022444948	-0.19268237235306476	-0.28225836350049677	-0.6476280307453157	-0.1044666435778633	-0.12035495954421215	-0.026670466172206603	-1.0324829304208007	-0.06350486986963969	0.6807130627329905	-0.3838330816416916	-1.1956268860817354	0.2230033031805517	-0.4579123973159072	-1.2757165429259607	-0.48816197822257734	0.7323653365312951	0.31842661550411083	0.06774519133814838	-0.0476537022061849	1.4462220612492902	-1.2533709967681916
0.7128539970918382	1.3911074983487963	0.3328110669254777	-0.01947279097115462	-0.13030198009850832	0.018298948223910386	-0.2148906284153102	-0.13037583766666333	0.10682168426792532	-0.016317741534639597	-0.2712703270249642	-0.5832371193727109	0.1594463037250896	-0.38736684974339813	-0.34390220127873694	-1.3126686866737112	0.38554904455916916	0.7206136340895496	-0.3614947049629255	0.512345618958862	0.1105748805575071	-0.0141282927172703	-0.22423056712440576	-0.80419902149916	-0.12322354368548588	0.3372432693423067	0.3796314354271193	0.4027409370961004	0.3141259677578146	0.9289743236945677	0.07358015778720088	-0.009836229290853595	-0.6494431837720807	0.5126654193070487	-0.452238211662799	0.501325158153806	-0.014747245112632215	0.8202728280332431	-0.5331060631251521	-0.4219936222594236	-0.48235625482116723	-1.3460450385295244	0.09421284468477137	-0.2845312929386828	-0.09628962687668263	0.2629852685644752	0.47992968868909197	0.6753897391060698	0.6199642308850674	0.8756738882087737	0.4459019038196549	-0.3474510409942998	0.5880031525687769	-0.0745402642804877	0.6621011478603751	0.0717152713604027	-0.010530674155882025	-0.08709810841255444	-0.8182680457665071	0.5682870737925944	-0.052917347407089664	-0.5328523247357204	-1.137529194997057	0.4377667490804064	0.17610867762433566	-0.9912625337136636	-1.186448703081108	0.4725958210499685	-0.14012443091153842	-0.6216375952388171	-0.12866842842081547	-0.026325197912477963	0.6275442335795413	0.15227830114782262	-0.17738677026019406	1.510541561306756	-0.6817371047497974
0.2087584944089978	0.6521338943466636	-0.37855896471280653	0.2783976229806442	0.07430326954321065	0.26541113371092695	-0.2542686719249826	-0.15369247503848782	0.04318289201945809	-0.44869475248036567	-0.16788376200324198	-0.11095443105609362	-0.055878976992255046	0.4942911621282632	-0.059020527473494316	-1.076064011084891	-0.25182025811398007	0.4530580708140538	-0.17325105193396237	0.13360578229052425	-0.20139979189429194	-0.07423531556544248	0.016858503178577636	-0.44681238844523646	0.011714409850781067	0.18687404623890455	0.33721999527163227	0.22084569186184713	-0.323902971789293	0.3801516502115609	0.6953933815445156	-0.15681358373563917	-0.533679550743362	0.8151535617726932	-0.14793638177877486	-0.16908479180443492	0.46803959009995727	0.33641768233843994	-0.9495794121770723	-0.5378631877795028	0.04907565945090565	-0.7732231737624823	-0.3631727370089737	0.19795945849390084	-0.0668709284075307	-0.02056691399640005	0.45658116371068985	0.23034944270896715	0.7410643299007527	1.3868446931867198	0.40695421145754734	0.06221693345584136	0.7922537753051163	0.7621143627482507	0.20441497572693648	-0.3262638158879424	0.28240881371846527	0.10140828161614468	-1.1268509306484047	0.587382924836422	-0.015008288084639844	-0.8521952641415117	-0.6999885193688381	0.5678707952260593	0.2019042454148936	-0.9265931953089014	-0.8822778750311335	0.5518209406521271	0.04388242053714399	0.09904877678079203	-0.16870368669543231	-0.7493464457717917	1.2051976026942668	0.12260630234905515	-0.29986260956612065	1.0089083999055912	0.07829635311105988
-0.2916426525314971	-1.192620535810016	-0.3079011118900509	0.30467824836367075	0.2182052599653336	-0.0034672014861245604	-0.2247726286299905	-0.18953016035526649	0.16324704286463412	-0.31471218386383937	-0.3325243437521343	-0.3142588152245824	0.12292237068660092	0.36422118802561876	0.44596113020458505	-1.095183730909868	-1.0013772386185114	0.06977966827263435	-0.19723705281063408	-0.21498148266314024	-0.6101715233683688	0.1938492731232019	0.3130521989370772	0.2515201612205257	0.9370467559878826	-0.43640101495125927	0.12074414400753282	-0.4053193274173535	-0.4574117168148001	-0.40948436134660143	0.3920305555721796	0.2633414684097811	-0.41614894695251803	0.7452087959610555	0.604593908395138	-0.1859350526916784	0.35820745419137556	-0.4623611188704207	-0.7851914840906822	-0.288284923067464	0.4690630157455512	-0.26479406792888616	-0.5812880936554035	0.17474927410295582	-0.2765406396079085	0.3857698247910006	0.22148516646237462	-0.3052388984776065	1.1102294333015077	1.0880947604723354	0.30917206688653914	0.21440444489172739	0.9067197473255008	1.2626200896890474	-0.0185906979499606	-0.5220881908680932	0.013238424421614098	-0.2815502926082804	-0.6884016418135698	0.5697794953569989	0.23846045534408028	-0.6229098044115885	-0.4831942444461354	0.6501362776866406	0.6939517079113001	-0.9868274836966364	-0.3818823663733041	-0.037719950023553876	0.2158973744861216	0.3635123111511519	-0.37421245732385566	-0.9331589740032321	1.204965540517598	0.3910697494682141	0.09945511697832105	0.8420455144562338	0.6704341828209663
-0.5839232476353742	-2.771337400002681	0.09050035799352751	-0.19201884920705453	0.02654112547873702	-0.06803886558660222	-0.3540131472773933	-0.21406322285317603	-0.12530365173589228	-0.1785694711333999	-0.157751999728456	-0.30465163574483806	-0.20451094693305205	0.37366916942538625	0.8563208843386226	-0.9917652968410109	-0.9716777395529386	-0.44636643119848757	-0.5837038221327584	0.20899211917622196	-0.8559556111690168	0.337882464831081	0.6032847538377822	0.6204405521434772	1.1012675991548324	-0.6044094749045531	-0.592442007382394	-0.6321001231089551	0.024777804938284305	-0.23528826179466483	-0.1268980004224047	0.4592264407785089	-0.00889420756049202	0.5562476086436988	1.0389652930484214	0.06401663430215404	-0.03206921946246246	-1.0142831964770107	-0.7331855325731668	-0.5302420006375423	0.6149736627002976	0.1935301217384025	-0.34122333184132714	0.11542784043867775	-0.6475025028712875	0.720376325075393	0.051450584024098446	-0.45644368296040083	1.2018590532002358	0.47663987844283445	-0.3101877871109064	-0.034428725672142564	0.933836416019795	1.0357007389271249	-0.3359105327904217	-0.4037093372521001	-0.09085273527608703	-0.40577413060240297	-0.30577649955199465	1.0332816244157497	0.06276300706858462	-0.2805430955193063	-0.7640815169580633	0.8969657757948553	0.48622160746056275	-0.5799736432910106	0.050921807472400306	-0.752929721059542	0.2570404048488939	0.11376220223793311	-0.5938352151110939	-0.44667111416132377	0.5769517648504482	0.5661802739842398	-0.006960647607607683	0.7980728792960263	0.45278811987973905
-1.1404206086508255	-4.055043680922332	-0.4317128656594632	-0.17219079467069565	0.025140955722712726	0.08588382110017875	-0.28789131711717353	-0.18949892122581216	-0.34929609276846296	0.20896080383778243	0.05091534242656417	-0.39545811081390925	0.07428586906782869	0.07839279250397871	0.8701174202482465	-1.1502143854236528	-0.37363117133603285	-0.7238688897532114	-0.6796239709394241	0.9759890784299503	-0.6098599371666233	0.4293677420008726	0.2887120388871933	0.7117103279938534	1.3114358034954385	-0.19846538715782708	-0.800943183578719	-0.4790068020024404	-0.1825932074135918	-0.2724363670804088	-0.15679263276463712	-0.029600083335336935	0.2526031780522263	0.39271092095433896	0.6398132163805416	-0.08137384959980898	-0.7750453493171876	-0.34101542632248905	-0.6556722343253457	-0.37615131330138624	0.3179606849896769	-0.3824738977360366	0.2054732183539719	-0.0822669765133424	-0.5487025841649301	0.79197667667776	0.2325115604437109	-0.4826645265407848	0.8702245346797237	0.18745672042455447	-0.32840329735663126	0.3507393568742483	0.3340188077922911	0.31072239362241366	-0.38980140009108216	-0.6627158690778355	-0.38239873158459264	-0.3874241697316128	-0.03568995798377469	1.3163054438760746	0.13919232255998837	-0.04196740521494064	-0.7023353654449065	0.5119576006851821	0.2885636738491601	-0.10935852674689485	-0.2382869765242683	-0.9373321872818021	-0.09146309416820068	0.43581459343644235	-0.6368832452075894	0.4398981175415529	0.16901586742764055	0.1687315406766699	0.12125805301748867	0.36458536146656034	0.10789758878052999
-1.5339169374280839	-3.603981902964102	-1.3939312990285762	-0.24182542015924194	0.018089915034408016	0.04642496356963515	-0.32713039491188667	-0.1451816332640758	-0.2619411536782078	0.15493802058965697	0.15548337834778211	-0.5941829848995044	0.37872114757519193	0.295670598307206	0.9205094913760254	-0.8194067332723561	0.2212511133990708	-0.6432347285052938	-0.47097332938521	1.2362037321342887	-0.258756018186433	0.3153316281850349	-0.02498796388311564	1.0678441720651368	0.9430196490364136	0.03686110046219085	-0.39053178569202424	-0.265356022942962	-0.5421813600174358	-0.39262512137982786	-0.2419831664454405	-0.5204145219130935	0.18746507371567306	-0.3340786617563798	0.24238466823358357	-0.3532139118373466	-1.1461962468053808	0.4234692856484279	-0.8272782043105585	-0.2269961144051856	-0.4330885265932597	-0.731744860646037	0.35762829005996183	-0.4230316754376847	-0.18025149866317047	0.38500052904066057	0.33014719161486455	-0.5019823564555644	0.8932841228625311	0.011643876728398454	-0.2177519191552728	0.40442347022005937	-0.18458952450383642	-0.7227363737921297	-0.10788688854956312	-0.2786540308056904	-0.5170985137606381	0.3059554364297909	-0.30742858641393694	1.004924754861478	0.14736116275918085	-0.12138155240663553	-0.6673973621101504	-0.0128090862676585	0.45408892145263896	-0.15048753655318525	-0.9021420038995944	-0.3895568041888232	-0.6193923861296075	0.8950232377777009	-0.6891361332885092	0.3928969330949876	0.3809287148288515	0.10752814102722721	0.18786493276657604	-0.0734452730871634	-0.08643569477953776
-1.150821777331006	-1.352055150662111	-1.9578219811773605	-0.4431314735915578	0.006036416308641591	0.016074272813333824	-0.275512287023125	-0.2487084112104155	-0.5722567839142217	0.1649861369580672	-0.3139351359765084	-0.20779281585113085	0.24108163040650343	0.739595124365146	0.3699789173244465	-0.0795914759525788	0.47320926644203026	-0.553191668803829	-0.3859249396511996	1.1275306348614251	-0.008253350972848636	0.02371654347247261	0.31760351182424235	1.3921512533611171	0.7139978853292018	0.057382569100833565	-0.22303780620742117	-0.6049095924994538	-0.3458505614469637	-0.3583295630465607	-0.5542077176500637	-0.8848412602417789	-0.29948494168847867	-1.3374163311600387	-0.042066330615898324	-0.3256856947956684	-0.9261464426693115	0.800702906981307	-0.7629805148230892	0.18477223416565017	-1.3390444859790898	-0.8107927911328431	0.5810637501557434	-0.35687215390882465	0.20737669244165735	-0.1763500207293407	0.24589634937124893	-0.3951878311753625	0.8204825454602204	0.2529610148169195	-0.2814848783944114	0.16181335667889438	-0.26558658849174915	-0.8632923268703878	0.13596028833321624	-0.2010383213827129	-0.1419493279724279	0.2699279873534227	-0.015473996715313888	0.039130267612351145	0.4171115823380328	0.2973352468529496	-0.14298230671006132	-0.7672792068741466	0.4200548175414002	0.061641681797307855	-0.39666409481596837	-0.057710463317598826	-0.7172204292407578	0.6561703709817619	-0.132029982976631	0.3457442592761173	0.6358825276195732	0.04492010819059551	0.6058492099318044	-0.5903908482374897	-0.27425573694963024
-0.07680929299819665	0.6131689818606685	-0.9620908481002031	-0.6872024566270984	-0.0497011095145274	0.012190276482421936	-0.22845118467578823	-0.15797538958633986	-0.720427220771381	0.014799416210228572	-0.668748556753995	-0.2531503429716209	-0.06314279994165	0.657639263947161	-0.04820416608043411	-0.07933878467293101	0.322026386428518	-0.4905570771292953	0.19387054835999812	0.5674349689778949	0.180769892977265	-0.8305426693148344	0.27694303239025897	1.064628352204666	0.1926840750612944	0.020404919385593048	0.6021891921607448	-0.7063834837295024	-0.11825313949181224	-0.3319407905187343	-1.013060096737338	-0.8157550200055063	-0.6634383824484046	-1.392441007171051	-0.27954940284351637	-0.31204081684119195	-0.8898424739569661	0.34614662200942176	0.1461627917661799	0.6464399363914548	-1.0532587520582524	-0.4077234004771519	0.8344255040015099	0.21932082676065145	0.13200710304769367	-0.07899888673246803	0.22381066763411606	-0.16412864090592344	0.38140620029843936	0.6894349472550996	-0.35927972343915426	-0.6842732411573882	-0.10699439379519883	-0.7096993586333505	0.32786269549291785	-0.281173462474198	0.0696064704233273	0.12349982822245474	0.604004459705146	-0.49324161766036495	0.7855379450874682	0.20877207618021776	0.38734626338031103	-0.8986296399031104	0.47992275301746695	-0.18074758500525898	-0.1783130567311639	0.3298840313465452	-1.0898489334941928	0.274504225018702	0.34272728741543174	0.380211982161432	1.0733714339372733	0.029607411660090777	0.6500743678037705	-0.4391279314677935	-0.27064898475169274
-0.09062871995186697	-0.3827419624415719	-0.6097399782326116	-0.8088251613775466	0.46873617772766035	-0.39089017333196857	-0.2151303812148356	-0.14453609377368817	-0.863933794049722	-0.33860941396657157	-0.9909701758665601	-0.015803194406687624	-0.3982521002791327	0.773095821548187	-0.23791439905914785	-0.3592228026426146	0.0377738264267349	-0.4299877711567399	-0.037463209907656336	0.20315520604134743	0.01246943097114439	-1.3502656014041734	0.49520812055000635	0.7546268546096844	0.3300040232306775	0.4999400699455439	0.649226488503907	-0.8688890432269726	-0.3538841915615659	0.11650406113227735	-0.7846302296309267	-0.13729991640877973	-0.59792706562514	-0.7758073444510873	-0.2333250637481254	-0.23910615842378016	-0.6592623856551815	0.16959750339338803	0.5331672250749775	0.6703132023503166	-0.20708985099597516	0.3130446090417475	0.49760690272274294	0.6080464201892127	0.18609386241648054	0.25394532887903487	0.3929102714781434	-0.05922795064517905	-0.11132363268543227	0.7111303492107621	0.42501261294258463	-1.4946852123568655	0.15664535693536288	-0.345913465595682	0.21165739418453416	-0.07087469382690381	0.23944832564253757	-0.5201372700321363	0.6416047053077867	-0.048630690174782616	0.859859022658857	-0.09742877687021768	0.470018327770021	-0.4424406427085013	1.014802318114372	-0.07087781533038581	-0.2936261246946702	0.28047951476702576	-0.8176480896922894	-0.3953094719679559	-0.1889725590662652	0.6146332732569886	1.1163997205896625	0.6997987107688532	0.772306854432913	-0.15849796913118303	-0.3954112380384562
