global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	t_comp_cor_00	aroma_motion_00	aroma_motion_01	aroma_motion_02
0.2058817326705602	1.2339534002288224	0.5840970736758699	-0.07145121312605154	-0.08278902805377947	0.005182553694535134	0.09445638981308044	-0.0893993454719551	0.19084634977527704	0.2157420067290584	-0.21972546429267545	0.17360165520131812	-0.13432415956755617	1.3267012607652977	-0.7773839492034167	-0.6500894685929675	0.1572479844641479	-1.0350925776531121	-0.0826149276902916
0.25255393674252435	0.7571446467797365	0.1238870066690006	0.0011328173061569136	-0.09540328592301694	0.17057221733163375	0.06919310088621485	-0.1362442045002526	0.10141424675457546	-0.01656713731316279	-0.8083916412945105	-0.34053285172215014	-0.18464332813884873	1.1402532362755045	-0.5911518205608352	-0.4717541962252302	-0.11860647040466839	-1.1698554312862148	-0.14396003934363952
0.31386306218462234	-0.32762537601076047	1.2881634144145206	0.043107081304529914	-0.3977360702155286	0.2014076797606323	0.12129360332848026	-0.21299939180072155	0.16514688482785836	-0.15283532669460165	-0.6218438651715252	-0.6361688200920926	-0.27897580960655444	0.6220182067649447	-0.3361651196044427	0.2870513420645838	-0.2926713065691395	-0.9407413601454275	-0.17911928326343754
0.5304243365041583	-0.6001142805552425	1.0872084959742976	0.2143999270763173	-0.36783754681191505	0.2669720517369775	0.0014813657869287705	-0.15376071530262106	0.32674282809867783	0.22530642842098214	-0.23137307429750184	-0.5669408759382252	0.3692981089776989	0.06336864860579815	-0.3560235653612	0.5088326834747201	-0.3535110249023611	-0.5759866889367258	-0.07691348571592005
0.3620712303516531	-0.7602111923388674	0.9332478345426496	0.37140978152643844	-0.39939195925913873	0.2891254106192702	0.04029702287987366	-0.05113270811776105	0.3579637339561305	1.0454081079214799	-0.08226258641907726	-0.48417688173012846	0.5808525605369016	0.09859454376647213	0.340290545766204	0.8785189837877452	0.13554059219677073	-0.3501293465545428	-0.4169594894848281
0.2587670471918773	-0.2806174901486534	1.4706967588712507	0.6075515206287563	-0.4922723030893711	0.23789340270546908	-0.01141943691168041	-0.11557579418371829	0.33465368945871177	1.1395027757476093	0.32478004897835433	-0.04830584009199574	0.7058637335093174	-0.27994163447226084	0.16984410006641373	1.364452776826334	0.15854264819276898	0.6169310432499181	-0.771665887465216
0.24691706617728107	-0.8616339499217064	1.6515033661627476	0.5320768854269532	-0.3774640041012532	0.23918219710636654	0.16616026314870336	-0.1526980307989779	0.448489269986735	0.2699045605006178	-0.000712048861863245	-0.016336614385574537	0.475136151984409	-0.3714097633127153	0.19630304253551492	1.8741025857288471	0.24037506991417332	1.1850291427517305	-0.8946731962021937
-0.09683427935638468	-2.218937494759615	0.5535287348224739	0.506006020996401	-0.2626475472009976	0.06771382638649684	-0.07301793338933163	-0.18735157043891532	0.45869572419474397	-0.519821942566661	-0.3681530506940917	0.3487542671718793	0.5230702285165453	-0.5666884133428852	0.4101705247379475	2.007308321013243	0.07126088837843232	1.1369437821743886	-0.9761377823787621
-0.6171232645366828	-1.6961182663373267	-0.8906447039149362	0.523162028017527	-0.17917062735017739	-0.09345590216372032	-0.08382347196071702	-0.2411094353824678	0.5863295816049072	-0.37095781422587415	-0.5056133258300116	0.8701720472607088	-0.16018044354919628	-0.6069721260301398	0.47983773571326227	1.2840671031817874	-0.01772802149708653	1.2118291795570222	-0.5027137090446302
-0.9323126631909644	-2.3497638593571395	-1.393744567273067	0.44294055519266473	-0.15273994209203617	-0.18253888038635097	-0.04375650136707307	-0.22437906219412926	0.4856678615349714	-0.30691469312203	-0.17236519601802647	1.3854905761025775	-0.6467238915862779	-0.532603181512594	0.5218607889713085	0.59348472558992	-0.4055826939990863	1.0059708546299058	-0.34673298159757826
-0.43131693345041877	-1.6406743503498777	-0.40773770373435975	0.4435785025272353	-0.22945416332839164	-0.1430221934115367	-0.22475573209538943	-0.17733601278723274	0.3814696159405786	-0.145937444128596	0.4786298121902008	0.9587683939494914	-0.6644278591789986	-0.37232236589206835	0.3140763132229909	-0.09202289603424504	-0.7439593478067711	0.48329432083710705	-0.4823009846326904
0.9198058297559821	1.0777956767483776	1.0931552938671476	0.43751178095013954	-0.13810713993808907	0.11727917002788868	-0.3156652968249173	-0.3197681419158948	0.3676945505905358	-0.02343728279126185	0.6131733014050065	0.47444418983951914	-0.0609353177117997	0.3514832440576662	-0.006312552561256354	-0.8700345030690327	-1.063291206486619	0.07066880990576407	-0.36177337345198096
1.4927442764846792	3.723541299424634	0.9643044623148036	0.37183638708258915	0.2241575047722338	0.136876730190529	-0.39721081056285473	-0.2689921577768922	0.40585914112221694	-0.49012887035317537	0.48447638767582885	0.37180073341350295	0.8319761293035997	0.6148557531875751	-0.5788319507388572	-0.5123041320279207	-0.8463995253926873	0.17977751671323272	0.18494481725158446
1.3680292086662982	4.36632303567308	-0.06487624707379003	0.44968608020812667	-0.16090893081696386	0.19168683523776184	-0.8902727613774668	-0.08646701681753954	0.43100583243513707	-0.9776244086396804	0.1254475797056089	0.3826140844150972	0.7299312297655525	0.34248874285365183	-0.11206341673531185	-0.40631358572060217	-0.2542212505737851	0.7232431195030982	0.6886574202628617
1.2092140904843012	3.742911799130996	-0.3424896419605458	0.5509216867857463	-0.18863063114493928	0.22702029482735536	-1.046470056897475	-0.2885830897448997	0.46124022702865486	-1.2341953617188752	0.19276153476899596	0.25321528789321396	0.1463619606558093	-0.19556043400860376	0.35583549701183836	-0.025628067110983237	-0.2071568946860604	0.7801218404211488	0.11953230978682894
0.7724522830527738	2.948969444095775	-0.6812676331011289	0.6773439618095206	-0.19207618950784514	0.31571601386861053	-1.0635338191728039	-0.3568644611581902	0.05796807229370088	-0.6283206129281724	0.12758850884393294	0.3125395297932336	-0.9842637032550374	0.016321235134359548	0.3972508852725972	0.15667804264308313	-0.581566095811164	0.5749937671926282	-0.5225821562890511
0.9384510301412203	1.587576004570781	-0.2724227488759168	0.7156178533073704	-0.16506436697948557	0.20173806399352337	-0.884748356187573	-0.39610672651247364	-0.0030241919088343644	0.0242127296029052	0.4627357134917707	0.3810297331045009	-1.3353444620981012	0.433982230065529	0.32591928776339996	0.1639608689592602	-0.805145425279311	0.4545835385573397	-0.8170782233264144
1.2662727700779828	0.8313626019171078	-0.05021291458875711	0.7422957748301277	-0.02629212432448727	0.17365332775975778	-0.89115241708739	-0.39979202648146656	0.07711550651724895	1.046611933906668	0.26272551328830585	0.1577501078542882	-0.721148851224546	0.2944644607664271	-0.09024030130164058	0.4179200996601552	-0.7223161177495232	0.3738967293733183	-0.7686709807481118
1.336210443413361	-0.015762279674867763	0.1374158622702497	0.9092499908798591	-0.0010879142153209544	0.20793254387570134	-0.8738693094269069	-0.3509718848617021	0.027466077536157513	1.052528505153238	0.016141509457647998	0.010545617386899978	-0.23008047842907808	-0.06208093614890083	-0.2412179295504891	0.6331406047057062	-0.08317485511898483	0.8420921359505681	-0.4586568407236743
1.6505073467736375	0.43380735347334676	0.7421700195023144	0.8293743082816296	0.023137780738584645	0.014233326960337495	-1.09524398111718	-0.26997618918188415	0.031911172248523946	1.1292756421460277	0.11187580083234505	-0.34139217748338263	0.1030009196557538	-0.23314550775606385	-0.22755500353069238	0.8620516797233798	-0.039807064297750286	0.835270835735417	-0.3577079611620033
1.0502554746509452	0.08039777121808146	-0.0161513269016786	0.7801311476958322	0.2523557792461763	0.07869242303170228	-1.3466875930205524	-0.1361997859674082	0.166394378532156	0.5422329576321298	0.5014742553296564	-0.839687657767247	0.3581495616148943	-0.6648828567420348	-0.1949658501326727	0.5507288952571123	-0.5442915825074718	1.2081733955560823	-0.5182318489110797
0.08309354651844668	-1.8954571850509672	-0.7136673233919341	0.7630677532693001	0.257814160910493	0.029925121325950092	-1.2398873205567151	0.05044080462130204	0.018719597951716654	0.23941881209270094	0.8969268928926929	-0.8351071818486271	0.3026875760452105	-0.048902373955848816	0.0229667747901093	0.36596357037811084	-0.7681912545011728	0.8895745719194612	-0.5220136786375424
-0.21759012118680177	-3.164992417241807	-0.3057394165432593	0.6695729268614334	0.3241141185259585	0.010507756300044583	-1.5356161023816723	0.2206425681871084	0.019956354196613145	-0.2085305019489898	0.46990030754153284	-0.4070597429552702	-0.07307102472413689	0.18794952435281964	-0.12567132855184807	0.45553027062106816	-0.4056634978042009	0.49558603230678966	0.13654560691816955
0.3240255066684375	-2.2080726236549264	-0.11088562465477952	0.7497849831632415	0.13527972500544608	-0.1162932631132449	-1.546329599335911	0.095735928513962	0.1384980521644783	0.2024739000188178	0.03680661330294646	0.252929483803689	-0.4446286655980364	0.07037386320499346	-0.2952560518913171	0.16558057153793646	0.1018012802684968	0.5569054977979844	0.6651856986791851
0.7173813214910508	-0.7607754677049101	-0.5771046015612905	0.5825776646612646	0.08812818143009565	-0.2762913241780051	-1.4441069949372523	0.07830182278608643	0.2068486820838725	0.30274686564709924	-0.4378275258500755	0.3783111286870084	-0.1296501443219304	-0.040098695544159686	0.1873408530356059	0.13636864122864592	0.46086391513859437	0.6861442386687993	1.1365372486900078
0.6884082391972808	-0.8431496091500607	-1.2649366875152033	0.5463958214305293	0.11587201040951865	-0.31392061671705285	-1.3272823862118242	-0.013053522104643292	-0.017816258953622655	0.11450237014632501	-0.10933150599664125	0.5677161352333776	0.12997053990192223	0.17965064242853818	0.1892120071634986	0.3736880764406141	0.3509926258493531	0.4005489559486287	0.8875090951569674
0.6682462280267603	-0.12450803738688776	-1.4703649497748321	0.6828865768844299	0.430712584938922	-0.41746723653450135	-1.2918885037651102	0.006065178862948262	0.12428639343718445	0.003845658866440658	-0.20905719549072838	0.5424002541446443	0.5564080593305951	0.26950119374379794	-0.09709002018629488	0.6194442831013265	0.24988341220334717	0.36525209829041116	0.5957343466187318
0.4329255128732774	0.3739653238264892	-0.4754156368003877	0.6303998270406899	0.4945085884124384	-0.2247226364476162	-1.3092006034370967	0.1370811038137523	0.1590875706592727	-0.19295705386354364	-0.07496948379923868	0.31873827780174374	0.6720709739325812	0.17019382923822884	-0.32281947230186153	0.05056782876787361	0.34922667384796063	0.36754663206605254	0.4194598778930457
0.34032615749781914	0.24621531724510204	0.2546988775292782	0.43028246010820925	0.5815952886928375	-0.2781184370128336	-1.3538155129913283	-0.07781553695613488	0.17839250481237032	-0.4618740615083308	-0.10158876907737295	0.07933801931889986	0.3396648727120902	0.014482129012764177	-0.3878249713314963	0.007737425466501918	0.6862722438542738	0.8090820361637596	0.4552616394172936
0.09240673555102352	0.3964353083288757	-0.2625099224264699	0.5092970596106113	0.8607133118132952	-0.19708949773883921	-1.4160447958820557	-0.42261918619997263	0.2461633830118008	-0.5669269769040419	-0.022883262944553735	-0.32562731706590536	0.39524066321240964	-0.18507557316853956	-0.03489891745017999	0.10401170466071287	0.939866229875159	0.7342187339130571	0.8308351954914006
0.16373590330107446	1.3902055036094567	0.1213320490935676	0.5523963173629418	0.9500957259622	-0.766251658391381	-1.365853563873669	-0.3708994889073059	0.4874274696300805	-0.44971568895883834	0.5990848194260328	-0.9051757096715661	-0.11436004411499977	-0.30449093862495646	0.1353869166847032	0.11599161556920781	1.0491020262570276	0.4380073359334883	0.46306559353836435
-0.1715470384096112	1.4197378333482173	-0.24472739103657937	0.5418298831527594	0.9347066886660341	-0.7635332283079772	-1.44481731496861	-0.38648903436190996	0.3420316097272149	0.22256969577433167	0.1976775761639633	-1.604585379678348	-0.6320470891522211	-0.5307140635515631	0.523196003517144	-0.013843208690980505	0.6454153911230639	0.42351214848055574	-0.09515684412610799
-0.33768208027674057	-0.38447531796506396	0.71852908974799	0.595485533166554	0.5688068476338076	-0.9770380320383525	-1.600524783570918	-0.3803568590769279	0.31987642498926483	0.1348248235151462	0.41023757232606506	-1.6977839812578823	-1.0453496405181923	-0.9320789545298401	0.8234744343606994	0.2263346461148454	-0.01629438767620701	0.33330858319039935	-0.5379794776329949
-0.17666579857208498	-0.8074061894793755	1.14830203294576	0.565829278988864	0.7848083448829699	-1.1616008320573061	-1.666301188381364	-0.15976891667125928	0.1410859262676699	0.0015765876863810817	-0.1049290979344539	-1.5695029723501512	-0.8726225766757979	-1.0165371053128527	0.5178560112409568	0.7800896754266379	-0.5428642473874179	0.19144314735011753	-0.3911233443952038
-0.14518341911581464	-0.3990796255923874	1.334861027407625	0.5980614856967021	0.7859877719403163	-1.160265431673139	-1.4320656310506203	0.028354996799326876	0.13244262753955682	0.011020236281433483	-0.1454200458466014	-1.335380906460106	-0.4864405309715324	-0.8309906757460674	0.04224959840443677	0.9936432437952366	-0.8350770275442485	0.07850812959572483	0.28949773561780484
-0.1119130173726027	0.44996764524726607	1.317012772205409	0.5139120038351372	0.7223474638255359	-1.170324020855578	-1.2146469682763017	-0.14459284473021491	0.3003515503593973	0.25185165542919913	-0.2513337978276007	-0.986757636847584	-0.07937100348087213	-0.751756739287321	-0.05587440747587195	0.917071177340564	-0.23708881326074097	0.18310144798911035	0.8101532513656167
0.14872476763867487	1.4321433866832614	1.3950762398238694	0.5018385302487419	0.8212233365122354	-1.1577826020933257	-0.9754452002264613	0.15390000005360768	0.3239323348835661	0.23542628112483677	-0.8960141508222846	-0.4010364269674733	0.07155198861222926	-0.82395606438118	0.14065139791858192	0.14234768703029874	0.4827227733777792	0.351231562501695	0.9641511413363594
0.7488226146429899	2.086519612278086	1.3154634422869835	0.4684524169049035	0.8591449427340235	-1.1530655895141937	-0.9783747533291994	0.025930541722997386	0.5722912026334437	0.36060448245513443	-0.882948072289121	-0.1126922475718506	0.34248493360676197	-0.9436882397846846	-0.1927695955797909	-0.17758361117700935	0.9763302079337288	0.37296968521282325	0.3101199942673341
1.6731476071580658	3.731545468701859	1.1934999371176318	0.3569337816396908	0.9481357588123015	-1.2065385945739489	-0.5204404721505683	-0.05139724392575831	0.690824390910949	1.0924466803242845	-0.2501859212889225	0.05948242877835264	0.6166006773469078	-0.5139782431997872	-0.4632659634026504	-0.10963656918641623	0.7516162955465078	0.21451327780636298	-0.1379872301733884
1.4786759658352842	4.591929925973998	0.7411212576658524	0.08910725844746936	0.944041421431526	-1.2076295511781978	-0.38589483129667684	0.12746752886590662	0.6125432249220762	1.5629928008160063	0.5384354597070563	-0.19782019882421892	0.25428152276333	-0.6535477653242088	-0.5967164781597123	0.3625467133359093	0.6294647254313913	-0.045031394011290075	-0.09784213220863273
0.9752371453150641	3.6658086842952295	0.5855388357921985	0.13473019681202747	0.9303527589134877	-1.354863173689163	-0.5535665277830513	0.19630202671679786	0.5484990790439872	0.9735242674224124	0.5344635712376711	-0.6043193548721437	0.13357108408456111	-0.6027568929939293	-0.41996842644816357	0.523802094857965	0.3287751601701854	-0.47823592833179546	0.03127598292647821
-0.12602138767437143	0.3227851069774009	0.42795703031456334	0.08906281441306525	1.021055807215618	-1.7287822433182458	-0.5568969354497373	0.29085148849983483	0.5038024313490503	0.010266937049171589	0.7326070919042217	-0.7464874328394328	-0.12348807457529618	-0.26807572305025884	-0.32033631533615275	0.8181215355307089	0.4291685605509314	-0.5458875237593729	0.23508206251864114
0.2547631733089804	0.28937884708314415	0.46415284682463365	0.21174655156730707	1.1280086540099656	-1.753467871218251	-0.3425364313403404	0.30619295778035105	0.7566316003203468	-0.48843372369015675	0.4825521969013143	-0.10428494191651802	0.12590390556248954	0.27433050237920203	-0.14234613940116692	0.6054121993432753	0.5426292493986978	-0.2714146613093709	0.35602897086630986
0.3230140252285849	2.221218868779478	-0.9756863954295145	0.17858811338500372	1.1551060848333368	-1.753702808407199	-0.1676954771394536	0.694115807369849	0.7946198149739448	-0.36317199315013204	0.23749783194245913	0.27557978058138144	-0.07083410739227218	0.4673420036507227	0.033714211797885696	-0.03635154092585799	0.8145675858035031	-0.5065766657478676	0.23824409053645584
0.31293654299069984	2.5428353765575005	-1.2135953437357625	0.28340976526693595	1.219553885145496	-1.5468033088016049	-0.1581553240383654	0.7449911493171222	0.8677346220322547	0.0557702123566859	0.32771403282088396	0.732847769898446	-0.3331193676234151	0.4522919851955908	0.15390516364308157	0.15112110638444495	0.9770839747054804	-0.19046860686037934	0.543614219246025
0.3727114861195646	3.2502280945171966	-0.14508354244098864	0.03451780411386651	1.2384994312239093	-1.560111702288917	-0.04891686486443178	0.7987188068196165	0.7805505105503984	-0.3141952105202672	0.5321363244567644	0.6804694854552904	-0.33755606752137046	0.06935240900758885	-0.0360293500927076	0.38226442941123934	0.8306535360047099	-0.02032708351127343	0.2095615282627146
0.301517312989414	1.9787057280236586	1.0222195007179473	0.03997752656647311	1.234054588673403	-1.6083594633955662	-0.05949688412739048	0.8206726617354453	0.7707177273761159	-0.10551308538553696	0.7275273723008439	0.6074181248080766	-0.39803735022396736	0.0320359251406457	-0.499356948950828	0.5014823751628001	-0.26476707910518804	0.3774587973233952	-0.34679037148229197
-0.030127005423878583	-0.8165819096736077	1.952520073786264	0.37134985705569934	1.3224148298935008	-2.1958091743113135	-0.0765439318522287	0.6864929966432027	0.8047127570492714	-0.15896103932866817	0.6335594737742763	0.28945684394808985	-0.09549662516801712	-0.08890413386849003	-0.6953202142443722	0.4196588212470995	-1.0790185499655212	0.13188499307369955	-0.7201087871718825
0.10271937863268996	-1.3684281253417019	1.7526694566841572	0.2830516049829721	1.3188067642255399	-2.207752314434072	-0.20599803394486277	0.6535159440788653	0.9373162041680515	-0.07409016563721367	0.4141142039763056	0.0474689631030509	0.24546896766174148	0.40356984981553456	-0.505312982424391	0.1882539759503752	-0.6009122413045548	0.013995832127229733	-0.6414650529610454
