global_signal	white_matter	csf	trans_x	rot_x	trans_y	rot_y	trans_z	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	aroma_motion_00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33	aroma_motion_34	aroma_motion_35	aroma_motion_36	aroma_motion_37	aroma_motion_38	aroma_motion_39	aroma_motion_40	aroma_motion_41	aroma_motion_42	aroma_motion_43	aroma_motion_44	aroma_motion_45
1.007859223308339	1.5493373019374317	1.982600048584615	0.010752415162079577	0.09956706491304317	0.01087999589833908	0.02266027600600619	0.1872975536420452	0.30988030695346747	0.1442407272223575	-0.2849919818993625	-0.1313712270029871	-0.3130531081630643	-1.028042174158122	0.39410599930073886	0.996788256489533	0.19157930623145394	0.6751511953026169	0.15198414270511035	-0.047733540123412924	0.22307112654875488	-0.017264629627933802	-0.28016443819434106	0.33918887435352923	0.9226195080581032	0.29124208064279555	0.41741404842308183	0.8509972154170665	-0.6333814836775664	-0.5571341234232208	0.48762582903448226	-0.30509821476935983	0.15471998671853465	0.19896438170484715	-0.7651905034281417	0.177942972160353	0.5259923380630062	-0.2209155350537958	-0.5289146214752172	-0.7696626831161332	0.0691790494194284	-0.47682598150844324	-0.7343980696023182	0.5729034180241308	0.3185053842700122	-0.33931532002295434	0.10570213601555299	1.1214604792949645	0.06877562447165793	0.4215666128129055	-0.4396908356366246	-0.06281682378677812	-0.20108328540579906	0.66445507412807	-0.4435449112558184	-0.2257359026327822	0.29607625766757484	0.3836252536856715	-0.8647148086089549	0.09526779998324782	-0.24256460521335566
0.2710483164281749	-0.6272622070136729	1.1846239025560799	0.024361929539121828	0.010775007396193623	0.12497070978905564	0.022676824568592917	0.36275915750696036	0.23526824467729116	0.4918209015807049	-0.1925585375260343	0.4988551151040635	-1.4252634401722026	-0.7576272942301104	0.25114177090252876	1.1096569873628543	-0.2028208223035127	-0.1819574752776872	0.11099218671252084	0.10852566111245582	-0.009391397545737847	0.008097907247261902	-0.035269120098119715	0.6216970379589882	1.1459580529430602	0.2354870272572639	-0.2065236267313462	0.5424283441995003	-0.29627703783558196	-0.22632956922623423	0.094166719588348	-0.006726273874080306	0.19772361986836612	0.4760692869627711	-0.34478753357190683	0.10462751216019721	0.3385450263808017	-0.6740744775317002	-0.609240570502587	-0.6868904034772962	-0.06468558285194047	-0.1855560124198749	-0.4796866270993455	0.9688435766858859	0.48528426561450283	0.020825116957775693	0.1827187688943157	0.8101160424267596	0.2578294072632947	-0.4873819198542343	-0.25484156653076395	-0.28106938868225995	0.19145426408023297	0.6677574231978625	-0.9099764366535456	-0.7783436206794203	-0.20121404204579818	0.044486262142215086	-0.6918690753827254	-0.5812794738772923	-0.6531797003388662
-0.19626925391546496	-1.028164709772711	1.2481237748921734	0.03675912199750676	0.07345417513416982	0.1558211191542478	-0.23603492810774254	0.2963388066971204	0.3832174573649634	0.304567221554698	-0.5128307425073125	0.24956449412173606	-1.9860707786520164	-0.7546649207057661	0.06124023483346967	0.9519082456474469	-0.2864683190411007	0.0412146503823646	0.2734657616648519	0.2772420217409074	0.07582519486484376	-0.16283236477805316	0.20028768466720703	0.45093547297040587	1.1998104389386284	0.277785687239528	0.058694884604068506	0.31076975136545976	0.3343796036328087	-0.14934247332756295	0.2874334403306951	0.3670366452089174	-0.018673459888562477	0.8348317866906764	0.08323505584521178	0.28435462335240475	-0.09552117625708945	-1.0488896945237212	-0.6207658515362271	-0.3515010960832033	-0.26559993542718646	0.23623735205451585	-0.2625751132361806	1.0169657450400869	0.7542258494200957	0.4703638830199377	0.7195700086679858	0.49140951382061815	0.23016108643376024	-0.9497643164620951	-0.17881980204669298	0.01631308926824619	0.3314056684718625	0.8156860138392642	-0.535101864844517	-0.28664830814335507	-0.5628554225314538	0.1826302745300898	-0.6760005364258437	-0.8507650855769651	-0.6946103939485155
-0.04350629431939157	-0.44578475054141226	1.3447343109701044	0.028285663842549963	0.16739743728773468	0.28639228018310114	-0.6100489942682221	0.4374422897664759	0.36239849983105643	0.12466622257572647	-1.0420862263334434	0.08840437076372024	-1.476955690252775	-0.9606162170678934	-0.35980270745921505	0.37133808603197255	-0.2630135316561697	0.23378191237582058	0.183930157162042	0.11702919919512886	0.5082171578535446	0.17384218975865134	0.48656797537299057	-0.35768949081847046	1.1644320833705857	-0.3997985474187211	0.7230593450867594	-0.2223527994036318	0.9728277043832319	-0.7093318676060116	0.40973652321462384	0.7115760714727795	-0.7289748371399639	1.0979355082000264	0.09519573105379515	0.16947013121630944	-0.43209222308169093	-1.0660653182059123	-0.2834429811081929	0.2621236083266414	-0.30580479936125693	0.5356173511861307	-0.15711624650381073	0.19227515280448443	1.0707660591780144	0.4365271768010512	0.9588364974159607	0.5349163610762614	0.25155670606097535	-0.7976057653031501	0.2544765102020148	-0.3767188460601012	0.15290275674736456	0.5218574068868183	0.3977275797912325	-0.20228436775550632	-0.738146944396191	0.5316483105356803	-0.9623969450859161	-0.804637612354761	-0.6895673290150638
0.4025233852370492	1.0283695673407776	1.368188556323824	-0.002099063752726657	0.017930223704619636	0.3516280529597589	-0.5688305998858463	0.6854678367185707	0.3978744185827056	0.1283047460341097	-1.1592178680410496	-0.4218426364684653	-0.9138126081297375	-1.072123425104556	-0.19487297544345022	0.20310031194178382	-0.3536416547386262	0.2986910521513428	3.0968489609179526e-05	-0.0860726052621238	0.2672499416821858	0.0872020673683858	0.07763791623906928	-0.7183250807418662	1.1908512545846053	-0.83431335159784	1.157179142644537	-0.4854454108170097	1.1601792389793948	-0.9277029208595212	0.5745834136009493	0.4493269239214063	-1.2601517682417853	1.1363571508310688	-0.43195624446162173	-0.18330749571354785	-0.7875761367607002	-0.4708545925477102	-0.2697202420265998	-0.11597026231949704	-0.4778785834748892	0.14653515753481028	-0.11867821698889341	-0.6802942094347554	0.8955178746486779	0.46005666707084225	0.9355264278432495	0.2828163218532667	0.4534891936949644	0.06639752361525209	0.24816455478762584	-0.05839681015980189	-0.16155238400145464	0.3187560061889957	0.7251184640081104	-0.12340872425522449	-0.6884172513552403	0.6187354546833391	-0.7405752286389568	-0.9552295681344368	-0.5813211394769295
0.7076820537688532	1.1292427983391944	1.0809133188035145	-0.010866631323831777	0.38260238638426414	0.2746956148155907	-0.484852881338408	0.9143146984083145	0.3907844645928264	0.23793894824862583	-0.7313457412977161	-1.0150556174967564	-0.03376703384207852	-0.49941030058110947	-0.09330022295362085	-0.07460332148028703	-0.28010418451695623	-0.14390099014647423	-0.03658250756687332	-0.18950883762732065	-0.11170690748911323	-0.20691674053431638	0.09811404825079226	-0.4883605437428155	1.0670452531601515	-0.9197825395121404	0.8726434668796944	-0.13390427728182408	0.840951663720714	-0.7240035185305382	0.4751472737301026	-0.1351113382785966	-1.4437920322189886	0.6386899973574242	-0.29068367769310915	-0.23451306068732278	-0.992328008421628	0.05249216063055988	-0.4245250527579987	-0.35529138668919436	-0.3371411847351065	0.006715102914485641	-0.030733909362586274	-0.7981151602162728	0.7404220909067198	0.29271411338539494	0.10906079168458996	0.45631720477052	1.104725526684734	0.12851972221859978	0.43728494472585716	0.36771696382737923	-0.2904886894298366	0.42793842218782396	0.7069301578455145	-0.21425546626293288	-0.5755554744826475	0.3227535156875167	-0.5621488671366159	-0.5882232843697921	-0.5619081833111416
0.41204404180939347	-0.5172278580155294	0.7737113972829679	0.17951559614881143	0.4807721104049162	0.3828414175152528	-0.35880054559230123	0.7935189046845768	0.3049946800571214	0.1310174300024532	-0.5243776319616291	-1.094140063591048	0.08769850387075837	0.43673126810760915	-0.10623173461962256	-0.09825122173585822	-0.1269076757433454	-0.6312684873037594	0.08177552321050774	-0.5148991279353871	0.04417255334126695	-0.35156869632893545	0.5715982030037347	0.03295476822666862	0.3283450278886566	-0.6919373751868766	0.3435469155906537	-0.11165944698104602	0.6428059037150354	-0.46024972409460546	0.34546924116597855	-0.6609040536208861	-1.1835810400741291	0.2643569941965444	0.11372886147883912	-0.2299714025658701	-0.8957713153961143	0.12474603354687855	-0.6409800214355805	0.0585137019487384	-0.46567224769301657	-0.25580170023777205	0.011104059376268125	-0.5832807939476343	0.5857422293652168	-0.057889754083740995	-0.6464879542166974	0.3258417545678121	0.9108923801992816	-0.009649864960486995	0.3651018132255174	0.5403553349954325	-0.10643127239015371	0.3162349840157508	0.5187592024253715	-0.5312269129772406	-0.1885745152088782	0.635288399714067	-0.043346968519173135	0.16560631090466604	-0.42970984674670737
0.3715078407704497	-1.35898335964358	1.030054914588484	-0.025456452112894018	0.758943604930878	0.4290943943632998	-0.43068097473569195	0.7893664217329264	0.33526876194094896	-0.19648833263540352	-0.035203668992458345	-0.9982435955755588	0.7180376071792217	0.5623305658157619	-0.07909876825511339	-0.609224108518808	0.19303456622373738	-0.4831918772240286	0.1749333210906521	-0.324142569109254	0.0158942762117955	-0.8770756013024816	1.2360305775533147	0.29518454258438337	-0.0983872842351642	-0.18624801230916024	0.17946560090402439	-0.21516030242413342	0.007936159926190327	0.10956736392006058	0.5521307524447988	-0.863351332971034	-0.4161840849277133	-0.06395997955249812	0.018769994645367178	-0.7222627843073721	-0.689854325099366	0.12768580922472592	-0.7415580286509403	0.4521018867590145	-0.25181862971619023	-0.36754398755209977	0.2789024964947878	-0.12954018662974823	0.4678156087706051	-0.4003245748987974	-0.7914727720756596	0.640923640781047	0.3517124415074701	0.06946406430084147	0.32103971527922	0.23830526662956178	0.8255898203564207	-0.29701820550986957	0.5540781816628232	-0.4181372843336953	0.1633586740294575	0.14061325752332943	0.10581660370912266	1.0696121508594252	-0.2010505630135684
0.42768469016563776	-2.214552765726133	1.3667365177090505	0.3130522051515219	0.4611225292217019	0.45916945440144596	-0.5134088792223831	0.7501343727770402	0.3689660198387563	-0.3406030010497852	0.13059087355905052	-0.21660590477537556	0.6504862261742769	0.3429719806804125	-0.1703268989659754	-0.8829915964295283	0.16523044142196083	-0.4702821350825943	-0.019815351515327508	0.35219570098407543	0.082841843868426	-0.8019830907262261	0.8149407677721804	0.6341128189341062	-0.26124322858400056	0.43558506001210207	0.4063435109460918	0.1363473656851475	-0.6912060434784453	0.20151807307915112	0.5098077115945677	-0.4900661218432173	-0.35635269294596766	-0.031098969494191976	-0.31976073873457667	-1.2941574796804334	-0.389424601227098	0.08745416104334658	-0.7883538037510719	1.0116669793190878	-0.39304217362847976	-0.8408832808881297	0.5589895231276404	0.4103924990396468	0.3415245511352406	-0.32856050847826784	-0.6125455867020033	0.7427640319327398	-0.3821701927276425	-0.34631535310583533	0.01355150272822047	-0.06805664722447395	1.160284022823377	-0.8206403378848495	0.25359555606461415	-0.5600820440025635	0.5573366086259518	-0.030968424774637016	-0.15529418489842572	1.3072596385238795	-0.7922045867204089
0.3568534553185215	-1.2002907354109422	1.726718104678949	0.2820967888323127	0.3837784772694833	0.5351816374577479	-0.5195834109133463	0.8681262066733879	0.3651932074446464	-0.3808809080211475	0.25026442730155973	0.14571464779934587	0.2899377705114539	-0.08814888698204151	0.0703983383647182	-0.9283616722754746	0.22783182276112218	-0.41190228976938975	-0.8124257241006452	0.8412461443342462	-0.7399961898834411	-0.7862313325792948	-0.07758018086677049	0.9925687281174769	-0.041590430335138935	0.6208619362133924	0.5428435169231378	0.5359642444536872	-0.7433358732114282	0.11638863820049437	0.9258551528781434	-0.38058278017846203	-0.39629158383893504	0.5894968978546004	-0.5069373688884485	-1.5645784427008866	-0.06984094524775762	-0.2357763100251304	-0.6421598249425722	1.0653435615058375	-0.9015596090687412	-1.321826340491705	0.19560574782286821	0.5843965425325762	0.05184697237817741	0.18189559826436336	-0.8193629276009053	0.8735772456175691	-0.2707122058917544	-0.9821916894123183	-0.056909284443954225	-0.003582305997019262	0.46657180444519636	-0.7899191055965747	0.11728092226097823	-0.4185356201146451	1.3655502738599024	0.02850019501059609	-0.18701172450224726	1.0408349440863227	-1.625911240852459
0.520637665067139	-0.6637759034898837	2.089520361092238	0.20659173721245405	0.38255591698665714	0.44705637112171204	-0.5246491610038585	0.7619650460269225	0.387512427975875	-0.44985853054275093	0.038744226813534566	0.815093798492679	-0.18919236080206833	-0.6578820280411419	0.22172292789657946	-0.5353624691276033	0.41293915422404576	-0.3432904503628214	-0.6291473707925184	0.7782604317541113	-1.1547030136599103	-0.3747953816568633	-0.5617506006767898	0.5598778660318219	-0.3616565571406403	0.5699193095294522	0.13646593383054878	0.43702123899834466	-0.3390970189844629	0.3816023776819689	1.0928966224155612	-0.42107903995781687	-0.3899211280849974	0.12660516931549795	0.039701255898359704	-0.9564891656141893	0.25017914395418933	-0.2700813723571719	-0.4474096040276469	0.7748675290555209	-0.7365248905765989	-1.3845143680947527	-0.05965412404829834	0.07178447102336835	0.04188122479554465	0.19457656481602834	-0.6787796279401787	1.1827904653803034	0.06526291120980676	-1.2623382247201163	0.031960381837124394	0.27881965479805704	0.0044106474073212784	-0.42507993213923206	-0.12393555293462698	-0.21688515326394406	1.5947505813426492	0.20584725153699981	0.5026371318150678	0.994774696821951	-1.5565958868950447
0.2853114103366118	0.19266747817054966	0.8806537042169439	0.17447454851476338	0.7236149121261936	0.4817708016330775	-0.6884098228283975	0.7101385650070225	0.413356854844592	-0.2934503549087109	-0.15971833281285722	0.9663012867967296	-0.6291590643055658	-0.9373078379526626	0.2502441804744538	-0.19703866884295804	0.39953098174931245	-0.44245440418091414	-0.26263777533552196	0.25004772631169175	-1.059326830509338	0.41667794162933164	-0.33820762539384963	0.1408032802344892	-0.42506690813702847	-0.03876294396241559	0.022885351180726276	0.5205295398830099	0.3392293621931998	0.8237523978561568	0.8165520353601847	-0.5898470138999163	-0.6679158288856946	0.17797232972264476	0.7172501414038045	-0.5710025098198006	-0.42629930356362516	-0.3595709338630238	0.35456840338190776	0.46840064831548933	-0.18827098445355128	-0.9929958289524591	-0.12045810559802214	-0.5820087293532931	0.41554689404325734	-0.002241762483119999	-0.7626106661417102	0.8463926349425199	0.29984635407232624	-0.6745821353232201	0.7192346971898617	0.5840570913645377	0.29266478899163734	0.12193352208618748	0.05879948970181218	0.10882671873548154	1.590795117897428	0.479373940155533	0.8927549086294003	0.8215733983527072	-0.7396854457381187
-0.8247152313773151	-2.0552571365650434	-0.5268110715605592	0.17837373589145297	0.4592218693644459	0.5317950848536428	-0.6779463021454984	0.5714919485940763	0.5847770767257082	-0.3045411730187178	0.09658164639994302	0.7144466283404729	-0.6532739760900538	-0.7056696925117613	-0.008113889481580117	-0.23733945722263955	0.19297161192835255	-0.15594276218368125	0.016251570932766895	-0.3504132146689654	-0.5584406621201108	0.5654208588803419	-0.3567722536760068	0.20790116905348258	-0.8704974422700448	-0.7005859043796077	-0.43641398169783246	-0.17940463491908623	0.6142243709938979	0.6869322758127226	0.973043240943215	-0.059080530625279355	-0.21515925656761692	0.16264344053108595	1.4292369707502959	-0.4146794517661854	-0.9674572159824235	-0.0893255199984476	0.6086411218578226	0.3924823612678832	0.2161742390672236	-0.6284023150421931	0.20219103900700156	-0.6482002172219256	0.3212147390878592	-0.5021743249589188	-0.630104883829417	0.025891053596093457	0.42281943563230767	-0.16195920741431064	0.5305522852665886	0.6726352883303555	0.6072494958688844	0.6502876959507194	-0.12961382770980168	0.2769728723332703	1.6076444071073153	0.40073834913191153	0.7888942998586043	0.38786433144686294	0.0918477742895349
-1.0650555314579901	-3.3193523160013436	-0.8027903322175656	0.1775321388985979	0.5534152095801017	0.5991416721504145	-0.6080331478066556	0.49123790295285946	0.6570594627503799	-0.15961687418578457	0.3496912779150351	0.3860400192436357	-0.3155112061845697	-0.4712783003707317	0.04059352592569651	-0.5119311771569154	0.019758732980430523	-0.3068992197569378	-0.06211115240048844	-0.5111378663356093	-0.161111535955875	0.9625556748201493	-0.6371026393841871	0.7943215309233732	-0.9633317694277742	-0.9625576125147696	-0.673826026167547	-0.29099211400527775	0.5269674401384592	0.11537322930925649	0.7134628651135664	-0.0884340608491517	0.3966179798762359	0.16646672935061735	1.421167387050576	-0.09374716515111868	-0.8497017801458456	0.43998966447426496	0.7868645775236695	0.8463194801986702	-0.14764195837469288	-0.5453053883250419	0.376560446477514	-0.5520075177855192	0.17704036638336804	-0.9354416307202883	-0.38855947404067265	-0.3943867470608997	0.1731526435640916	0.4303740121043641	0.5917846095910859	0.6723105357804365	0.6224026253179908	1.1809999783380634	-0.18308940264339288	0.6194573731678452	1.2115927984668962	0.6357223379541898	0.06064377343426304	-0.19661792199051353	0.6053304020901942
